Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT14-05180	Étardière (L’),	Sainte-Marie-des-Loges	14615	Sainte-Marguerite-des-Loges	
DT14-05191	Étournière (L’),	Montchauvet	14443		
DT14-05202	Évêques (Les),	Liugèvres	14364	Lingèvres	14364
DT14-05205	Évrecy,	Caen	14118		Commune non reconnue dans le DT
DT14-05230	Falaises (Les),	Villers	non		
DT14-05232	Familleux (Le),	Saint-Bénin	14689		
DT14-05240	Faribaudière (La),	Clécy	14162		
DT14-05254	Faulq (Le),	Blangy	14077		
DT14-05259	Fausse-Allemagne (La),	Juaye-Mondaye	14346		
DT14-05264	Fauvelle,	Cartigny-Tesson	14614		
DT14-05271	Faverie (La),	Clécy	14162		
DT14-05272	Faverie (La),	Landelles	14352		
DT14-05281	Fay (Le),	Cauville	14146		Commune non reconnue dans le DT
DT14-05290	Fay (Le),	Truttemer-le-Petit	14718		
DT14-05306	Férey,	Clécy	14162		
DT14-05308	Ferme-Carrée (La),	Colleville	14165		
DT14-05335	Ferme-Judith (La),	Cartigny-Tesson	14614		
DT14-05344	Féronnière (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-05354	Ferrière (La),	Landelles	14352		
DT14-05394	Fief-de-la-Bruyère (Le),	Montchauvet	14443		
DT14-05396	Fief-Enguerrand (Le),	Bernières-sur-Mer	14066		
DT14-05404	Fieffe (La),	Montchauvet	14443		
DT14-05410	Fieffe (La),	Saint-Martin-des-Bois	14659		
DT14-05425	Fieffes (Les),	Juaye-Mondaye	14346		
DT14-05437	Fiefs-Lago (Les),	Juaye-Mondaye	14346		
DT14-05441	Fierville-la-Campagne,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-05442	Fierville-les-Parcs,	Blangy	14077		
DT14-05443	Fierville-sous-Blangy,	Parcs-Fontaines	14269		
DT14-05497	Folie (La),	Caen	14118		Commune non reconnue dans le DT
DT14-05506	Folies (Les),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-05509	Folletaire (La),	Cartigny-Tesson	14614		
DT14-05519	Folliots (Les),	Couvert	14346		
DT14-05520	Folliots (Les),	Juaye-Mondaye	14346		
DT14-05536	Fontaine (La),	Clécy	14162		
DT14-05549	Fontaine (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-05580	Fontaine-Guérest (La),	Saint-Laurent-de-Condel	14603		Commune non reconnue dans le DT
DT14-05583	Fontaine-Henry,	Moulineaux	non		
DT14-05586	Fontaine-le-Pin,	Bray-en-Cinglais	non		
DT14-05586	Fontaine-le-Pin,	Bretteville-sur-Laize	non		
DT14-05626	Fontenay-le-Tesson,	Saint-André	14556		
DT14-05644	Foresterie (La),	Landelles	14352		
DT14-05664	Forge (La),	Clermont	14070		
DT14-05670	Forge (La),	Fierville	14269		
DT14-05674	Forge (La),	Landelles	14352		
DT14-05678	Forge (La),	Pont-Bellanger	14511		
DT14-05695	Forge-Boutron (La),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-05705	Forge-Moisy (La),	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-05707	Forge-Mousquain (La),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-05710	Forge-Pinson (La),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-05712	Forge-Plichon (La),	Formentin	14280		Commune non reconnue dans le DT
DT14-05715	Forgerie (La),	Montbertrand	14441		
DT14-05717	Forges (Les),	Hottot	14336		
DT14-05725	Forges (Les),	Valcongrain	14128		
DT14-05733	Forgettes (Les),	Montchauvet	14443		
DT14-05740	Formigny,	Vérets	non		
DT14-05748	Forte-Écuelle (La),	Montchauvet	14443		
DT14-05749	Forterie (La),	Landelles	14352		
DT14-05774	Fosse (La),	Juaye-Mondaye	14346		
DT14-05777	Fosse (La),	Mesnil-Baclay	14414		
DT14-05778	Fosse (La),	Montchauvet	14443		
DT14-05786	Fosse (La),	Sainte-Croix-Grand-Tonne	14568		
DT14-05797	Fossé (La),	Engranville	14281		
DT14-05803	Fosse-au-Loup (La),	Cartigny-l’Épinay	14138		
DT14-05811	Fosse-d’Allemagne (La),	Juaye-Mondaye	14346		
DT14-05813	Fosse de Colleville (La),	Orne	non		
DT14-05844	Fosses d’Enfer (Les),	Mousse	14656	La Mousse	
DT14-05863	Fou-Coupé (Le),	Roucamps	14544		
DT14-05880	Foupendant,	Souleuvre	14248		
DT14-05912	Fourneaux (Les),	Blangy	14077		
DT14-05917	Fournerie (La),	Landelles	14352		
DT14-05947	Franquerie (La),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-05950	Franqueville,	Saint-Germain-la-Blanche-Herbe	14587		
DT14-05953	Frédet,	Saint-Hippolyte-de-Canteloup	14293		
DT14-05968	Frénouville,	Poirier	non		
DT14-05977	Fresnaye (La),	Cauville	14146		Commune non reconnue dans le DT
DT14-05978	Fresnaye (La),	Clécy	14162		
DT14-05982	Fresnaye (La),	Folletière-Abenon	14273		
DT14-05989	Fresne (Le),	Clécy	14162		
DT14-05996	Fresne-Camilly (Le),	Cainet	non		
DT14-05997	Fresnées (Les),	Cartigny-Tesson	14614		
DT14-06002	Fresné-la-Mère,	Angloischeville	non		
DT14-06011	Fresney-le-Puceux,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06012	Fresney-le-Vieux,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06023	Fréville,	Hennequeville	14715		
DT14-06036	Friche (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-06041	Friche (Le),	Saint-Martin-de-Mieux	14627		Commune non reconnue dans le DT
DT14-06043	Friche (Le),	Saint-Vigor-de-Mieux	14627		
DT14-06047	Friche-aux-Héroult (Le),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-06063	Fricots (Les),	Formentin	14280		Commune non reconnue dans le DT
DT14-06065	Frilonière (La),	Montchauvet	14443		
DT14-06070	Froide-de-Haut-et-de-Bas (La),	Montchauvet	14443		
DT14-06074	Froide-Rue (La),	Juaye-Mondaye	14346		
DT14-06088	Fulonnière (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-06089	Fumichon,	Sainte-Hippolyte-de-Canteloup	non		
DT14-06100	Furonnière (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-06132	Galetet (Le),	Juaye-Mondaye	14346		
DT14-06178	Gassart,	Saint-Ymer	14593		
DT14-06182	Gatinet (Le),	Folletière-Abenon	14273		
DT14-06185	Gaudin,	Campandré	14128		
DT14-06196	Gauterie (La),	Champ-de-Boult	14151	Champt-du-Boult	
DT14-06208	Gémare,	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-06211	Gendrerie (La),	Aunay-sur-Odon	14027		
DT14-06237	Gernesey,	Sainte-Croix-Grand-Tonne	14568		
DT14-06242	Gesterie (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-06249	Gibon,	Fierville	14269		
DT14-06279	Glatigny,	Condé-sur-Ifs	14173		
DT14-06284	Glatigny,	Saint-Jacques-de-Lisieux	14613		
DT14-06291	Gleschère (La),	Pont-Bellanger	14511		
DT14-06302	Godardière (La),	Truttemer-le-Petit	14718		
DT14-06324	Gomesnil,	Cinthaux	14160		
DT14-06335	Gosselinière (La),	Landelles	14352		
DT14-06339	Gosserie (La),	Landelles	14352		
DT14-06360	Gougeon,	Saint-Laurent-de-Condel	14603		Commune non reconnue dans le DT
DT14-06368	Goulandes (Les),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-06400	Goutelle (La),	Saint-Honorine-du-Fay	14592		
DT14-06401	Goutil (Le),	Clécy	14162		
DT14-06404	Gouvix,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06412	Govin,	Cartigny-l’Épinay	14138		
DT14-06424	Grainville-la-Campagne,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06436	Grand-Camp (Le),	Clécy	14162		
DT14-06463	Grande-Cour (La),	Bréville	14106		Commune non reconnue dans le DT
DT14-06467	Grande-Cour (La),	Hottot	non		
DT14-06470	Grande-Cour (La),	Pontfol	14743		
DT14-06473	Grande-Cour-de-Percy,	Saint-Gilles-de-Livet	14550		
DT14-06475	Grande-Crière (La),	Montbertrand	14441		
DT14-06497	Grande-Rue (La),	Grainville	non		
DT14-06510	Grand-Hameau (Le),	Saint-Honorine-des-Pertes	14591		
DT14-06527	Grand-Moulin (Le),	Fresnay-le-Puceux	14290		
DT14-06543	Grands-Chemins (Les),	Rieux	14614	Rieu	
DT14-06547	Grand-Val,	Saint-Honorine-des-Pertes	14591		
DT14-06551	Grange (La),	Landelles	14352		
DT14-06557	Grange-de-Dîme (La),	Soûmont	14678		
DT14-06558	Granges (Les),	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06590	Grellerie (La),	Aunay-sur-Odon	14027		
DT14-06609	Grieurie (La),	Saint-Hippolyte-de-Canteloup	14293		
DT14-06610	Grieux,	Launay-sur-Calonne	14514		
DT14-06617	Grimbosq,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-06620	Grinville,	Gonneville	14299	Genneville	
DT14-06627	Grips (Les),	Saint-Aubin-de-Lébizay	14231		
DT14-06640	Grivilly,	Engranville	14281		
DT14-06649	Grondière (La),	Hottot	non		
DT14-06666	Gros-de-Fourches (Le),	Fourches	14283		Commune non reconnue dans le DT
DT14-06687	Grussière (La),	Clécy	14162		
DT14-06698	Guelinels (Les),	Thuit	non		
DT14-06717	Guéret (Le),	Thiéville	14688		Commune non reconnue dans le DT
DT14-06725	Guernesey (Le),	Sainte-Croix-Grand-Tonne	14568		
DT14-06756	Guévrerie (La),	Hottot	non		
DT14-06761	Guibray (La),	Landelles	14352		
DT14-06771	Guilberdière (La),	Landelles	14352		
DT14-06777	Guilberdières (Les),	Cauville	14146		Commune non reconnue dans le DT
DT14-06795	Guillon (Le),	Clécy	14162		
DT14-06808	Guyère (La),	Hôtel-Dieu	14118		
DT14-06838	Ham (Le),	Clécy	14162		
DT14-06877	Hamel (Le Petit-),	Aunay-sur-Odon	14027		
DT14-06881	Hamel (Le),	Blangy	14077		
DT14-06904	Hamel (Le),	Montbertrand	14441		
DT14-06933	Hamel-au-Clerc (Le),	Montchauvet	14443		
DT14-06942	Hamel-Auvray (Le),	Montchauvet	14443		
DT14-06944	Hamel-aux-Bas (Le),	Aunay-sur-Odon	14027		
DT14-06946	Hamel-aux-Clercs (Le),	Montchauvet	14443		
DT14-06952	Hamel-Besne (Le),	Landelles	14352		
DT14-06955	Hamel-Blangarnon (Le),	Landelles	14352		
DT14-06956	Hamel-Bouillet (Le),	Landelles	14352		
DT14-06961	Hamel-Chouque (Le),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-06970	Hamelet (Le),	Cauville	14146		Commune non reconnue dans le DT
DT14-06982	Hamelets (Les),	Bucéels	14111		Commune non reconnue dans le DT
DT14-06983	Hamel-Foulon (Le),	Landelles	14352		
DT14-06991	Hamelinière (La),	Montbertrand	14441		
DT14-07002	Hamel-Renard (Le),	Landelles	14352		
DT14-07004	Hamel-Tourgis (Le),	Montchauvet	14443		
DT14-07010	Hametière-Morel (La),	Landelles	14352		
DT14-07011	Hametière-Quernel (La),	Landelles	14352		
DT14-07013	Haminière (La),	Montbertrand	14441		
DT14-07020	Hantais,	Thiéville	14688		Commune non reconnue dans le DT
DT14-07041	Harie (La),	Clécy	14162		
DT14-07043	Harivel,	Cauville	14146		Commune non reconnue dans le DT
DT14-07055	Hauberaye (La),	Juaye-Mondaye	14346		
DT14-07076	Haut-de-Bons (Le),	Bons	14088		
DT14-07085	Haut-de-la-Bruyère (Le),	Montchauvet	14443		
DT14-07090	Haut-de-la-Roche (Le),	Juaye-Mondaye	14346		
DT14-07103	Haut-du-Bourg (Le),	Clécy	14162		
DT14-07114	Haute-Bruyère (La),	Blangy	14077		
DT14-07128	Haute-Potellerie (La),	Landelles	14352		
DT14-07143	Haute-Touserie (La),	Saint-Denis-de-Mailloc	14571		Commune non reconnue dans le DT
DT14-07159	Haut-Mesnil (Le),	Saint-André-en-Gouffern	14332		
DT14-07164	Hauts-Champs (Les),	Cartigny-l’Épinay	14138		
DT14-07176	Hauts-Vents (Les),	Clécy	14162		
DT14-07181	Hauts-Vents (Les),	Ferrière-Duval	14219		
DT14-07189	Hauts-Vents (Les),	Montbertrand	14441		
DT14-07190	Hauts-Vents (Les),	Montchauvet	14443		
DT14-07204	Hauts-Vents (Les),	Saint-Aubin-de-Lébizay	14231		
DT14-07221	Haut-Vent (Le),	Juaye-Mondaye	14346		
DT14-07237	Havre (Le),	Banneville	14036		
DT14-07241	Haye (La),	Bernières	non		
DT14-07243	Haye (La),	Juaye-Mondaye	14346		
DT14-07252	Haye (La),	Sainte-Marie-du-Mont	14618		
DT14-07262	Haye-de-Buis (La),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-07275	Hayerie-de-Bas-et-de-Haut (La),	Landelles	14352		
DT14-07278	Hayes (Les),	Montchauvet	14443		
DT14-07301	Hecquetière (La),	Montchauvet	14443		
DT14-07304	Helbert (Le),	Juaye-Mondaye	14346		
DT14-07309	Hélouin,	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-07317	Henry (Le),	Saint-Gilles-de-Livet	14550		
DT14-07326	Herbage-des-Planches (L’),	Hottot	14335	Hotot	
DT14-07329	Herbages (Les),	Folletière-Abenon	14273		
DT14-07345	Herlière (La),	Landelles	14352		
DT14-07351	Hermitage (L’),	Engranville	14281		
DT14-07364	Héroudière (La),	Montbertrand	14441		
DT14-07369	Hérouville-Saint-Clair,	Caen	14118		Commune non reconnue dans le DT
DT14-07381	Hersonnière (La),	Landelles	14352		
DT14-07410	Heurtière (La),	Montchauvet	14443		
DT14-07428	Hivet (L’),	Montchauvet	14443		
DT14-07449	Hogues (Les),	Landelles	14352		
DT14-07455	Hoguette (La),	Vesqueville	non		
DT14-07476	Hom (Le),	Fierville	14268		
DT14-07485	Homme (Le),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-07487	Homme (Le),	Coulibœuf	14452		
DT14-07527	Hôtel-Fortuné (L’),	Sainte-Croix-Grand-Tonne	14568		
DT14-07529	Hôtel-Hamel (L’),	Montbertrand	14441		
DT14-07534	Hôtellerie (L’),	Saint-Hippolyte-de-Canteloup	non		
DT14-07545	Hôtel-Vivier (L’),	Montbertrand	14441		
DT14-07568	Houlettes (Les),	Montbertrand	14441		
DT14-07593	Houssaye (La),	Folletière-Abenon	14273		
DT14-07623	Houx (Les),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-07633	Huberdière (La),	Landelles	14352		
DT14-07634	Huberdière (La),	Pont-Bellanger	14511		
DT14-07655	Huets (Les),	Saint-Laurent-de-Condel	14603		Commune non reconnue dans le DT
DT14-07675	Hunoudière (La),	Saint-Martin-de-Mieux	14627		Commune non reconnue dans le DT
DT14-07680	Huquette (La),	Chapelle-Haute-Grue	14153		Commune non reconnue dans le DT
DT14-07681	Hure (La),	Montbertrand	14441		
DT14-07693	Hutière (La),	Montchauvet	14443		
DT14-07715	Ifs (Les),	Condé-sur-Ifs	14173		
DT14-07717	Ifs,	Caen	14118		Commune non reconnue dans le DT
DT14-07723	Île-Regnault (L’),	Caen	14118		Commune non reconnue dans le DT
DT14-07751	Jacob-Mesnil,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-07754	Jalousie (La),	Clécy	14162		
DT14-07758	Jalqueriot,	Clécy	14162		
DT14-07789	Jardin-Bloche (Le),	Formentin	14280		Commune non reconnue dans le DT
DT14-07795	Jardin-du-Val (Le),	Hottot	14336		
DT14-07797	Jardinet (Le),	Coudray	14185		
DT14-07799	Jardin-Guesdon (Le),	Juaye-Mondaye	14346		
DT14-07807	Jardins (Les),	Clécy	14162		
DT14-07817	Jardin-Villars (Le),	Saint-Laurent-de-Condel	14603		Commune non reconnue dans le DT
DT14-07825	Javois (Le),	Juaye-Mondaye	14346		
DT14-07834	Jérusalem,	Couvert	14346		
DT14-07835	Jérusalem,	Juaye-Mondaye	14346		
DT14-07862	Jourdan,	Cartigny-Tesson	14614		
DT14-07864	Jourdannière (La),	Landelles	14352		
DT14-07868	Juaye,	Bernières-Bocage	non		
DT14-07868	Juaye,	Couvert	14346		
DT14-07885	Jurques,	Aunay-sur-Odon	14027		
DT14-07886	Jurques,	Vaussieux	14733		
DT14-07907	Laizière (La),	Landelles	14352		
DT14-07925	Lamerie (La),	Montchamp-le-Grand	14442		
DT14-07931	Lance,	Bréville	14106		Commune non reconnue dans le DT
DT14-07940	Lande (La),	Cauville	14146		Commune non reconnue dans le DT
DT14-07942	Lande (La),	Clécy	14162		
DT14-07955	Lande (La),	Montchauvet	14443		
DT14-07973	Landelle (La),	Clécy	14162		
DT14-07978	Landelles-et-Coupigny,	Coupigny	non		
DT14-07978	Landelles-et-Coupigny,	Landelles	14352		
DT14-07983	Landes (Les),	Bucéels	14111		Commune non reconnue dans le DT
DT14-08019	Landes (Les),	Tournay-sur-Odon	14702		
DT14-08021	Landes (Les),	Truttemer-le-Petit	14718		
DT14-08028	Landes-Bossues (Les),	Cartigny-l’Épinay	14138		
DT14-08049	Landets (Les),	Blangy	14077		
DT14-08074	Lantelay,	Montchauvet	14443		
DT14-08094	Lassy,	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-08134	Launay-Brune,	Banneville	14041		
DT14-08137	Launay-sur-Calonne,	Blangy	14077		
DT14-08153	Lauvraire,	Bois-Bénâtre	50144		
DT14-08155	Laval,	Folletière-Abenon	14273		
DT14-08161	Lavaudie,	Clécy	14162		
DT14-08182	Lénaudière,	Montchauvet	14443		
DT14-08183	Lénault,	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-08193	Lepléchier,	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-08195	Lesantière (La),	Clécy	14162		
DT14-08203	Leudets (Les),	Blangy	14077		
DT14-08209	Lévesque,	Hottot	14336		
DT14-08211	Levoit,	Landelles	14352		
DT14-08218	Liberté (La),	Saint-Martin-du-Bû	14627		Commune non reconnue dans le DT
DT14-08220	Libois,	Couvert	14346		
DT14-08244	Lieu-Aubée (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08264	Lieu-au-Duc (Le),	Victot	14743		
DT14-08320	Lieu-Bord (Le),	Juaye-Mondaye	14346		
DT14-08333	Lieu-Bretocq (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08338	Lieu-Bunouf (Le),	Launay-sur-Calonne	14514		
DT14-08359	Lieu-Chipel (Le),	Cartigny-l’Épinay	14138		
DT14-08363	Lieu-Classy (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08366	Lieu-Collet (Le),	Victot	14743		
DT14-08376	Lieu-Dacher (Le),	Mouteilles	14444	Monteille	14444
DT14-08377	Lieu-Dagomel (Le),	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-08394	Lieu-de-Courval (Le),	Saint-Gilles-de-Livet	14550		
DT14-08408	Lieu-de-la-Guerre (Le),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-08418	Lieu-de-la-Perrée (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08462	Lieu-des-Bois (Le),	Verneuil	14103	Breuil	
DT14-08463	Lieu-des-Bordes (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08469	Lieu-des-Falaises (Le),	Danville	non		
DT14-08480	Lieu-des-Roques (Le),	Saint-Arnould	14557		
DT14-08503	Lieu-du-Chemin (Le),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-08505	Lieu-du-Clos (Le),	Hottot	14336		
DT14-08506	Lieu-du-Désert (Le),	Clécy	14162		
DT14-08510	Lieu-du-Godet (Le),	Hennequeville	14715		
DT14-08520	Lieu-du-Puits (Le),	Formentin	14280		Commune non reconnue dans le DT
DT14-08533	Lieu-Exmelin (Le),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-08538	Lieu-Feuil (Le),	Saint-Étienne-la-Thillaye	14575		
DT14-08551	Lieu-Galant (Le),	Saint-Jacques-de-Lisieux	14613		
DT14-08563	Lieu-Gibon (Le),	Fierville	14269		
DT14-08575	Lieu-Grainville (Le),	Launay	14514		
DT14-08578	Lieu-Grandouet (Le),	Blangy	14077		
DT14-08586	Lieu-Guérin (Le),	Saint-Gilles-de-Livet	14550		
DT14-08595	Lieu-Harang (Le),	Hennequeville	14715		
DT14-08603	Lieu-Haut (Le),	Saint-Désir-de-Lisieux	14574		
DT14-08618	Lieu-Houlier (Le),	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-08637	Lieu-Lambert (Le),	Chapelle-Hainfray	14723	Chapelle-Infray	
DT14-08650	Lieu-Launay (Le),	Cartigny-l’Épinay	14138		
DT14-08665	Lieu-Locqueville (Le),	Grainville	non		
DT14-08698	Lieu-Métais (Le),	Cartigny-l’Épinay	14138		
DT14-08700	Lieu-Micheau (Le),	Hennequeville	14715		
DT14-08729	Lieu-Moussard (Le),	Sainte-Marguerite-de-Ducy	14232		
DT14-08730	Lieu-Neuf (Le),	Blangy	14077		
DT14-08734	Lieu-Noirval (Le),	Blangy	14077		
DT14-08747	Lieu-Pelloquin (Le),	Bernières-sur-Mer	14066		
DT14-08755	Lieu-Petit (Le),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-08764	Lieu-Picquenard (Le),	Cartigny-Tesson	14614		
DT14-08769	Lieu-Pingot (Le),	Blangy	14077		
DT14-08773	Lieu-Poirier (Le),	Hennequeville	14715		
DT14-08792	Lieu-Rabault (Le),	Coutonne-la-Ville	14194		
DT14-08796	Lieu-Renault (Le),	Cartigny-Tesson	14614		
DT14-08799	Lieu-Ribout (Le),	Saint-Eugène	14280	Formentin	Commune non reconnue dans le DT
DT14-08800	Lieu-Robert (Le),	Hottot	14336		
DT14-08801	Lieu-Robey (Le),	Saint-Aubin-de-Lébizay	14231		
DT14-08804	Lieu-Robinet (Le),	Hottot	14335	Hotot	
DT14-08808	Lieu-Roni (Le),	Hennequeville	14715		
DT14-08825	Lieu-Sanotin (Le),	Fierville	14269		
DT14-08834	Lieu-Sevestre (Le),	Hottot	14336		
DT14-08838	Lieu-Taillis (Le),	Folletière-Abenon	14273		
DT14-08914	Lion-Vert (Le),	Hottot	14336		
DT14-08926	le Beau-Bout,	Fourches	14283		Commune non reconnue dans le DT
DT14-08933	Livet,	Cartigny-l’Épinay	14138		
DT14-08934	Livet,	Landelles	14352		
DT14-08949	Locheur (Le),	Arry	non		
DT14-08956	Loge (La),	Lessard	14360	Leffard	
DT14-08968	Loges (Les),	Landelles	14352		
DT14-09000	Loisonnière (La),	Beaulieu	14052		Commune non reconnue dans le DT
DT14-09010	Londe (La),	Bretteville-sur-Bordel	14684		
DT14-09024	Londe (La),	Tessel	14684		
DT14-09047	Long-Clos (Le),	Launay-sur-Calonne	14514		
DT14-09056	Longres (Les),	Formentin	14280		Commune non reconnue dans le DT
DT14-09078	Longueval,	Cresseveuille	14198		Commune non reconnue dans le DT
DT14-09107	Lormier,	Saint-Aubin-de-Lébizay	14231		
DT14-09113	Loterie (La),	Clécy	14162		
DT14-09125	Louivière (La),	Pont-Bellanger	14511		
DT14-09132	Loups-Pendus (Les),	Landelles	14352		
DT14-09134	Louterie (La),	Coulibœuf	14452		
DT14-09142	Louvelière (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-09146	Louvetière (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-09154	Louvigny,	Caen	non		Commune non reconnue dans le DT
DT14-09159	Lubin,	Couvert	14346		
DT14-09179	Madeleine (La),	Clécy	14162		
DT14-09197	Magny-la-Campagne,	Bretteville-sur-Laize	non		
DT14-09197	Magny-la-Campagne,	Vaux-la-Campagne	non		
DT14-09202	Mahias,	Cartigny-Tesson	14614		
DT14-09221	Maillot,	Sainte-Croix-Grand-Tonne	14568		
DT14-09240	Maison-à-Brunet (La),	Saint-Martin-des-Champs	non		
DT14-09275	Maison-de-la-Michetterie (La),	Clécy	14162		
DT14-09296	Maison-Duval (La),	Juaye-Mondaye	14346		
DT14-09299	Maison-Harivel (La),	Cauville	14146		Commune non reconnue dans le DT
DT14-09320	Maison-Neuve (La),	Montchauvet	14443		
DT14-09325	Maison-Neuve (La),	Saint-Martin	non		
DT14-09328	Maison-Neuve (La),	Truttemer-le-Petit	14718		
DT14-09337	Maisons,	Hérils	non		
DT14-09346	Maison-Tringot (La),	Morteaux	14452		
DT14-09358	Maizières,	Bretteville-sur-Laize	14100		Commune non reconnue dans le DT
DT14-09360	Maladrerie (La),	Caen	14118		Commune non reconnue dans le DT
DT14-09415	Mandeville,	Tessy	non		
DT14-09416	Manerbe,	Blangy	14077		
DT14-09422	Manis (Les),	Folletière-Abenon	14273		
DT14-09430	Manneville-la-Pipard,	Blangy	14077		
DT14-09453	Manoir (Le),	Coudray	14185		
DT14-09455	Manoir (Le),	Criquebœuf	14202		
DT14-09467	Manoir (Le),	Hennequeville	14715		
DT14-09487	Manoir (Le),	Pont-Bellanger	14511		
DT14-09501	Manoir (Le),	Soûmont	14678		
DT14-09536	Marais (Le),	Bernières-sur-Mer	14066		
DT14-09543	Marais (Le),	Fourches	14283		Commune non reconnue dans le DT
DT14-09581	Marcel,	Bucéels	14111		Commune non reconnue dans le DT
DT14-09586	Marchanderie (La),	Landelles	14352		
DT14-09588	Marchandière (La),	Montchauvet	14443		
DT14-09607	Mare (La),	Clécy	14162		
DT14-09641	Mare-aux-Jaux-Gets (La),	Gonneville	non		
DT14-09652	Mare-de-Haut (La),	Montchauvet	14443		
DT14-09658	Mare-du-Tendeur (La),	Saint-Laurent	14605		
DT14-09665	Mare-Houssin (La),	Truttemer-le-Petit	14718		
DT14-09666	Mare-Jointe (La),	Putot-en-Bessin	14524		
DT14-09676	Maréquet (Le),	Hottot	non		
DT14-09681	Mares (Les),	Cartigny-Lépinay	14138		
DT14-09741	Marmonnière (La),	Hottot	14336		
DT14-09744	Marolles,	Cirfontaines	non		
DT14-09787	Martinière (La),	Landelles	14352		
DT14-09789	Martinière (La),	Pont-Bellanger	14511		
DT14-09825	Masure (La),	Montchauvet	14443		
DT14-09832	Masures (Les),	Cauville	14146		Commune non reconnue dans le DT
DT14-09838	Masures (Les),	Truttemer-le-Petit	14718		
DT14-09861	Maudidin,	Montchauvet	14443		
DT14-09871	Mauny,	Roucamps	14544		
DT14-09886	Mauville,	Anneville	14009	Ammeville	
DT14-09897	Meilleraie (La),	Cartigny-l’Épinay	14138		
DT14-09901	Mélinière (La),	Landelles	14352		
DT14-09905	Mélinières (Les),	Landelles	14352		
DT14-09918	Ménauderie (La),	Mesnil-Baclay	14414		
DT14-09933	Merciers (Les),	Fourches	14283		Commune non reconnue dans le DT
DT14-09942	Merousière (La),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-09945	Merville,	Buisson	non		
DT14-09954	Meslay,	Harcourt	non		
DT14-09956	Meslerie (La),	Cartigny-l’Épinay	14138		
DT14-09962	Meslière (La),	Cingal	14455		
DT14-09979	Mesnil (Le),	Bréville	14106		Commune non reconnue dans le DT
DT14-09982	Mesnil (Le),	Bucéels	14111		Commune non reconnue dans le DT
DT14-09993	le Bas-),	Condé-sur-Noireau	14174		Commune non reconnue dans le DT
DT14-09997	Mesnil (Le),	Fourches	14283		Commune non reconnue dans le DT
DT14-10037	le Petit-),	Troismonts	14713		
DT14-10048	Mesnil-Auzouf (Le),	Lion-sur-Mer	14365		Commune non reconnue dans le DT
DT14-10058	Mesnil-de-la-Barre (Le),	Bréville	14106		Commune non reconnue dans le DT
