Article,Vedette,Definition,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT37-10631,"Fontenelles (le lieu des),","près de la Senerie, commune de Louans.",Senerie
DT37-10632,"Fontenille,","hameau, commune de La Croix,",Croix
DT37-10635,"Fontenis (le lieu des),","près des Ligneries, commune de Charentilly.",Ligneries
DT37-10664,"Forêt-des-Vingt-Chênes (le lieu de la),","commune de Pouzay, près du chemin de la Bretonnière à Noyant.",Bretonnière
DT37-10665,"Forêt-des-Trente-Chênes (le lieu de la),","près des Fontaines, commune d’Esves-le-Moutier.",Fontaines
DT37-10672,"Forêts (le lieu des),","près des Rues-Maigres, commune de Véretz.",Rues-Maigres
DT37-10674,"Forge (la),","ferme, commune d’Avrillé, près de la Roumer.",Roumer
DT37-10677,"Forge (la),","ferme, commune de Boussay, près de la Claise.",Claise
DT37-10678,"Forge (la Petite-),","ferme, commune de Boussay, près de la Muanne.",Muanne
DT37-10681,"Forge (la), ou les Forges,","ferme, près du Mable, commune de Champigny-sur-Veude.",Mable
DT37-10687,"Forge (moulin de la),","sur la Muanne, commune du Grand-Pressigny.",Grand-Pressigny
DT37-10691,"Forge (la),","ferme, commune du Petit-Pressigny, près de la Muanne.",Petit-Pressigny
DT37-10691,"Forge (la),","ferme, commune du Petit-Pressigny, près de la Muanne.",Muanne
DT37-10693,"Forge (la fontaine de la),","près du Puits-Blanc, commune de Verneuil-le-Château.",Puits-Blanc
DT37-10696,"Forge (le ruisseau de la),","prend sa source près de Boisbernay, commune de Bossay, et se jette dans la Claise, près du Haut-Fourneau, dans la même commune.",Boisbernay
DT37-10696,"Forge (le ruisseau de la),","prend sa source près de Boisbernay, commune de Bossay, et se jette dans la Claise, près du Haut-Fourneau, dans la même commune.",Haut-Fourneau
DT37-10700,"Forgerie (le lieu de la),","près de la Rochelle, commune de Couziers.",Rochelle
DT37-10701,"Forges (les),","ferme, commune d’Abilly, près de la Claise.",Claise
DT37-10706,"Forges (le lieu des),","près de la Tricherie, commune de Charnizay.",Tricherie
DT37-10709,"Forges (la fontaine des),","près du Vauriau, commune de Cravant.",Vauriau
DT37-10719,"Forges-à-Fer (le lieu des),","près de la Doratière, commune de Saint-Senoch.",Doratière
DT37-10720,"Forget (le bois),","commune de la Celle-Saint-Avent, près du chemin de Marcé à Port-de-Piles.",Marcé
DT37-10721,"Forget (le moulin de), ou Forgeais,","sur l’Asdillière, commune de Couesmes.",Couesmes
DT37-10723,"Forget (le bois de),","près du Vau, commune de Mazières.",Vau
DT37-10725,"Forget (le lieu de), ou de Forges,","près de l’Étang-Neuf, commune de Saint-Paterne.",Étang-Neuf
DT37-10727,"Forgette (le lieu de),","près de la Raguinière, commune de Cravant.",Raguinière
DT37-10728,"Formeaux (le lieu des),","près de la Tour-de-Brou, commune de Faye-la-Vineuse.",Tour-de-Brou
DT37-10731,"Fort (le lieu de),","près de la Mère, commune de Nouans.",Mère
DT37-10733,"Fort-Auvé (le lieu de),","près des Epiots, commune de Restigné.",Epiots
DT37-10735,"Fort-Bois (le lieu de),","près de la Folie, commune de Preuilly.",Folie
DT37-10736,"Fort-Cerisier (le lieu de),","commune de Maillé, près de la route de Bordeaux à Paris.",Maillé
DT37-10736,"Fort-Cerisier (le lieu de),","commune de Maillé, près de la route de Bordeaux à Paris.",Bordeaux
DT37-10737,"Fort-Cornet (le lieu de),","près de la Perruche, commune de Ligueil.",Perruche
DT37-10741,"Forterie (le lieu de la),",commune de Saint-Michel-sur-Loire.,Saint-Michel-sur-Loire
DT37-10752,"Forts-Abeille (le lieu des),","près des Marteaux, commune de Céré.",Marteaux
DT37-10753,"Forts-en-Bois (le lieu des),","près des Écoins, commune de Sazilly.",Écoins
DT37-10754,"Fort-Signou (le lieu du),","près du Chillou, commune de la Roche-Clermault.",Chillou
DT37-10755,"Fortune (le lieu de la),","près du ravin de Prix, commune de la Chapelle-Blanche.",Prix
DT37-10769,"Fosse (la),","hameau, commune de Marcé-sur-Esves,",Marcé-sur-Esves
DT37-10781,"Fosse-à-la-Calline (le lieu de la),","près de la Petite-Maison, commune de Courcoué.",Petite-Maison
DT37-10782,"Fosse-à-la-Calline (le lieu de la),","commune de Verneuil-le-Château, près du chemin de Saint-Blaise au Poitevin.",Saint-Blaise
DT37-10783,"Fosse-à-la-Cane (la),","près des Malpièces, commune de Veigné.",Malpièces
DT37-10784,"Fosse-à-la-Fille (la),","près de Villiers, commune de Dierre.",Villiers
DT37-10785,"Fosse-à-l’Âne (le lieu de la),","commune de Ferrières-Larçon, près du chemin de Ferrières au Pont-Malheureux.",Ferrières
DT37-10786,"Fosse-à-la-Roue (le lieu de la),","commune de Civray-sur-Esves, près de l’Esves.",Esves
DT37-10787,"Fosse-Arneau (la),","près de la Billardière, commune de Neuillé-le-Lierre.",Billardière
DT37-10788,"Fosse-Arrault (le lieu de la),","près du Vau, commune de Vallères.",Vau
DT37-10791,"Fosse-au-Chat (le lieu de la),","près de Boutais, commune de Ligueil.",Boutais
DT37-10792,"Fosse-au-Chat (le lieu de la),","près de la Perauderie, commune de Parçay-Meslay.",Perauderie
DT37-10793,"Fosse-au-Chat (la),","près de la Cave-à-la-Biche, commune de Vouvray.",Cave-à-la-Biche
DT37-10794,"Fosse-au-Fresne (le lieu de la),","près des Landes, commune d’Auzouer.",Landes
DT37-10795,"Fosse-au-Gras (la),","ferme, commune de La Riche.",Riche
DT37-10796,"Fosse-au-Lait (le lieu de la),","commune de Noizay, près du chemin des Quarts au Carroi du Petit-Noyer.",Quarts
DT37-10797,"Fosse-au-Lait (le lieu de la),","près des Coteaux, commune de Saint-Michel-sur-Loire.",Coteaux
DT37-10797,"Fosse-au-Lait (le lieu de la),","près des Coteaux, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-10798,"Fosse-au-Loup (le lieu de la),","près de la Copinière, commune de Charentilly.",Copinière
DT37-10799,"Fosse-au-Loup (le lieu de la),","près de Thoré, commune de Civray-sur-Cher.",Thoré
DT37-10801,"Fosse-au-Loup (le lieu de la),","commune de Nouâtre, près du chemin des Maisons-Rouges à Port-de-Piles.",Maisons-Rouges
DT37-10802,"Fosse-au-Loup (le lieu de la),","près de la Chillerie, commune de Saint-Senoch.",Chillerie
DT37-10803,"Fosse-au-May (le lieu de la),","près des Rouères, commune de Saint-Épain.",Rouères
DT37-10805,"Fosse-au-Prêtre (le lieu de la),","près de l’étang de Simolières, commune de Saint-Flovier.",Simolières
DT37-10807,"Fosse-aux-Cerfs (le lieu de la),","près des Hautes-Haies, commune de Morand.",Hautes-Haies
DT37-10808,"Fosse-aux-Chats (le lieu de la),","près de la Lande, commune du Louroux.",Lande
DT37-10809,"Fosse-aux-Chênes (le lieu de la),","près de la Chausserie, commune de Langeais.",Chausserie
DT37-10810,"Fosse-aux-Chiens (le lieu de la),","près des Bizoulières, commune de Langeais.",Bizoulières
DT37-10811,"Fosse-aux-Ladres (le lieu de la),","commune de Monts, près du chemin de Beaumé à Tours.",Beaumé
DT37-10812,"Fosse-aux-Lions (la),","ferme, commune de Saint-Cyr.",Saint-Cyr
DT37-10814,"Fosse-aux-Loups (le lieu de la),","près de Mousseaux, commune de Chambon.",Mousseaux
DT37-10815,"Fosse-aux-Loups (le lieu de la),","près du Rouchoux, commune du Grand-Pressigny.",Rouchoux
DT37-10815,"Fosse-aux-Loups (le lieu de la),","près du Rouchoux, commune du Grand-Pressigny.",Grand-Pressigny
DT37-10817,"Fosse-aux-Loups (le lieu de la),","près de la Bohardière, commune de Mazières.",Bohardière
DT37-10819,"Fosse-aux-Maçons (le lieu de la),","près du Gué-Gautier, commune d’Esves-le-Moutier.",Gué-Gautier
DT37-10821,"Fosse-aux-Renards (le lieu de la),","près de Bault, commune de Mazières.",Bault
DT37-10822,"Fosse-aux-Saules (le lieu de la),","près de Bois-Boutet, commune de Ballan.",Bois-Boutet
DT37-10825,"Fosse-aux-Vieilles (le lieu de la),","près de Saint-Jouin, commune de Faye-la-Vineuse.",Saint-Jouin
DT37-10828,"Fosse-Barnou (le lieu de la),","près de la Raterie, commune de Boussay.",Raterie
DT37-10830,"Fosse-Belair (le lieu de la),","commune de Maillé, près de la route de Bordeaux à Paris.",Maillé
DT37-10830,"Fosse-Belair (le lieu de la),","commune de Maillé, près de la route de Bordeaux à Paris.",Bordeaux
DT37-10833,"Fosse-Besnier (le lieu de la),","près de la Saintrie, commune de Savonnières.",Saintrie
DT37-10835,"Fosse-Besse (étang de),","près d’Orget, commune de Civray-sur-Cher.",Orget
DT37-10839,"Fosse-Binard (le lieu de la),","près de Pourra, commune de Bossay.",Pourra
DT37-10840,"Fosse-Blanche (le lieu de la),","près de la Loutière, commune d’Avon.",Loutière
DT37-10841,"Fosse-Blanche (le lieu de la),","près de Bois-Godin, commune de Saint-Senoch.",Bois-Godin
DT37-10844,"Fosse-Bouteille (le lieu de la),","près des Boissonneries, commune de Cussay.",Boissonneries
DT37-10845,"Fosse-Bouteille (le lieu de la),","près de la Sornière, commune de Neuilly-le-Brignon.",Sornière
DT37-10847,"Fosse-Breton (le lieu de la),","près de l’Aître des Courtemanche, commune de Vernou.",Courtemanche
DT37-10848,"Fosse-Broux (le lieu de la),","près de la Faverie, commune de Saint-Épain.",Faverie
DT37-10849,"Fossé-Cailloux (le lieu du),","près du Grand-Varnelle, commune de Louans.",Grand-Varnelle
DT37-10852,"Fosse-Chicanée (le lieu de la),","près de la Rimonerie, commune de Courcoué.",Rimonerie
DT37-10853,"Fosse-Coupée (le lieu de la),","près de la Marchanderie, commune de Saint-Michel-sur-Loire.",Marchanderie
DT37-10853,"Fosse-Coupée (le lieu de la),","près de la Marchanderie, commune de Saint-Michel-sur-Loire.",Saint-Michel-sur-Loire
DT37-10856,"Fosse-Courtois (la),","ferme, paroisse de Saint-Jean-sur-Indre.",Saint-Jean-sur-Indre
DT37-10858,"Fosse-d’Ansert (le lieu de la),","commune de Nouâtre, près du chemin de Noyers à Port-de-Piles.",Noyers
DT37-10859,"Fosse-d’Argent (le lieu de la),","près de Renuaume, commune de Veigné.",Renuaume
DT37-10861,"Fosse-de-la-Mare (le lieu de la),",paroisse de Saint-Cyr.,Saint-Cyr
DT37-10862,"Fossé-de-l’Echeneau (le lieu du),","commune de Ports, près de la Vienne et du Bec-des-Deux-Eaux.",Bec-des-Deux-Eaux
DT37-10864,"Fosse-des-Camps (le lieu de la),","près des Picaults, commune de Saint-Épain.",Picaults
DT37-10866,"Fosse-des-Champs (le lieu de la),","près de Chalenton, commune de Saché.",Chalenton
DT37-10869,"Fosse-des-Joncs (le lieu de la),","près de la Boutetrie, paroisse d’Esvres.",Boutetrie
DT37-10870,"Fosse-des-Romains (le lieu de la),","près de l’Aireau des Douauts, commune de Langeais.",Douauts
DT37-10871,"Fosse-des-Trépassés (le lieu de la),","près de la Cisse, commune de Vouvray.",Cisse
DT37-10875,"Fosse-du-Saint (le lieu de la),","près de Bois-Turmeau, commune de Civray-sur-Esves.",Bois-Turmeau
DT37-10876,"Fossées (le lieu des),","près de la Loutière, commune d’Avon.",Loutière
DT37-10878,"Fossé-Fourtier (le lieu du),","commune de Civray-sur-Cher, près des Rouères de la Charollière.",Charollière
DT37-10881,"Fosse-Gapeau (le lieu de la),","près de la Grangerie, commune de Ligueil.",Grangerie
DT37-10882,"Fosse-Gareau (le lieu de la),","près de la Farinière, commune de Bréhémont.",Farinière
DT37-10883,"Fosse-Gateau (le lieu de la),","près de la Galardière, commune de Neuillé-Pont-Pierre.",Galardière
DT37-10886,"Fosse-Gibault (le lieu de la),","près de Vonnes, commune de Saint-Pierre-de-Tournon.",Vonnes
DT37-10887,"Fosse-Godard (le lieu de la),","près des Basses-Chauvelinières, commune de Varennes.",Basses-Chauvelinières
DT37-10888,"Fosse-Guichard (le lieu de la),","près de l’Imbaudière, commune de Crotelles.",Imbaudière
DT37-10890,"Fossé-Hartin (le lieu du),","près des Bruères, commune de la Tour-Saint-Gelin.",Bruères
DT37-10890,"Fossé-Hartin (le lieu du),","près des Bruères, commune de la Tour-Saint-Gelin.",Tour-Saint-Gelin
DT37-10901,"Fosse-Loup (le lieu de la),","près de la Naudais, commune de Draché.",Naudais
DT37-10902,"Fosse-Madreau (le lieu de la),","près de la Giberdière, commune de Vallères.",Giberdière
DT37-10905,"Fosse-Marelle (le lieu de la),","près de la Chenaye, commune d’Esves-le-Moutier.",Chenaye
DT37-10908,"Fosse-Menard (le lieu de la),","près de la Joussinière, commune de Charentilly.",Joussinière
DT37-10909,"Fosse-Mexant (le lieu de la),","près de la Bissotière, commune de Sorigny.",Bissotière
DT37-10912,"Fosse-Mouette (le lieu de la),","près de la Tuilerie de Versailles, commune du Boulay.",Versailles
DT37-10913,"Fosse-Moquée (le lieu de la),","près de l’Angelardière, commune de Ballan.",Angelardière
DT37-10915,"Fosse-Moreau (le lieu de la),","près des Machetières, commune de Langeais.",Machetières
DT37-10916,"Fosse-Morin (le lieu de la),","près du ruisseau de Parçay, commune de Parçay-sur-Vienne.",Parçay
DT37-10918,"Fosse-Neuve (le lieu de la),","près des Tabardières, commune de Bournan.",Tabardières
DT37-10919,"Fosse-Neuve (le lieu de la),","près de la Raterie, commune d’Orbigny.",Raterie
DT37-10920,"Fosse-Neuve (le lieu de la),","commune de Parçay-Meslay, près du chemin de Parçay à Monnaie.",Parçay
DT37-10922,"Fosse-Noire (le lieu de la),","près des Bournais, commune de Chemillé-sur-Dême.",Bournais
DT37-10924,"Fosse-Noire (le lieu de la),","près de la Boulinière, commune de la Ferrière.",Boulinière
DT37-10925,"Fosse-Noire (le lieu de la),","près de la Morellerie, commune de Montreuil.",Morellerie
DT37-10926,"Fosse-Noire (le lieu de la),","près de la Creusandière, commune de Mouzay.",Creusandière
DT37-10928,"Fosse-Noire (le lieu de la),","près de la Saulaye, commune de Villeperdue.",Saulaye
DT37-10929,"Fosse-Noire (le lieu de la),","près de la Galanderie, commune de Vou.",Galanderie
DT37-10931,"Fosse-Paveron (le lieu de la),","près de la Benardière, commune de Saint-Avertin.",Benardière
DT37-10933,"Fosse-Pendue (le lieu de la),","près de la Gautrie, commune de Verneuil-sur-Indre.",Gautrie
DT37-10934,"Fosse-Perrée (le lieu de la),","commune de Monts, près du chemin des Ansaults aux Giraudières.",Ansaults
DT37-10935,"Fosse-Perret (le lieu de la),","près de Tronçay, commune de Montlouis.",Tronçay
DT37-10936,"Fosse-Pinson (le lieu de la),","commune de Saint-Épain, près de la route de Bordeaux à Paris.",Bordeaux
DT37-10939,"Fosse-Plate (le lieu de),","près de la Gandardrie, commune de Marray.",Gandardrie
DT37-10944,"Fosse-Poulau (le lieu de la),","près de l’Égronne, commune de Charnizay.",Égronne
DT37-10946,"Fosse-Ronde (la),","ferme, commune de Notre-Dame-d’Oë.",Notre-Dame-d’Oë
DT37-10948,"Fosse-Rouge (le lieu de la),","près de la Tuilerie, commune de la Celle-Guenand.",Tuilerie
DT37-10948,"Fosse-Rouge (le lieu de la),","près de la Tuilerie, commune de la Celle-Guenand.",Celle-Guenand
DT37-10951,"Fosse-Rouge (le lieu de la),","près de la Planche, commune de Parçay-sur-Vienne.",Planche
DT37-10962,"Fosse-Sèche (le lieu de),","commune de Loché, près du chemin des Bruères à la Gironnière.",Bruères
DT37-10964,"Fosse-Sèche (le lieu de),","près de la Bruère, commune de Saint-Benoît.",Bruère
DT37-10967,"Fosse-Sequer (le lieu de la),","commune de Saint-Germain-sur-Vienne, près du chemin du Breuil au moulin de Cumelle.",Breuil
DT37-10968,"Fosse-Tacher (la),","métairie, paroisse de Joué.",Joué
DT37-10970,"Fosse-Trepied (le lieu de la),","près de Vaux, commune de Chançay.",Vaux
DT37-10971,"Fosse-Tricotte (le lieu de la),","près des Plaises, commune de Saint-Épain.",Plaises
DT37-10972,"Fosse-Vaut-Guère (le lieu de la),","près de la Basse-Jaudellerie, commune de Langeais.",Basse-Jaudellerie
DT37-10974,"Fosses (le lieu des),","près de Maupertuis, commune de Charentilly.",Maupertuis
DT37-10979,"Fosses (le lieu des),","près des Boissières, commune de Parçay-Meslay.",Boissières
DT37-10987,"Fossés (le bois des),","près de la Carauderie, commune de Sonzay.",Carauderie
DT37-10988,"Fosses-à-Châtre (le lieu des),","commune du Grand-Pressigny, près du chemin du Grand-Pressigny à Paulmy.",Grand-Pressigny
DT37-10988,"Fosses-à-Châtre (le lieu des),","commune du Grand-Pressigny, près du chemin du Grand-Pressigny à Paulmy.",Grand-Pressigny
DT37-10990,"Fosses-aux-Caves (le lieu des),","près de Marchebec, commune de Bossay.",Marchebec
DT37-10993,"Fosses-Barils (le lieu des),","près des Landes, commune de Montlouis.",Landes
DT37-10994,"Fosses-Bénites (le lieu des),","près de Mazères, commune de Reignac.",Mazères
DT37-10997,"Fosses-Blanchard (le lieu des),","près de la Vandeume, commune de Bueil.",Vandeume
DT37-10999,"Fosses-Blanches (le lieu des),","près des Bourreaux, commune de Continvoir.",Bourreaux
DT37-11000,"Fosses-Blanches (le lieu des),","commune de Druye, près du chemin de la Gatinière à Druye.",Gatinière
DT37-11004,"Fossés-Blancs (le lieu des),","près de la Grande-Maison, commune de Champigny-sur-Veude.",Grande-Maison
DT37-11005,"Fossés-Blancs (le lieu des),","près de la Barre, commune de Montlouis.",Barre
DT37-11007,"Fosses-Boué (le lieu des),","près des Monjallons, commune de Rilly.",Monjallons
DT37-11008,"Fosses-Bouet (le lieu des),",paroisse de Saint-Cyr.,Saint-Cyr
DT37-11010,"Fosses-César (le lieu des),","près de la Guinauderie et de Champbourreau, commune de Nouzilly.",Champbourreau
DT37-11011,"Fosses-Chaudes (le lieu des),","près de la Genaudière, commune de Rochecorbon.",Genaudière
DT37-11013,"Fosses-Conniaux (le lieu des),","près de la Gingoterie, commune de Noizay.",Gingoterie
DT37-11014,"Fosses-de-Gilouard (le lieu des),","près de la Coupillère, commune de Thizay.",Coupillère
DT37-11017,"Fosses-des-Jards (le lieu des),","près de l’Aître-Dansault, commune de Vernou.",Aître-Dansault
DT37-11018,"Fosses-d’Hareng (le lieu des),","près du Noyer-Marquet, commune de Vouvray.",Noyer-Marquet
DT37-11019,"Fosses-Gaudins (le lieu des),","commune de Saint-Germain-sur-Vienne, près du chemin de Fontevrault à Chinon.",Fontevrault
DT37-11020,"Fosses-Longues (le lieu des),","près des Bournais, commune de Marray.",Bournais
DT37-11021,"Fosses-Maillon (le lieu des),","près du Noyer-à-Bouju, commune d’Ingrandes.",Noyer-à-Bouju
DT37-11023,"Fossés-Neufs (le lieu des),","commune de Chaumussay, près du chemin du Grand-Pressigny à Preuilly.",Grand-Pressigny
DT37-11025,"Fosses-Plates (le lieu des),","près des Ferrands, commune de Thilouze.",Ferrands
DT37-11026,"Fosses-Rouges (le lieu des),","près de l’étang du Château, commune de Ciran.",Château
DT37-11027,"Fosses-Rouges (le lieu des),","près de la Pommeraye, commune d’Esvres.",Pommeraye
DT37-11035,"Fosson (le lieu de),","commune de Noyant, près du chemin de Fayette à Brou.",Fayette
DT37-11037,"Fou (le),","hameau, commune du Petit-Pressigny,",Petit-Pressigny
DT37-11038,"Fou (le lieu du),","près de la Bruère, commune de Saint-Benoît.",Bruère
DT37-11057,"Foucault (le lieu de),","près de la Péchauderie, commune de Bossée.",Péchauderie
DT37-11058,"Foucault (le lieu de),","près des Borderies de Crossay, commune de Vou.",Crossay
DT37-11061,"Fouchardière (la),",paroisse de Saint-Christophe-sous-Faye.,Saint-Christophe-sous-Faye
DT37-11084,"Fouger (le lieu de),","commune de Marcé-sur-Esves, près du chemin de la Celle-Saint-Avent à Manthelan.",Marcé-sur-Esves
DT37-11086,"Fougerai, ou Fougeray (le bas-),","ferme, commune de Marigny.",Marigny
DT37-11090,"Fougeray (le lieu du),","près de Château-Gaillard, commune de Couziers.",Château-Gaillard
DT37-11091,"Fougeray (le lieu du),","près du Breuil, commune de Draché.",Breuil
DT37-11097,"Fougère (la),","ferme, commune de Couesmes.",Couesmes
DT37-11102,"Fougères (le lieu des),","paroisse de Champigny-sur-Veude, près du chemin du Carroi-Bouchard au Carroi-de-la-Bouzillière.",Carroi-Bouchard
DT37-11104,"Fougères (le lieu des),","près de Pilaudrie, commune de Cléré.",Pilaudrie
DT37-11105,"Fougères (le lieu des),","près de la Bâtardière, commune de Lerné.",Bâtardière
DT37-11106,"Fougères (le lieu des),","près de Fontenay, commune de Lignières.",Fontenay
DT37-11111,"Fougères (le lieu des),","près des Grandes-Rues, commune de Sazilly.",Grandes-Rues
DT37-11112,"Fougerets (les),","village, commune de Limeray, près de la Loire,",Loire
DT37-11117,"Fouillouse (le lieu de la),","commune de Neuil, près du chemin de la Croix à Saint-Epain.",Croix
DT37-11126,"Foulons (les),","ferme, commune de Chédigny, près de l’Indrois.",Indrois
DT37-11128,"Foulons (le lieu des),","près de la Fuye, commune du Louroux.",Fuye
DT37-11135,"Four (le),","ferme, commune de la Celle-Guenand.",Celle-Guenand
DT37-11137,"Four (le lieu du),","près de Psé, commune de Marigny.",Psé
DT37-11137,"Four (le lieu du),","près de Psé, commune de Marigny.",Marigny
DT37-11138,"Four-à-Chaux (le lieu du),","près de la Poterie, commune de la Celle-Guenand.",Poterie
DT37-11138,"Four-à-Chaux (le lieu du),","près de la Poterie, commune de la Celle-Guenand.",Celle-Guenand
DT37-11141,"Four-à-Chaux (le lieu du),","près de la Petite-Brosse, commune d’Esvres.",Petite-Brosse
DT37-11142,"Four-à-Chaux (le), ou Four-à-Chaux-de-Livernière,","ferme, commune du Grand-Pressigny.",Grand-Pressigny
DT37-11143,"Four-à-Chaux (le),","hameau, commune de La Croix,",Croix
DT37-11145,"Four-à-Chaux (le lieu du),","près des Places, commune de Neuilly-le-Brignon.",Places
DT37-11146,"Four-à-Chaux (le lieu du),","près de l’Étang-Régis, commune de Preuilly.",Étang-Régis
DT37-11148,"Four-à-Chaux (la fontaine du),","près des Places, commune de Saint-Jean-Saint-Germain.",Places
DT37-11154,"Four-Bigot (le lieu de),","dans les landes du Ruchard, près de la fosse Tesnière, commune d’Avon.",Tesnière
DT37-11161,"Fourcheau (le lieu des),","près des Ormeaux, commune de la Roche-Clermault.",Ormeaux
DT37-11163,"Fourcheries (le lieu des),","près de l’Étang-de-la-Forge, commune de Chambon.",Étang-de-la-Forge
DT37-11164,"Fourches (le lieu des),","près de la Melandière, commune de Sepmes.",Melandière
DT37-11166,"Fourchet (le lieu du Petit-),","commune de Vallères, près de l’ancien lit du Cher.",Cher
DT37-11169,"Four-de-Gibeget (le lieu du),","commune de Barrou, près du chemin de Lésigny à Étableaux.",Lésigny
DT37-11179,"Fournaise (le lieu de la),","près de Sainte-Julitte, commune de Saint-Flovier.",Sainte-Julitte
DT37-11180,"Fournaise (le lieu de la),","près des Goderies, commune de Sorigny.",Goderies
DT37-11182,"Fournaises (le lieu des),","près de la Farinière, commune de Saint-Mars.",Farinière
DT37-11196,"Fourneau (le lieu du),","près du Moulin-Taureau, commune de Druye.",Moulin-Taureau
DT37-11202,"Fourneau (le),","ferme, commune de Lignières, près de l’ancien lit du Cher.",Cher
DT37-11203,"Fourneau (le lieu du),","commune de Louestault, près de la route de la Chartre à Tours.",Chartre
DT37-11205,"Fourneau (le lieu du),","près de la Quinière, commune de Neuillé-le-Lierre.",Quinière
DT37-11224,"Fourneaux (le lieu des),","près de Sérigny, commune de Neuilly-le-Brignon.",Sérigny
DT37-11225,"Fourneaux (le lieu des),","près de Valentinay, commune de Neuvy-Roi.",Valentinay
DT37-11230,"Fourneaux (le lieu des),","près de la Métairie, commune de Sorigny.",Métairie
DT37-11231,"Fourneaux (le lieu des),","près du Bois-Saint-Martin, commune de Thilouze.",Bois-Saint-Martin
DT37-11233,"Fourneaux-des-Caves (le lieu des),","près des Caves, commune de Bossay.",Caves
DT37-11246,"Fouroux (le lieu de),","près de Bellande, commune de Charnizay.",Bellande
DT37-11247,"Fourrais (le lieu de),","commune d’Esves-le-Moutier, près du chemin de Ferrières à Châtillon.",Ferrières
DT37-11249,"Fourreries (étang des),",paroisse de Chisseaux.,Chisseaux
DT37-11253,"Fours (le lieu des),","près de la Buvinière, commune de Neuvy-Roi.",Buvinière
DT37-11256,"Fours-à-Chaux (le lieu des),","près de Bois-Turmeau, commune de Cussay.",Bois-Turmeau
DT37-11258,"Foursine (le lieu de la),","commune de la Chapelle-aux-Naux, près de l’ancien lit du Cher.",Cher
DT37-11261,"Foussier (le lieu de),","près de la Foirerie, commune de Betz.",Foirerie
DT37-11267,"Foux (le) et le Haut-Foux,","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-11274,"Franchet (le lieu de),","près de la Fuie, commune de Rivière.",Fuie
DT37-11276,"Saint-François,","village, commune de La Riche,",Riche
DT37-11302,"Frelon (le lieu de),","près de la Grand’-Maison, commune de Saint-Nicolas-de-Bourgueil.",Grand’-Maison
DT37-11303,"Frelonnière (le lieu de la),","près de la Bottière, commune de Cerelles.",Bottière
DT37-11308,"Fremaré (le lieu de),","près de Signolles, commune de Bourgueil.",Signolles
DT37-11322,"Frêne (le lieu de),","près du Vieux-Cher, commune de Bréhémont.",Vieux-Cher
DT37-11327,"Frêne (le),","communes d’Azay-sur-Indre, de Ferrières-Larçon, de Louans, de Monnaie, d’Épeigné-sur-Dême, de Saint-Branchs, de Saint-Cyr, de Saint-Patrice et de Souvigné.",Saint-Cyr
DT37-11328,"Frênes (le lieu des),","près de la Petite-Fagotière, commune de Druye.",Petite-Fagotière
DT37-11333,"Fresnaie (le lieu de la),","près de Recoin, commune de Bréhémont.",Recoin
DT37-11335,"Fresnay,","ferme, commune de Marcé-sur-Esves.",Marcé-sur-Esves
DT37-11344,"Fresne (le), ou Frêne,","métairie et moulin, commune de Saint-Cyr.",Saint-Cyr
DT37-11356,"Fresne-Couvert (le),",commune d’Auverse (Maine-et-Loire).,Auverse
DT37-11357,"Fresneau (le bois),","près de la Gousserie, commune de Chemillé-sur-Dême.",Gousserie
DT37-11385,"Frillouses (le lieu des),","près de la Porcherie, commune de la Chapelle-Blanche.",Porcherie
DT37-11400,"Froide-Veaux (le lieu de),","près de la Bomellière, commune de Varennes.",Bomellière
DT37-11403,"Fromenteau,","ferme, commune de Villiers-en-Brenne (Indre).",Villiers-en-Brenne
DT37-11406,"Fromenteaux (le lieu de),","près de Champchévrier, commune de Cléré.",Champchévrier
DT37-11407,"Fromenteaux (le lieu des),","près de l’Herpinière, commune de Savigny.",Herpinière
DT37-11411,"Fronteaux (les),","ferme, commune du Petit-Pressigny.",Petit-Pressigny
DT37-11417,"Frouti (le lieu de),","près de la levée du Vieux-Cher, commune de Bréhémont.",Vieux-Cher
DT37-11422,"Fubiaux (le lieu des),","commune de Civray-sur-Cher, près du chemin de la Vallée-de-Mesvres aux Touches.",Vallée-de-Mesvres
DT37-11425,"Fuie (le lieu de la),","près de la Commanderie, commune de Brizay.",Commanderie
DT37-11427,"Fuie (la), ou Fuye,","ferme, commune de Couesmes.",Couesmes
DT37-11432,"Fuie, ou Fuye (la),","ferme, commune de La Riche.",Riche
DT37-11436,"Fuie, ou Fuye (la),","hameau, commune de Marigny,",Marigny
DT37-11451,"Fuie-de-Chanteloup (la croix de la),","commune de Marigny, près du chemin du Chillou à Leigné.",Marigny
DT37-11451,"Fuie-de-Chanteloup (la croix de la),","commune de Marigny, près du chemin du Chillou à Leigné.",Chillou
DT37-11461,"Fumeriaux (le lieu des),","près de l’étang de l’Ile, commune de Mazières.",Ile
DT37-11469,"Futambre (la boire),","près des Granges, commune de Berthenay.",Granges
DT37-11471,"Gabeleurs (le lieu des),","commune de Rilly, près du chemin de Vinay aux Mariaux.",Vinay
DT37-11478,"Gabis (le lieu des),","près de la Tour-de-Brou, commune de Faye-la-Vineuse.",Tour-de-Brou
