article_id,vedette,vedette_orig,localisationde,dpt_code,canton_code,localisationco,localisationco_orig,NCCENR_orig,insee_code,method,reference
PO9-04168,Saint Loup,Saint-Loup,Loir-et-Cher,41,Mennetou-sur-Cher,none,none,Saint-Loup,Saint Loup (41222),dpt_exact,     Saint Loup     Loir et Cher     con de Mennetou sur Cher       Sanctus Luppus  capellanus  41 f  70 c  prior  41 e      Sanctus Lupus  143 n  prior  69 e  prioratus  127 c      Sanctus Luppus super Carrum  125 f    
PO9-04665,Salbris,Salbris,Loir-et-Cher,41,Romorantin,none,none,Salbris,Salbris (41232),dpt_exact,     Salbris     Loir et Cher     con de Romorantin     arrt de Romorantin       Salebries  curatus  prior  elemosina  19 a  capellanus  39 d  72 c      Salebris  118 c  prior  92 c  119 d      Silabries  151 b    
PO9-04793,Seigy,Seigy,Loir-et-Cher,41,Saint-Aignan,none,none,Seigy,Seigy (41239),dpt_exact,     Seigy     Loir et Cher     con de Saint Aignan       Segeyum  139 d  capellanus  104 a      Segi  151 f  capellanus  41 c  prior  41 b  55 a      Segiacus  prior  71 d  prioratus  140 c    
PO9-04797,Selles Saint Denis,Selles-Saint-Denis,Loir-et-Cher,41,Salbris,none,none,Selles-Saint-Denis,Selles Saint Denis (41241),dpt_exact,     Selles Saint Denis     Loir et Cher     con de Salbris       Celle Saint Denis  152 a      Celle Sancti Dionisii  prior et rector  140 a  prior  40 d  71 d  prioratus  20 c  140 a    
PO9-04798,Selles sur Cher,Selles-sur-Cher,Loir-et-Cher,41,Romorantin,none,none,Selles-sur-Cher,Selles sur Cher (41242),dpt_exact,     Selles sur Cher     Loir et Cher     con de Romorantin     arrt de Romorantin       Celle  abbas seu abbatia  20 c  25 a  41 d  139 f  g  140 b  c      Celle Sancti Eusicii  abbas  71 b  106 c      Tiles  151 g    
PO9-04877,Souesmes,Souesmes,Loir-et-Cher,41,Salbris,none,none,Souesmes,Souesmes (41249),dpt_exact,     Souesmes     Loir et Cher     con de Salbris       Soesma  118 b      Soema  capellanus  39 e  72 b      Soime  151 c      Soyma  archipresbiteratus  2 d    
PO9-05321,Villefranche sur Cher,Villefranche-sur-Cher,Loir-et-Cher,41,Mennetou-sur-Cher,none,none,Villefranche-sur-Cher,Villefranche sur Cher (41280),dpt_exact,     Villefranche sur Cher     Loir et Cher     con de Mennetou sur Cher       Villafranca  139 d  hospitale  20 b      Villafrancha  capellanus  103 e  commanditor  103 d  preceptor patronus  111 e  139 c  d      Villefranche  151 m    
PO9-03028,Paillardan,Paillardan,Loir-et-Cher,41,Saint-Aignan,Saint Aignan,Saint-Aignan,Saint-Aignan,Saint Aignan (41198),dpt_exact,     Paillardan     Loir et Cher     con de Saint Aignan     cne de Saint Aignan       Paillardanum  prioratus  140 c    
PO9-02979,Olivet,Olivet,Loir-et-Cher,41,Mennetou-sur-Cher,Saint Loup,Saint-Loup,Saint-Loup,Saint Loup (41222),dpt_exact,     Olivet     Loir et Cher     con de Mennetou sur Cher     cne de Saint Loup       Olivetum  abbatia Cisterciensis ordinis  23 h  25 c  83 b    
PO9-04974,Theillay,Theillay,Loir-et-Cher,41,Salbris,Salbris,Salbris,Salbris,Salbris (41232),dpt_exact,     Theillay     Loir et Cher     con de Salbris     cne de Salbris       Teilleyum  139 c      Telloy  152 a      Tillayum  capellanus  40 g      Tilleyum  capellanus  71 e    
PO9-00563,Bourgeau,Bourgeau,Loir-et-Cher,41,Selles-sur-Cher,Selles sur Cher,Selles-sur-Cher,Selles-sur-Cher,Selles sur Cher (41242),dpt_exact,     Bourgeau  Le      Loir et Cher     con de Selles sur Cher     cne de Selles sur Cher       Burgellum  prior  104 c  prioratus  140 c    
PO9-03850,Saint Eusice,Saint-Eusice,Loir-et-Cher,41,Selles-sur-Cher,Selles sur Cher,Selles-sur-Cher,Selles-sur-Cher,Selles sur Cher (41242),dpt_exact,     Saint Eusice     Loir et Cher     con de Selles sur Cher     cne de Selles sur Cher       Capella Sancti Eusicii  prioratus  140 b    
PO9-01161,Chenon,Chenon,Loir-et-Cher,41,Romorantin,Villeherviers,Villeherviers,Villeherviers,Villeherviers (41282),dpt_exact,     Chenon     Loir et Cher     con de Romorantin     cne de Villeherviers       Chino  elemosyna  19 a        Identification seulement probable    
PO9-01914,Gy,Gy,Loir-et-Cher,41,Selles-sur-Cher,none,none,,Gy Sologne (41099) - Gy-en-Sologne,dpt_fuzzy,     Gy     Loir et Cher     con de Selles sur Cher       Gii  capellanus  96 f  parochia  126 f      Giiacus  capellanus  42 c      Gy  143 d    
PO9-00110,Apinac,Apinac,Loire,42,Saint-Bonnet-le-Château,none,none,Apinac,Apinac (42006),dpt_exact,     Apinac     Loire     con de Saint Bonnet le Château       Appinac  capellanus  574 d    
PO9-00118,Arcon,Arçon,Loire,42,Saint-Haon-le-Châtel,none,none,Arcon,Arcon (42008),dpt_exact,     Arçon     Loire     con de Saint Haon le Châtel       Arsson  188 b    
PO9-00992,Changy,Changy,Loire,42,La Pacaudière,none,none,Changy,Changy (42049),dpt_exact,     Changy     Loire     con de La Pacaudière       Chamges  188 b    
PO9-01584,Estivareilles,Estivareilles,Loire,42,Saint-Bonnet-le-Château,none,none,Estivareilles,Estivareilles (42091),dpt_exact,     Estivareilles     Loire     con de Saint Bonnet le Château       Estivalleilha  capellanus  574 c      Estivarelhas  566 e    
PO9-01989,Jonzieux,Jonzieux,Loire,42,Saint-Genest-Malifaux,none,none,Jonzieux,Jonzieux (42115),dpt_exact,     Jonzieux     Loire     con de Saint Genest Malifaux       Juziou  capellanus  571 c    
PO9-02442,Marlhes,Marlhes,Loire,42,Saint-Genest-Malifaux,none,none,Marlhes,Marlhes (42139),dpt_exact,     Marlhes     Loire     con de Saint Genest Malifaux       Marle  capellanus  571 d      Marlhes  curatus  568 d    
PO9-02669,Montarcher,Montarcher,Loire,42,Saint-Jean-Soleymieux,none,none,Montarcher,Montarcher (42146),dpt_exact,     Montarcher     Loire     con de Saint Jean Soleymieux       Montarchers  196 b      Montarchier  capellanus  574 c    
PO9-02928,Noiretable,Noirétable,Loire,42,Montbrison,none,none,Noirétable,Noiretable (42159),dpt_exact,     Noirétable     Loire     con de Montbrison     arrt de Montbrison       Neyrestable  prior  193 c      Nigerum stabulum  prior  216 b  238 b    
PO9-03459,Rozier Cotes d Aurec,Rozier-Côtes-d’Aurec,Loire,42,Saint-Bonnet-le-Château,none,none,Rozier-Côtes-d'Aurec,Rozier Cotes d Aurec (42192),dpt_exact,     Rozier Côtes d Aurec     Loire     con de Saint Bonnet le Château       Rosiers  capellanus  574 c  prior  567 a    
PO9-03486,Sail les Bains,Sail-les-Bains,Loire,42,La Pacaudière,none,none,Sail-les-Bains,Sail les Bains (42194),dpt_exact,     Sail les Bains     Loire     con de La Pacaudière       Sal  188 c    
PO9-03617,Saint Bonnet des Quarts,Saint-Bonnet-des-Quarts,Loire,42,La Pacaudière,none,none,Saint-Bonnet-des-Quarts,Saint Bonnet des Quarts (42203),dpt_exact,     Saint Bonnet des Quarts     Loire     con de La Pacaudière       Sanctus Bonitus  183 a    
PO9-03990,Saint Hilaire Cusson la Valmitte,Saint-Hilaire-Cusson-la-Valmitte,Loire,42,Saint-Bonnet-le-Château,none,none,Saint-Hilaire-Cusson-la-Valmitte,Saint Hilaire Cusson la Valmitte (42235),dpt_exact,     Saint Hilaire Cusson la Valmitte     Loire     con de Saint Bonnet le Château       Sanctus Hilarius  capellanus  574 c      Sanctus Ylarius  566 d    
PO9-04249,Saint Martin d Estreaux,Saint-Martin-d’Estréaux,Loire,42,La Pacaudière,none,none,Saint-Martin-d'Estréaux,Saint Martin d Estreaux (42257),dpt_exact,     Saint Martin d Estréaux     Loire     con de La Pacaudière       Sanctus Martinus  182 b    
PO9-05090,Usson en Forez,Usson-en-Forez,Loire,42,Saint-Bonnet-le-Château,none,none,Usson-en-Forez,Usson en Forez (42318),dpt_exact,     Usson en Forez     Loire     con de Saint Bonnet le Château       Usso  capellanus  574 b      Usson  prior  567 b    
PO9-05367,Vivans,Vivans,Loire,42,La Pacaudière,none,none,Vivans,Vivans (42337),dpt_exact,     Vivans     Loire     con de La Pacaudière       Vivens  188 b    
PO9-05036,Tourzy,Tourzy,Loire,42,La Pacaudière,Pacaudiere,La Pacaudière,Pacaudière,Pacaudiere (42163),dpt_exact_simple,     Tourzy     Loire     con de La Pacaudière     cne de La Pacaudière       Torziacus  curatus  218 e      Torzie  182 b    
PO9-02572,Merle,Merle,Loire,42,Saint-Bonnet-le-Château,none,none,,Merle Leignec (42142) - Merle-Leignec,dpt_fuzzy,     Merle     Loire     con de Saint Bonnet le Château       Merle  capellanus  574 c  prior  567 a    
PO9-01092,Chateauneuf Allegre,Châteauneuf-Allègre,Haute-Loire,43,Allègre,Allegre,Allègre,Allègre,Allegre (43003),dpt_exact,     Châteauneuf Allègre     Haute Loire     con d Allègre     cne d Allègre       Castrumnovum  capellania  573 e    
PO9-00499,Bonas,Bonas,Haute-Loire,43,Yssingeaux,Araules,Araules,Araules,Araules (43007),dpt_exact,     Bonas     Haute Loire     con d Yssingeaux     cne d Araules       Bonas  capellanus castri  572 c    
PO9-03127,Peyrusse,Peyrusse,Haute-Loire,43,Lavoûte-Chilhac,Aubazat,Aubazat,Aubazat,Aubazat (43011),dpt_exact,     Peyrusse     Haute Loire     con de Lavoûte Chilhac     cne d Aubazat       Petrucia  capellanus  256 c  268 e    
PO9-02970,Nozeyrolles,Nozeyrolles,Haute-Loire,43,Pinols,Auvers,Auvers,Auvers,Auvers (43015),dpt_exact,     Nozeyrolles     Haute Loire     con de Pinols     cne d Auvers       Nosairole  274 a  prior  268 b      Nozayrolas  257 d    
PO9-04077,Saint Julien,Saint-Julien,Haute-Loire,43,Bas-en-Basset,Bas en Basset,Bas-en-Basset,Bas-en-Basset,Bas en Basset (43020),dpt_exact,     Saint Julien     Haute Loire     con de Bas en Basset     cne de Bas en Basset       Sanctus Julianus prope Bas  prior  568 f    
PO9-04680,Salles,Salles,Haute-Loire,43,Bas-en-Basset,Bas en Basset,Bas-en-Basset,Bas-en-Basset,Bas en Basset (43020),dpt_exact,     Salles  Les      Haute Loire     con de Bas en Basset     cne de Bas en Basset       Sale  prior  568 a    
PO9-03326,Recours,Recours,Haute-Loire,43,Vorey,Beaulieu,Beaulieu,Beaulieu,Beaulieu (43021),dpt_exact,     Recours     Haute Loire     con de Vorey     cne de Beaulieu       Rocoux  capellanus  573 b    
PO9-01289,Confolent,Confolent,Haute-Loire,43,Monistrol-sur-Loire,Beauzac,Beauzac,Beauzac,Beauzac (43025),dpt_exact,     Confolent     Haute Loire     con de Monistrol sur Loire     cne de Beauzac       Coffolenc  prior  568 d    
PO9-00584,Bousselargues,Bousselargues,Haute-Loire,43,Blesle,Blesle,Blesle,Blesle,Blesle (43033),dpt_exact,     Bousselargues     Haute Loire     con de Blesle     cne de Blesle       Bosseyrago  prior  157 a      Bousserargues  207 a    
PO9-00652,Brousse,Brousse,Haute-Loire,43,Brioude,Chaniat,Chaniat,Chaniat,Chaniat (43055),dpt_exact,     Brousse  La      Haute Loire     con de Brioude     cne de Chaniat       Brossa  capellanus  267 e      La Brossa  260 d    
PO9-04491,Saint Quintin,Saint-Quintin,Haute-Loire,43,Puy-nord-ouest,Chaspinhac,Chaspinhac,Chaspinhac,Chaspinhac (43061),dpt_exact,     Saint Quintin     Haute Loire     con du Puy nord ouest     cne de Chaspinhac       Sanctus Quintinus  capellanus  573 b  prior  568 c    
PO9-02757,Montpeyroux,Montpeyroux,Haute-Loire,43,Lavoûte-Chilhac,Chazelles,Chazelles,Chazelles,Chazelles (43068),dpt_exact,     Montpeyroux     Haute Loire     con de Lavoûte Chilhac     cne de Chazelles       Mons Petrusius  vicaria Beati Jacobi  257 b    
PO9-00947,Chambon,Chambon,Haute-Loire,43,Brioude,Cohade,Cohade,Cohade,Cohade (43074),dpt_exact,     Chambon  Le      Haute Loire     con de Brioude     cne de Cohade       Chambo  domus  261 b    
PO9-02762,Montrecoux,Montrecoux,Haute-Loire,43,La Chaise-Dieu,Connangles,Connangles,Connangles,Connangles (43076),dpt_exact,     Montrecoux     Haute Loire     con de La Chaise Dieu     cne de Connangles       Mo n recoux  prior  226 d    
PO9-04288,Saint Maurice,Saint-Maurice,Haute-Loire,43,Puy-sud-est,Coubon,Coubon,Coubon,Coubon (43078),dpt_exact,     Saint Maurice     Haute Loire     con du Puy sud est     cne de Coubon       Sanctus Maurizius prope Mons  prior  569 c    
PO9-04492,Saint Quintin,Saint-Quintin,Haute-Loire,43,Pinols,Desges,Desges,Desges,Desges (43085),dpt_exact,     Saint Quintin     Haute Loire     con de Pinols     cne de Desges       Sanctus Quintinus  domus  255 d        Ne figure sur aucune carte  était situé sur un monticule boisé au sud des Chazeaux  cne de Desges     
PO9-04181,Saint Marcel,Saint-Marcel,Haute-Loire,43,Puy-nord-ouest,Espaly Saint Marcel,Espaly-Saint-Marcel,Espaly-Saint-Marcel,Espaly Saint Marcel (43089),dpt_exact,     Saint Marcel     Haute Loire     con du Puy nord ouest     cne d Espaly Saint Marcel       Sanctus Marcellus  domini  567 a  curatus  567 a  sacrista  573 c    
PO9-00419,Bessayrolle,Bessayrolle,Haute-Loire,43,Pinols,Ferrussac,Ferrussac,Ferrussac,Ferrussac (43094),dpt_exact,     Bessayrolle     Haute Loire     con de Pinols     cne de Ferrussac       Bezayrole  257 d    
PO9-01408,Cros,Cros,Haute-Loire,43,Pinols,Ferrussac,Ferrussac,Ferrussac,Ferrussac (43094),dpt_exact,     Cros  Le      Haute Loire     con de Pinols     cne de Ferrussac       Lo Cros  257 e      Crosus  capellanus  268 f    
PO9-01668,Fix le Bas,Fix-le-Bas,Haute-Loire,43,Allègre,Fix Saint Geneys,Fix-Saint-Geneys,Fix-Saint-Geneys,Fix Saint Geneys (43095),dpt_exact,     Fix le Bas     Haute Loire     con d Allègre     cne de Fix Saint Geneys       Fis  257 a  prior  268 e    
PO9-01330,Cougeat,Cougeat,Haute-Loire,43,Brioude,Lamothe,Lamothe,Lamothe,Lamothe (43110),dpt_exact,     Cougeat     Haute Loire     con de Brioude     cne de Lamothe       Cojac  capellanus  260 b      Coghacus  priorissa  267 e    
PO9-05254,Vialle,Vialle,Haute-Loire,43,Brioude,Lamothe,Lamothe,Lamothe,Lamothe (43110),dpt_exact,     Vialle     Haute Loire     con de Brioude     cne de Lamothe       Villa  cura  260 a  prior  260 a  266 c  274 b    
PO9-02563,Mercoeur,Mercoeur,Haute-Loire,43,Puy-nord-ouest,Malrevers,Malrevers,Malrevers,Malrevers (43126),dpt_exact,     Mercoeur     Haute Loire     con du Puy nord ouest     cne de Malrevers       Mercuer  capellanus  573 b    
PO9-00220,Aurouze,Aurouze,Haute-Loire,43,Paulhaguet,Mazerat Aurouze,Mazerat-Aurouze,Mazerat-Aurouze,Mazerat Aurouze (43131),dpt_exact,     Aurouze     Haute Loire     con de Paulhaguet     cne de Mazerat Aurouze       Aurosa  capellanus  267 e    
PO9-04650,Saint Voy,Saint-Voy,Haute-Loire,43,Tence,Mazet Saint Voy,Mazet-Saint-Voy,Mazet-Saint-Voy,Mazet Saint Voy (43130),dpt_exact,     Saint Voy     Haute Loire     con de Tence     cne de Mazet Saint Voy       Sanctus Evodius de Bonas  capellanus  572 c      Sanctus Evodius de Bonatio  569 b    
PO9-01436,Cusse,Cusse,Haute-Loire,43,Paulhaguet,Montclard,Montclard,Montclard,Montclard (43139),dpt_exact,     Cusse     Haute Loire     con de Paulhaguet     cne de Montclard       Cussa  prior  260 a  267 f    
PO9-00013,Agnat,Agnat,Haute-Loire,43,Auzon,none,none,Agnat,Agnat (43001),dpt_exact,     Agnat     Haute Loire     con d Auzon       Aunhiacus  curatus  267 e    
PO9-00021,Aiguilhe,Aiguilhe,Haute-Loire,43,none,none,none,Aiguilhe,Aiguilhe (43002),dpt_exact,     Aiguilhe     pic au Puy      Haute Loire       Sanctus Michael d Agulhe  capelle Sancti Clari de Aculea  Sancti Gabrielis  577 b    
PO9-00053,Allegre,Allègre,Haute-Loire,43,Puy,none,none,Allègre,Allegre (43003),dpt_exact,     Allègre     Haute Loire     con du Puy     arrt du Puy       Alegrium  capellanus  capellanus castri  575 e  curatus  567 e    
PO9-00056,Alleyras,Alleyras,Haute-Loire,43,Cayres,none,none,Alleyras,Alleyras (43005),dpt_exact,     Alleyras     Haute Loire     con de Cayres       Alayratium  prior  570 a      Aleiras  capellanus  575 d    
PO9-00065,Ally,Ally,Haute-Loire,43,Lavoûte-Chilhac,none,none,Ally,Ally (43006),dpt_exact,     Ally     Haute Loire     con de Lavoûte Chilhac       Ali  274 g  domus  cura  255 c  prior  266 e    
PO9-00111,Araules,Araules,Haute-Loire,43,Yssingeaux,none,none,Araules,Araules (43007),dpt_exact,     Araules     Haute Loire     con d Yssingeaux       Aradule  prior  569 a  572 b      Araules  capellanus  572 b    
PO9-00136,Arlet,Arlet,Haute-Loire,43,Lavoûte-Chilhac,none,none,Arlet,Arlet (43009),dpt_exact,     Arlet     Haute Loire     con de Lavoûte Chilhac       Arlet  257 d      Arletum  274 b  capellanus  268 e    
PO9-00176,Aubazat,Aubazat,Haute-Loire,43,Lavoûte-Chilhac,none,none,Aubazat,Aubazat (43011),dpt_exact,     Aubazat     Haute Loire     con de Lavoûte Chilhac       Obazacus  274 a  prior  256 b  268 b    
PO9-00207,Aurec sur Loire,Aurec-sur-Loire,Haute-Loire,43,Saint-Didier-en-Velay,none,none,Aurec-sur-Loire,Aurec sur Loire (43012),dpt_exact,     Aurec sur Loire     Haute Loire     con de Saint Didier en Velay       Auretum  prior  568 e      Auriec  capellanus  571 a    
PO9-00228,Autrac,Autrac,Haute-Loire,43,Blesle,none,none,Autrac,Autrac (43014),dpt_exact,     Autrac     Haute Loire     con de Blesle       Altratz  priorissa  227 f      Aultrac  priorissa  157 a      Autrailh  rector  206 c      Autrat  priorissa  206 c      Autratz  prior  227 d    
PO9-00239,Auzon,Auzon,Haute-Loire,43,Brioude,none,none,Auzon,Auzon (43016),dpt_exact,     Auzon     Haute Loire     con de Brioude     arrt de Brioude       Alzonium  261 a  267 c    
PO9-00258,Azerat,Azérat,Haute-Loire,43,Auzon,none,none,Azérat,Azerat (43017),dpt_exact,     Azérat     Haute Loire     con d Auzon       Azeracus  prior  258 b  266 f  274 c  cura  258 b    
PO9-00271,Bains,Bains,Haute-Loire,43,Solignac-sur-Loire,none,none,Bains,Bains (43018),dpt_exact,     Bains     Haute Loire     con de Solignac sur Loire       Bains  capellanus  576 b      Bayns  prior  569 d    
PO9-00308,Bas en Basset,Bas-en-Basset,Haute-Loire,43,c<sup>on</sup> du-Puy,none,none,Bas-en-Basset,Bas en Basset (43020),dpt_exact,     Bas en Basset     Haute Loire     con du Puy     arrt du Puy       Bas  capellanus  571 b  curatus  567 f    
PO9-00342,Beaulieu,Beaulieu,Haute-Loire,43,Vorey,none,none,Beaulieu,Beaulieu (43021),dpt_exact,     Beaulieu     Haute Loire     con de Vorey       Bellus Locus  capellanus  573 a  prior  569 a    
PO9-00353,Beaumont,Beaumont,Haute-Loire,43,Brioude,none,none,Beaumont,Beaumont (43022),dpt_exact,     Beaumont     Haute Loire     con de Brioude       Bellus Mons  261 a  266 f    
PO9-00360,Beaune sur Arzon,Beaune-sur-Arzon,Haute-Loire,43,Craponne-sur-Arzon,none,none,Beaune-sur-Arzon,Beaune sur Arzon (43023),dpt_exact,     Beaune sur Arzon     Haute Loire     con de Craponne sur Arzon       Beaune  capellanus  574 b      Benna  rector  567 d    
PO9-00369,Beauzac,Beauzac,Haute-Loire,43,Monistrol-sur-Loire,none,none,Beauzac,Beauzac (43025),dpt_exact,     Beauzac     Haute Loire     con de Monistrol sur Loire       Bausacus  curatus  567 f      Bousac  capellanus  571 b    
PO9-00390,Bellevue la Montagne,Bellevue-la-Montagne,Haute-Loire,43,Allègre,none,none,Bellevue-la-Montagne,Bellevue la Montagne (43026),dpt_exact,     Bellevue la Montagne     Haute Loire     con d Allègre       Sanctus Justus  capellanus  574 a  rector  567 d    
PO9-00402,Berbezit,Berbezit,Haute-Loire,43,La Chaise-Dieu,none,none,Berbezit,Berbezit (43027),dpt_exact,     Berbezit     Haute Loire     con de La Chaise Dieu       Berbesinum  capellanus  260 b  267 d    
PO9-00425,Besseyre Saint Mary,Besseyre-Saint-Mary,Haute-Loire,43,Pinols,none,none,Besseyre-Saint-Mary,Besseyre Saint Mary (43029),dpt_exact,     Besseyre Saint Mary  La      Haute Loire     con de Pinols       Besseria  prior  268 b      Labasseria  domus  255 d    
PO9-00469,Blassac,Blassac,Haute-Loire,43,Lavoûte-Chilhac,none,none,Blassac,Blassac (43031),dpt_exact,     Blassac     Haute Loire     con de Lavoûte Chilhac       Blassacus  273 f  cura  255 c  prior  255 c  268 a    
PO9-00474,Blesle,Blesle,Haute-Loire,43,Brioude,none,none,Blesle,Blesle (43033),dpt_exact,     Blesle     Haute Loire     con de Brioude     arrt de Brioude       Blasilia  archipresbiteratus  157 158  261 263  265 266  275  abbatissa  244 b  c  262 b  263 a  c  monasterium  262 b  275 b      Blesle  abbaye  559 a      Bleylia  abbatissa  330 a  Sanctus Martinus  263 a  curatus  157 b  265 g  Sanctus Petrus  157 b  cura  262 a    
PO9-00490,Boisset,Boisset,Haute-Loire,43,Bas,none,none,Boisset,Boisset (43034),dpt_exact,     Boisset     Haute Loire     con de Bas       Boisset en Basset  capellanus  574 d      Boycetum  rector  566 d    
PO9-00518,Bonneval,Bonneval,Haute-Loire,43,La Chaise-Dieu,none,none,Bonneval,Bonneval (43035),dpt_exact,     Bonneval     Haute Loire     con de La Chaise Dieu       Bonavals  196 c    
PO9-00530,Borne,Borne,Haute-Loire,43,Saint-Paulien,none,none,Borne,Borne (43036),dpt_exact,     Borne     Haute Loire     con de Saint Paulien       Borna  capellanus  573 d  curatus  567 e    
PO9-00543,Bouchet Saint Nicolas,Bouchet-Saint-Nicolas,Haute-Loire,43,Cayres,none,none,Bouchet-Saint-Nicolas,Bouchet Saint Nicolas (43037),dpt_exact,     Bouchet Saint Nicolas  Le      Haute Loire     con de Cayres       Boschetum  prior  570 a      Lo Bossit Sancti Nicolai  575 a    
PO9-00629,Brignon,Brignon,Haute-Loire,43,Solignac-sur-Loire,none,none,Brignon,Brignon (43039),dpt_exact,     Brignon  Le      Haute Loire     con de Solignac sur Loire       Lo Breinho  capellanus  575 e      Brinho  curatus  569 e    
PO9-00638,Brioude,Brioude,Haute-Loire,43,none,none,none,Brioude,Brioude (43040),dpt_exact,     Brioude     Haute Loire       Brieudo  capitulum  313 d      Brivate  abbas  258 a  261 a  archipresbiter  266 c  archipresbiteratus  258 261  266 267  274 275  cantor  261 c  capitulum  225 f  246 a  258 a  261 a  decanus  foris decanus  prepositus  sacrista  258 a    
PO9-00641,Brives Charensac,Brives-Charensac,Haute-Loire,43,Puy-sud-est,none,none,Brives-Charensac,Brives Charensac (43041),dpt_exact,     Brives Charensac     Haute Loire     con du Puy sud est       Brive  capellanus  573 c    
PO9-00861,Cayres,Cayres,Haute-Loire,43,Puy,none,none,Cayres,Cayres (43042),dpt_exact,     Cayres     Haute Loire     con du Puy     arrt du Puy       Cadra  capellanus  576 a  curatus  569 e    
PO9-00874,Ceaux d Allegre,Céaux-d’Allègre,Haute-Loire,43,Allègre,none,none,Céaux-d'Allègre,Ceaux d Allegre (43043),dpt_exact,     Céaux d Allègre     Haute Loire     con d Allègre       Ceaulx  capellanus  573 e      Ceus  rector  567 c    
PO9-00906,Cerzat,Cerzat,Haute-Loire,43,Lavoûte-Chilhac,none,none,Cerzat,Cerzat (43044),dpt_exact,     Cerzat     Haute Loire     con de Lavoûte Chilhac       Cerasacus  273 g  cura  domus  256 a  prior  268 a    
PO9-00913,Ceyssac,Ceyssac,Haute-Loire,43,Puy-nord-ouest,none,none,Ceyssac,Ceyssac (43045),dpt_exact,     Ceyssac     Haute Loire     con du Puy nord ouest       Ceyssac  capellanus  573 c    
PO9-00923,Chadron,Chadron,Haute-Loire,43,Monastier-sur-Gazeille,none,none,Chadron,Chadron (43047),dpt_exact,     Chadron     Haute Loire     con du Monastier sur Gazeille       Chadro  capellanus  575 b  curatus  570 c    
PO9-00927,Chaise Dieu,Chaise-Dieu,Haute-Loire,43,Brioude,none,none,Chaise-Dieu,Chaise Dieu (43048),dpt_exact,     Chaise Dieu  La      Haute Loire     con de Brioude     arrt de Brioude       Chaise Dieu  La   abbé ou abbaye  249 b  468 b  552 a  558 c  559  562  563 a      Casa Dei  490 b  d  492 f  495 e  497 a  500 c  abbas  qui et patronus  35 f  114 e  116 f  129 c  162 a  197 a  230 b  237 c  238 c  244 a  b  246 c  249 b  255 b  257 d  258  259 c  260 a  c  313 c  321 a  326 b  487 f  490 b  d  492 f  495 e  497 a  500 c  camerarius  198 b  conventus  237 a  decanus  hostalarius  infirmarius  operarius  226 c  hostalerius  244 a  sacrista  226 c  Beata Maria  197 a  Sanctus Agricola  197 a  Sanctus Agricola et Sanctus Vitalis  prior seu curatus  227 a  Sanctus Martinus  197 a    
PO9-00939,Chamalieres sur Loire,Chamalières-sur-Loire,Haute-Loire,43,Vorey,none,none,Chamalières-sur-Loire,Chamalieres sur Loire (43049),dpt_exact,     Chamalières sur Loire     Haute Loire     con de Vorey       Chamaleiras  capellanus  573 a      Chamalie  curatus  568 a    
PO9-00943,Chambezon,Chambezon,Haute-Loire,43,Blesle,none,none,Chambezon,Chambezon (43050),dpt_exact,     Chambezon     Haute Loire     con de Blesle       Chambeso  275 f  prior  265 g      Chambezo  cura  261 c  prior  157 b  261 c    
PO9-00954,Chambon sur Lignon,Chambon-sur-Lignon,Haute-Loire,43,Tence,none,none,Chambon-sur-Lignon,Chambon sur Lignon (43051),dpt_exact,     Chambon sur Lignon  Le      Haute Loire     con de Tence       Chambo  capellanus  572 c  prior  568 b    
PO9-00971,Champclause,Champclause,Haute-Loire,43,Fay-sur-Lignon,none,none,Champclause,Champclause (43053),dpt_exact,     Champclause     Haute Loire     con de Fay sur Lignon       Chamclausa  curatus  568 a      Champclausa  capellanus  572 c    
PO9-00988,Chanaleilles,Chanaleilles,Haute-Loire,43,Saugues,none,none,Chanaleilles,Chanaleilles (43054),dpt_exact,     Chanaleilles     Haute Loire     con de Saugues       Chanalelha  536 f      Chanalelhes  prieuré cure  562 b        Chanalellia  546 c    
PO9-00997,Chanteuges,Chanteuges,Haute-Loire,43,Langeac,none,none,Chanteuges,Chanteuges (43056),dpt_exact,     Chanteuges     Haute Loire     con de Langeac       Canteriolium  prior  cura  255 b      Cantojolium  prior  268 a  273 a      Chantuejols  prieur  562 b    
PO9-01010,Chapelle Bertin,Chapelle-Bertin,Haute-Loire,43,Paulhaguet,none,none,Chapelle-Bertin,Chapelle Bertin (43057),dpt_exact,     Chapelle Bertin  La      Haute Loire     con de Paulhaguet       Cappella Bertini  prior  570 b      Verti  capellanus  576 a    
PO9-01016,Chapelle Geneste,Chapelle-Geneste,Haute-Loire,43,La Chaise-Dieu,none,none,Chapelle-Geneste,Chapelle Geneste (43059),dpt_exact,     Chapelle Geneste  La      Haute Loire     con de La Chaise Dieu       Capella Geneste  197 a  prior  226 c    
PO9-01056,Charraix,Charraix,Haute-Loire,43,Langeac,none,none,Charraix,Charraix (43060),dpt_exact,     Charraix     Haute Loire     con de Langeac       Charays  priorissa  257 e  268 d  vicaria perpetua  257 e    
PO9-01065,Chaspinhac,Chaspinhac,Haute-Loire,43,Puy-nord-ouest,none,none,Chaspinhac,Chaspinhac (43061),dpt_exact,     Chaspinhac     Haute Loire     con du Puy nord ouest       Chaspinhac  capellanus  573 a      Charpinhacus  prior  568 g    
