Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT37-17177	Menouses (le lieu des),	Marigny	37148		
DT37-12322	Girards (le lieu des),	Marigny	37148		
DT37-21894	Psé (fontaine de),	Marigny	37148		
DT37-08759	Croix-de-la-Cure (le lieu de la),	Marigny	37148		
DT37-19579	Peigné (la fontaine de),	Marigny	37148		
DT37-21638	Préaux (la croix des),	Marigny	37148		
DT37-10238	Fil (le lieu du),	Marigny	37148		
DT37-06783	Chêne-des-Danses (le lieu du),	Marigny	37148		
DT37-12544	Gouffre (le lieu du),	Marigny	37148		
DT37-15659	Litres (le lieu des),	Marigny	37148		
DT37-11451	Fuie-de-Chanteloup (la croix de la),	Marigny	37148		
DT37-02793	Bois-Point (le lieu de),	Marigny	37148		
DT37-01524	Beaux-Giraux (le lieu des),	Marigny	37148		
DT37-02715	Bois-Huet (le lieu de),	Marigny	37148		
DT37-06045	Chapellenerie (le lieu de la),	Marigny	37148		
DT37-09446	Dupin (le bois),	Marigny	37148		
DT37-15165	Lac (le bois du),	Marigny	37148		
DT37-15710	Loge-Brûlée (bois de la),	Marigny	37148		
DT37-17269	Messémé (bois de),	Marigny	37148		
DT37-25327	Trainçu (la croix de),	Marigny	37148		
DT37-25720	Vacherie (le lieu de la),	Marigny	37148		
DT37-14312	Hilais (le lieu des),	Marigny	non		
DT37-18774	Noiré,	Marigny	37148		
DT37-00342	Arnière (l’),	Marigny	37148		
DT37-00734	Ballendière (la),	Marigny	37148		
DT37-00851	Barboterie (la),	Marigny	37148		
DT37-01127	Bassetière (la),	Marigny	37148		
DT37-01143	Bas-Village (le),	Marigny	37148		
DT37-01159	Batardière (la),	Marigny	37148		
DT37-02907	Boissière (la),	Marigny	37148		
DT37-04357	Bruneaux, ou Pruneaux (les),	Marigny	37148		
DT37-06221	Chartrie (la),	Marigny	37148		
DT37-06502	Chaumes (les),	Marigny	37148		
DT37-06728	Chenaye-Ronde (la), ou Chenaye,	Marigny	37148		
DT37-07369	Clertrie (la),	Marigny	37148		
DT37-07694	Cocherie (la),	Marigny	37148		
DT37-07947	Cormier (le),	Marigny	37148		
DT37-08130	Côtières (les),	Marigny	37148		
DT37-08162	Coudraie (la), ou Coudray,	Marigny	37148		
DT37-08193	Coudray (le),	Marigny	37148		
DT37-08915	Croix-Richard (la),	Marigny	37148		
DT37-09055	Cure (la),	Marigny	37148		
DT37-09154	Davière (la),	Marigny	37148		
DT37-09330	Dosse,	Marigny	37148		
DT37-10259	Filonnières (les), ou la Filonnière,	Marigny	37148		
DT37-11086	Fougerai, ou Fougeray (le bas-),	Marigny	37148		
DT37-11696	Gapiaux, ou Gapeaux (les),	Marigny	37148		
DT37-12051	Gendraux (les),	Marigny	37148		
DT37-12266	Giloterie (la),	Marigny	37148		
DT37-12357	Giraux (les),	Marigny	37148		
DT37-12375	Girouarderie (la),	Marigny	37148		
DT37-12508	Gonsardières (les),	Marigny	37148		
DT37-12560	Gouinaux (les),	Marigny	37148		
DT37-12621	Gouronnière (la),	Marigny	37148		
DT37-12631	Goussardière (la),	Marigny	37148		
DT37-13457	Gruseaux (les),	Marigny	37148		
DT37-14570	Hutière (la),	Marigny	37148		
DT37-15042	Jozillons (les),	Marigny	37148		
DT37-15669	Lizon (le), ou Lison,	Marigny	37148		
DT37-16005	Madelone (la),	Marigny	37148		
DT37-16175	Maison-Neuve (la),	Marigny	37148		
DT37-16275	Maitrie (la),	Marigny	37148		
DT37-16455	Marais (le),	Marigny	37148		
DT37-16734	Marottins (les),	Marigny	37148		
DT37-16750	Marquiserie (la),	Marigny	37148		
DT37-16875	Martray (les Haut et Bas-),	Marigny	37148		
DT37-17149	Menards (les),	Marigny	37148		
DT37-17298	Métairie (la),	Marigny	37148		
DT37-17646	Mondon,	Marigny	37148		
DT37-17906	Moreaux (les),	Marigny	37148		
DT37-18758	Noguerie (la),	Marigny	37148		
DT37-18938	Oisillons (les),	Marigny	37148		
DT37-19578	Peige (le),	Marigny	37148		
DT37-19987	Petit-Château (le),	Marigny	37148		
DT37-20157	Peux (les),	Marigny	37148		
DT37-20610	Pintauderie (la),	Marigny	37148		
DT37-20809	Plantes (les),	Marigny	37148		
DT37-21377	Porteau (le),	Marigny	37148		
DT37-21624	Prault,	Marigny	37148		
DT37-21885	Pruneaux (les), ou Bruneaux,	Marigny	37148		
DT37-21893	Psé,	Marigny	37148		
DT37-22864	Rillé,	Marigny	37148		
DT37-23211	Rochepointe (la),	Marigny	37148		
DT37-23850	Ruines de la Cuinière (les),	Marigny	37148		
DT37-23857	Ruines du Cormier (les),	Marigny	37148		
DT37-24042	Salvinasse (la),	Marigny	37148		
DT37-24627	Tancu,	Marigny	37148		
DT37-24681	Taupinerie (la),	Marigny	37148		
DT37-24929	Thomas (les),	Marigny	37148		
DT37-24952	Thou,	Marigny	37148		
DT37-25132	Toucheau (le),	Marigny	37148		
DT37-25184	Touches (les),	Marigny	37148		
DT37-25398	Tremblaux (les),	Marigny	37148		
DT37-25474	Trinsue ou Trainçu,	Marigny	37148		
DT37-25802	Vallée (la),	Marigny	37148		
DT37-26163	Vaucheau,	Marigny	37148		
DT37-26768	Village-de-Noiré (le),	Marigny	37148		
DT37-27099	Vollière (la),	Marigny	37148		
DT37-27148	Yvons (les),	Marigny	37148		
DT37-00126	Ajoncs (les),	Marigny	37148		
DT37-04371	Bruns (les),	Marigny	37148		
DT37-11436	Fuie, ou Fuye (la),	Marigny	37148		
DT37-15009	Jouberts (les),	Marigny	37148		
DT37-20471	Pimberts (les) et les Hauts-Pimberts,	Marigny	37148		
DT37-07052	Chillaudière (le lieu de la),	Marigny	37148		
DT37-08845	Croix-Gouron (le lieu de la),	Marigny	37148		
DT37-06018	Chapelle (le lieu de la),	Marigny	37148		
DT37-18545	Mulonnière (le lieu de la),	Marigny	37148		
DT37-13809	Guillouette (le lieu de),	Marigny	37148		
DT37-17807	Mont-Moles (le lieu de),	Marigny	37148		
DT37-24835	Tessereaux (le lieu des),	Marigny	37148		
DT37-17685	Monregret (le clos de),	Marigny	37148		
DT37-05930	Chanteloup (la fosse de),	Marigny	37148		
DT37-07650	Closures (le lieu des),	Marigny	37148		
DT37-05505	Chaignereaux (courance des),	Marigny	non		
DT37-08842	Croix-Gateau (le lieu de la),	Marigny	non		
DT37-09552	Écrouis (le lieu des),	Marigny	non		
DT37-04254	Brosses (le lieu des),	Marigny	37148		
DT37-18611	Nancré (fontaine de),	Marigny	37148		
DT37-11137	Four (le lieu du),	Marigny	37148		
DT37-16322	Malgagne (le lieu de),	Marigny	37148		
DT37-12617	Gouron (la croix),	Marigny	37148		
DT37-23166	Rochefolle (le lieu de),	Marigny	37148		
DT37-19208	Pajardrie (le lieu de la),	Marigny	37148		
DT37-16325	Malgarni (le lieu de),	Marigny	37148		
DT37-17401	Miellerie (le lieu de la),	Marigny	37148		
DT37-04047	Breuil (le lieu de),	Marigny	37148		
DT37-25448	Trésor (le lieu du),	Marigny	37148		
DT37-04742	Calibardières (le lieu des),	Marigny	37148		
DT37-09405	Droitière (le lieu de la),	Marigny	37148		
DT37-09030	Cuinière (la),	Marigny	37148		
DT37-06833	Chêne-Rouge (le lieu du),	Marigny	37148		
DT37-02753	Bois-Millet (le lieu de),	Marigny	37148		
DT37-18582	Muriers (le lieu des),	Marigny	37148		
DT37-25870	Vallée-des-Chartes (le lieu de la),	Marigny	37148		
DT37-10408	Fondis (le lieu des),	Marigny	37148		
DT37-24776	Terres-Amères (le lieu des),	Marigny	37148		
DT37-20419	Pigourie (le lieu de la),	Marigny	37148		
DT37-26601	Veude de Ponçay (la),	Marigny	37148		
DT37-09196	Delaroches (les),	Marigny	37148		
DT37-12090	Genevraie (la),	Marigny	37148		
DT37-18610	Nancré,	Marigny	37148		
DT37-27079	Voisines (les),	Marigny	37148		
DT37-25366	Tréchaudière (la croix de la),	Marmande	non		
DT37-20112	Pets-de-Grolle (le lieu des),	Marmignon	non		
DT37-22047	Puy-Chatel,	Marmoutier	37261		
DT37-11645	Galottière (closerie de la),	Marmoutier	37261		
DT37-12610	Saint-Gourgon (chapelle de),	Marmoutier	37261		
DT37-18711	Saint-Nicolas (église de),	Marmoutier	37261		
DT37-08919	Croix-Rouge (la),	Marnay	non		
DT37-06983	Chevreau (le lieu de),	Marne	non		
DT37-01649	Belhomme (le lieu de),	Marnes	non		
DT37-15468	Lechères (le lieu des),	Marnière	non		
DT37-18602	Naimbœufs (le lieu des),	Marnière	non		
DT37-10209	Feu-Jouan (la fontaine),	Marnière	non		
DT37-11572	Galande (le lieu de la),	Marnière	non		
DT37-05857	Champs-Persil (le lieu des),	Marnières	non		
DT37-00657	Badouffles (le lieu des),	Marottière	non		
DT37-06001	Chapeliers (la fosse des),	Marottière	non		
DT37-15210	Laitier (le lieu du),	Marquets	non		
DT37-24559	Tabonnières (le lieu des),	Marquets	non		
DT37-18336	Moulin-Bucheron (le lieu du),	Marsauderie	non		
DT37-07509	Clos-des-Meuniers (le lieu du),	Marsay	non		
DT37-07600	Clos-Pion (le lieu du),	Marsay	non		
DT37-05646	Champ-Ballon (le lieu de),	Marseillière	non		
DT37-10752	Forts-Abeille (le lieu des),	Marteaux	non		
DT37-06971	Chevernaux (le lieu des),	Martière	non		
DT37-16691	Marloup (le lieu de),	Martigné	non		
DT37-03553	Bourdon (la croix),	Martinière	non		
DT37-02712	Bois-Hault (les bois de),	Martinière	non		
DT37-12875	Grandes-Planches (le lieu des),	Martinière	non		
DT37-08976	Croson (le lieu de),	Martinière	non		
DT37-15233	Lamourette (le lieu de),	Martinière	non		
DT37-07029	Chezelle (le lieu de),	Martinière	non		
DT37-14976	Jouannes (le lieu des),	Martinière	non		
DT37-24536	Strées (le lieu de),	Martinière	non		
DT37-08281	Couleuvreau (le lieu de),	Martinières	non		
DT37-02551	Bois-Bulot (le lieu de),	Martins	non		
DT37-17142	Menardière (la),	Martizay	36113		
DT37-25277	Tourneau,	Martizay	36113		
DT37-18637	Naulabbé, ou Nau-Labbé, et anciennement Notz-l’Abbé,	Martizay	36113		
DT37-26975	Violet (le bois),	Martray	non		
DT37-05930	Chanteloup (la fosse de),	Martrie	non		
DT37-01471	Beauséjour,	Masse	non		
DT37-02080	Bessellerie (la),	Masse	non		
DT37-05153	Cassoir (le),	Masse	non		
DT37-04796	Candé, Jaujupière de Candé, ou Jaunipière,	Masse	non		
DT37-11549	Gaillardière (la),	Masse	non		
DT37-08513	Crabassières (le lieu des),	Masseillère	non		
DT37-07879	Coquerayes (le lieu des),	Massotelle	non		
DT37-03535	Bourdillière (croix de la),	Massoterie	non		
DT37-09869	Étang-Foireau (le lieu de l’),	Mathefelon	non		
DT37-24778	Terres-Bleues (le lieu des),	Mauconseil	non		
DT37-02474	Boirière (fontaine de la),	Maugetterie	non		
DT37-18031	Morpin (le lieu de),	Mauguinière	non		
DT37-19203	Pains-Bénis (le lieu des),	Mauguinière	non		
DT37-12100	Genièvres (le lieu des),	Maulay	non		
DT37-20306	Saint-Pierre (la croix de),	Maulerie	non		
DT37-11637	Galmagne (le lieu de la),	Maupas	non		
DT37-02578	Boisclair (le bois de),	Maupertuis	non		
DT37-10974	Fosses (le lieu des),	Maupertuis	non		
DT37-07601	Clos-Pottier (le lieu du),	Maupertuis	non		
DT37-14551	Hurault (la fosse),	Maupertuis	non		
DT37-21742	Pressoir (le lieu du),	Maupertuis	non		
DT37-07485	Clos-de-la-Vallière (le lieu du),	Mauquinière	non		
DT37-14784	Janvière (le lieu de la),	Mauquinière	non		
DT37-02859	Boissardière (le lieu de la),	Maurellerie	non		
DT37-22737	Ribelle (le bois des),	Maurineries	non		
DT37-03595	Bourg (le ruisseau du),	Maurusseaux	non		
DT37-15976	Macheferrière,	Mayet	72191		
DT37-12084	Genêts (le lieu des),	Mazère	non		
DT37-24750	Terné (le lieu de),	Mazereaux	non		
DT37-10994	Fosses-Bénites (le lieu des),	Mazères	non		
DT37-04333	Brulées (le lieu des),	Mazères	non		
DT37-07239	Cimetières (le lieu des),	Mazères	non		
DT37-09681	Épinières (le lieu des),	Mazerolles	non		
DT37-16741	Marquetière (le lieu de la),	Mazerolles	non		
DT37-25581	Trotte-Loup (le lieu de),	Meaux	non		
DT37-07446	Clos-Chappron (le lieu du),	Méchinière	non		
DT37-13221	Greveirère (le lieu de la),	Mées	non		
DT37-05443	Cercotière (la),	Meigné	49197		
DT37-18822	Noue (la),	Meigné	49197		
DT37-04374	Brusseraye (la),	Meigné	49197		
DT37-01203	Baudelan (la) ou Beaudellan,	Meigné-le-Vicomte	49197		
DT37-11164	Fourches (le lieu des),	Melandière	non		
DT37-05991	Chapeau-Noble (le lieu de),	Melière	non		
DT37-08872	Croix-Martin (le lieu de la),	Melière	non		
DT37-09688	Équerre (le lieu de l’),	Melletière	non		
DT37-03240	Bottreau (le lieu de),	Meltière	non		
DT37-07822	Commissions (le lieu des),	Meltière	non		
DT37-18329	Moulin-Brochet (le lieu du),	Meltière	non		
DT37-25729	Vaches (la fosse des),	Ménagerie	non		
DT37-26553	Verrerie (le lieu de la),	Ménagerie	non		
DT37-13622	Guérinière (le lieu de la),	Menardière	non		
DT37-25884	Vallée-des-Raboteaux (le lieu de la),	Menardière	non		
DT37-17817	Montperdu (le lieu de),	Menaudière	non		
DT37-01384	Beaume (la rouère de la),	Menaudières	non		
DT37-03297	Bouchet (bois du),	Mennerie	non		
DT37-05315	Caves (le lieu des),	Meré	non		
DT37-20487	Pin (le),	Méré	86143		
DT37-27071	Voirie (le lieu de la),	Méré	non		
DT37-10731	Fort (le lieu de),	Mère	non		
DT37-06873	Cher (le),	Merinchal	23131		
DT37-18091	Mortier-du-Loup (le lieu du),	Méris	non		
DT37-20192	Piaunaie (le lieu de la),	Méris	non		
DT37-14911	Jermoire (le lieu de la),	Meslay	non		
DT37-00472	Audonnières (le lieu des),	Meslier	non		
DT37-25819	Vallée-au-Nain (le lieu de la),	Meslier	non		
DT37-17261	Mesnil (la fontaine du),	Mesnil	non		
DT37-19852	Perron (le lieu du),	Messardière	non		
DT37-22528	Reineries (le lieu des),	Messardière	non		
DT37-07238	Cimetières (le lieu des),	Messonnière	non		
DT37-01905	Bergeries (le lieu des),	Mesvres	non		
DT37-03056	Bonne-Nouvelle (closerie de), ou Bournigallerie,	Mesvres	non		
DT37-18098	Mortier-Lavoir (le lieu du),	Métairie	non		
DT37-23606	Roulettes (le lieu des),	Métairie	non		
DT37-11230	Fourneaux (le lieu des),	Métairie	non		
DT37-16716	Marnière (le lieu de la Grande-),	Métairie-Neuve	non		
DT37-05954	Chantepie (le lieu de),	Métairie-Neuve	non		
DT37-16685	Marivolle (le lieu de la),	Metreaux	non		
DT37-23406	Rondes (le lieu des),	Mettière	non		
DT37-10207	Feuillettières (le lieu des),	Mibellerie	non		
DT37-12188	Gibauderie (le lieu de la),	Michaudrie	non		
DT37-04335	Brulerie (le lieu de la),	Michellerie	non		
DT37-07927	Cordiens (le lieu des),	Michinière	non		
DT37-18573	Murger (le lieu de),	Michinière	non		
DT37-11641	Galocherie (le lieu de la),	Mignonnière	non		
DT37-03282	Bouchères (le lieu des),	Millardière	non		
DT37-07089	Chillou-Ragu (le lieu du),	Millery	non		
DT37-03702	Bournay (le lieu de),	Millet	non		
DT37-11491	Gachelière (le lieu de la),	Milletière	non		
DT37-20825	Platache (le lieu de la),	Milletière	non		
DT37-04691	Caille (le lieu de la),	Milletrie	non		
DT37-25995	Vallerie (le lieu de la),	Milletrie	non		
DT37-18239	Motteton (le lieu du),	Milly	non		
DT37-09353	Doué (le lieu de),	Minardière	non		
DT37-14724	Jacquet-Pierre (le lieu de),	Minières	non		
DT37-06146	Charlemagne (les landes de),	Miré	non		
DT37-01555	Beguine (le bois de),	Miré	non		
DT37-25137	Touche-Bonnard (le bois de la),	Miré	37018		
DT37-06306	Château-Gaillard (le lieu de),	Mirebeau	non		
DT37-05902	Changeonnais (le lieu des),	Mitaine	non		
DT37-08835	Croix-Fisole (le lieu de la),	Mitardières	non		
DT37-09192	Delais (le lieu de),	Mitelleries	non		
DT37-19948	Petit-Alœuf (le lieu du),	Mitelleries	non		
DT37-13158	Grelets (le lieu des),	Mitonnerie	non		
DT37-17713	Montaise (le lieu de la),	Mitonnière	non		
DT37-26559	Verrideau (le lieu de),	Mitronnerie	non		
DT37-10620	Fontenelle (le lieu de la),	Mocrate	non		
DT37-16602	Mare (le bois de la),	Mocrate	non		
DT37-14858	Jaultières (le lieu des),	Mocrate	non		
DT37-25198	Touches (le lieu des),	Mocrate	non		
DT37-25859	Vallée-de-Plat (le lieu de la),	Mocrate	non		
DT37-06049	Chapellerie (le lieu de la),	Mœurs	non		
DT37-17478	Minée (le lieu de la),	Moinaudière	non		
DT37-04499	Buisson-Rond (le lieu de),	Moinerie	non		
DT37-22660	Repos-de Saint-Martin (le lieu du),	Mollière	non		
DT37-06256	Chataranne (le lieu de),	Mollières	non		
DT37-07450	Clos-Chaud (le lieu du),	Mollières	non		
DT37-07620	Clos-Saint-Martin (le lieu du),	Mollières	non		
DT37-17206	Mère-du-Pain (le lieu de la),	Mondan	non		
DT37-05104	Cartes (le lieu des),	Monière	non		
DT37-07826	Compagnons (les bois des),	Monjallon	non		
DT37-12076	Genetrés (la lieu des),	Monjallon	non		
DT37-08113	Coteaux-de-la-Sorinière (le lieu des),	Monjallons	non		
DT37-11007	Fosses-Boué (le lieu des),	Monjallons	non		
DT37-26366	Vauzeau (le lieu du),	Monjalons	non		
DT37-20273	Pièce-de-la-Mort (le lieu de la),	Monligeon	non		
DT37-01973	Bertelleries (la fosse des),	Monnière	non		
DT37-05388	Caves-Noires (le lieu des),	Monquinson	non		
DT37-10007	Farouserie (le lieu de la),	Monquinson	non		
DT37-06643	Chégard (le lieu de),	Montaubonnière	non		
DT37-04339	Brulés (le lieu des),	Montauren	non		
DT37-18585	Muscadelle (le lieu de la),	Montcontour	non		
DT37-10627	Fontenelles (le lieu des),	Monteneau	non		
DT37-27143	Yeux (la fontaine des),	Monteterie	non		
DT37-13919	Hallier (le lieu du),	Montfort	non		
DT37-16428	Mansé (gué de),	Montfoué	non		
DT37-07234	Cimetière-aux-Pucelles (le),	Montgarni	non		
DT37-14034	Haut-Breton (le lieu du),	Montifaut	non		
DT37-06179	Charpeau (le lieu de),	Montigny	non		
DT37-02432	Bodins (taille des),	Montison	non		
DT37-06901	Chesnas (bois de la), ou de la Renardière,	Montoire	non		
DT37-22755	Riboy (le),	Montpoupon	non		
DT37-17620	Momonière, ou Maumonnière, Maumoine, ou Roches-Malmoignes (le fief de la),	Montsoreau	non		
DT37-09603	Enclosures (le lieu des),	Moquerie	non		
DT37-06534	Chaumodries (le lieu des),	Morcellière	non		
DT37-17490	Minées (le lieu des),	Morcière	non		
DT37-02980	Bon-Baril (le lieu de),	Morelle	non		
DT37-08793	Croix-des-Bigouris (le lieu de la),	Morellerie	non		
DT37-10925	Fosse-Noire (le lieu de la),	Morellerie	non		
DT37-03070	Bonnets (le lieu des),	Morellière	non		
DT37-21818	Prieures (le bois des),	Moricière	non		
DT37-05642	Champ-aux-Prêtres (le),	Morier	non		
DT37-14137	Hauts-Bois (le lieu des),	Morietterie	non		
DT37-05843	Champs-Ganeaux (le lieu des),	Morignan	non		
DT37-17160	Meneau (le lieu de),	Morignan	non		
DT37-26508	Vernelle (fontaine de),	Morillon	non		
DT37-01289	Beau-Basse (le lieu de),	Morinaie	non		
DT37-06774	Chêne-Chevet (le lieu du),	Morinaie	non		
DT37-21612	Poyaux (le lieu de),	Morinaie	non		
DT37-14077	Haute-Borne (le lieu de la),	Morinerie	non		
DT37-20317	Pierre (le lieu de la),	Morinerie	non		
DT37-12691	Grand-Charme (le lieu du),	Morinière	non		
DT37-08587	Crocs (le bois des),	Morinière	non		
DT37-07488	Clos-de-l’Érable (le lieu du),	Morinières	non		
DT37-08939	Croix-Rouge (le lieu de la),	Morins	non		
DT37-03837	Saint-Branchs (ruisseau de).	Morissière	non		
DT37-23722	Ruau-Jacquet (le lieu de),	Mornière	non		
DT37-14017	Haut-Baron (le lieu du),	Mortier-d’Auchamp	non		
DT37-13421	Grotte-à-Boumard (le lieu de la),	Mortier-de-la-Haye	non		
DT37-17488	Minées (le lieu des),	Mortier-des-Landes	non		
DT37-18862	Nouette (le lieu de la),	Mortier-Yvon	non		
DT37-20811	Plantes (le lieu des),	Mosny	non		
DT37-17565	Moillentra (le lieu de),	Mostière	non		
DT37-17506	Minié (la fontaine),	Mothe	non		
DT37-04572	Butot (île du),	Motte	non		
DT37-16287	Maladrie (le lieu de la),	Motte	non		
DT37-14112	Hautes-Bornes (le lieu des),	Motte	non		
DT37-09873	Étang-Fourché (le lieu de l’),	Motte	non		
DT37-09903	Étang-Plat (le lieu de l’),	Motte	non		
DT37-06184	Charpentrie (le lieu de la),	Motte	non		
DT37-05795	Champ-Pellerin (le lieu de),	Motte	non		
DT37-00619	Azay (le lieu d’),	Motte	non		
DT37-05456	Cerisé (le bois de),	Mottes	non		
DT37-04255	Brosses (les Grandes et Petites-),	Mottray	37152	Mettray	
DT37-11646	Galottinière (le lieu de la),	Mouchault	non		
DT37-13856	Gusterie (le lieu de la),	Mougon	non		
DT37-14101	Hauterives (le lieu de),	Mougon	37093		
DT37-10415	Fonds (le lieu des),	Mougon	non		
DT37-21565	Poulons-Guérets (le lieu des),	Mougon	non		
DT37-17652	Mongarny (le lieu de),	Moulime	non		
DT37-23231	Rocheres (le lieu du),	Moulin-au-Moine	non		
DT37-25862	Vallée-Derouin (le lieu de la),	Moulin-Bisset	non		
DT37-22497	Redoits (le lieu des),	Moulin-Blanc	non		
DT37-08289	Coulon (la fontaine),	Moulin-Brûlé	non		
DT37-07237	Cimetière-des-Pucelles (le lieu du),	Moulin-de-l’Étang	non		
DT37-14987	Joubardes (le lieu des),	Moulin-de-Piée	non		
DT37-16244	Maisons-Brûlées (le lieu des),	Moulin-Douzil	non		
DT37-22591	Renardières (le lieu des),	Moulin-du-Temple	non		
DT37-06230	Charvière (le ruisseau de la),	Moulin-Fort			
DT37-15147	Justices (le lieu des),	Moulin-Girault	non		
DT37-01975	Bertelon (le bois),	Moulin-Joubert	non		
DT37-16485	Saint-Marc (fontaine et ruisseau de),	Moulin-Neuf	non		
DT37-09911	Étangs (le lieu des),	Moulin-Neuf	non		
DT37-21646	Préclos (le lieu de),	Moulin-Neuf	non		
DT37-00824	Barbeaux (le lieu des),	Moulin-Neuf	non		
DT37-16420	Manigrade (le lieu de),	Moulin-Neuf	non		
DT37-26997	Viret (fontaine de),	Moulin-Neuf	non		
DT37-19069	Ouche-à-la-Reine (le lieu de l’),	Moulin-Neuf	non		
DT37-09224	Denneret (le lieu de),	Moulin-Nouet	non		
DT37-00613	Avrillé (ruisseau d’),	Moulin-Parpin	non		
DT37-18848	Noue-Ronde (le lieu de la),	Moulin-Robert	non		
DT37-19604	Pelluries (le lieu des),	Moulin-Robert	non		
DT37-11196	Fourneau (le lieu du),	Moulin-Taureau	non		
DT37-16773	Marte (fontaine de la),	Moulin-Tirot	non		
DT37-21252	Pont-Signolet (le lieu du),	Moulin-Vieux	non		
DT37-25885	Vallée-des-Richardières (le lieu de la),	Moulinet	non		
DT37-04559	Buta (le lieu de),	Moulins-Vieux	non		
DT37-21555	Poulies (le lieu des),	Moulins-Vieux	non		
DT37-10407	Fondis (bois de),	Mousillère	non		
DT37-17529	Mirebeau (le lieu de),	Mousillère	non		
DT37-04137	Briolles (le lieu des),	Mousseaux	non		
DT37-10814	Fosse-aux-Loups (le lieu de la),	Mousseaux	non		
DT37-15940	Lurés (le lieu des),	Mousseaux	non		
DT37-20113	Pettegrolle (le lieu de),	Mousseaux	non		
DT37-06752	Chêne-à-Guy (le lieu du),	Moussine	non		
DT37-15058	Jubinière (le lieu de la),	Moutonnerie	non		
DT37-06771	Chêne-Buard (le lieu du),	Mouzillère	non		
DT37-10678	Forge (la Petite-),	Muanne	non		
DT37-10691	Forge (la),	Muanne	non		
DT37-14258	Hermite (le lieu de l’),	Muanne	non		
DT37-08743	Croix-de-Bois (le lieu de la),	Munet	non		
DT37-00590	Avant-Bec (le lieu de l’),	Mur	non		
DT37-02720	Bois-Jaunet (le lieu de),	Murger	non		
DT37-13881	Haie-Bonnard (le lieu de la),	Murger	non		
DT37-04822	Cantine (le lieu de la),	Mussotrie	non		
DT37-12874	Grandes-Noues (les),	Naie	non		
DT37-00721	Balet (la fosse du),	Naie	non		
DT37-12322	Girards (le lieu des),	Nancré	non		
DT37-24959	Thuillières (les),	Nancré	37148		
DT37-15428	de la Mauratière,	Nancré	37148		
DT37-04254	Brosses (le lieu des),	Nancré	non		
DT37-18611	Nancré (fontaine de),	Nancré	non		
DT37-01258	Bauges-Mortes (le lieu des),	Nantes	non		
DT37-04518	Bureau (la croix),	Nantes	non		
DT37-00523	Aumônerie (le lieu de l’),	Nantes	non		
DT37-05798	Champranche (le lieu de),	Nâpres	non		
DT37-05643	Champ-Ballon (le lieu de),	Nardisons	non		
DT37-10901	Fosse-Loup (le lieu de la),	Naudais	non		
DT37-07461	Clos-d’Allain (le lieu du),	Nauserolles	non		
DT37-03059	Bonnet (île),	Neman	non		
DT37-00984	Barre (fontaine de la),	Néons	non		
DT37-10590	Fontaines-des-Putés (le lieu des),	Néons	non		
DT37-02833	Bois-Robin (le lieu de),	Netiveau	non		
DT37-05442	Cercles (la fosse aux),	Neuillé	non		
DT37-00497	Aulnais (les),	Neuillé	49224		
DT37-26912	Villière (la),	Neuillé	non		
DT37-06091	Charans (la boire de),	Neuillé	non		
DT37-03233	Botard (le lieu de),	Neuilly	non		
DT37-21279	Porchinière (le lieu de la),	Neuilly	non		
DT37-08532	Craye (le lieu de la),	Neuilly-le-Noble	37168		
DT37-14219	Herbelotière (l’hébergement de l’),	Neuilly-le-Noble	37168		
DT37-18747	Noble (le lieu de),	Neuilly-le-Noble	37168		
DT37-22071	Puy-Girault (le),	Neuilly-le-Noble	37168		
DT37-09798	Étang (le lieu de l’),	Neuptière	non		
DT37-02858	Boissard (le lieu de),	Neuraie	non		
DT37-03222	Bossée (fosse de la),	Neuvy	non		
DT37-03873	Brault (la croix),	Neuvy	non		
DT37-26638	Vieille-Lande (la),	Neuvy-le-Brignon	37168	Neuilly-le-Brignon	
DT37-04007	Bretonnerie (la),	Niollet	non		
DT37-09774	Esvis (le lieu de l’),	Niollet	non		
DT37-22917	Rivalier (le lieu de),	Niollet	non		
DT37-14285	Herse (le lieu de la),	Niquetrie	non		
DT37-12269	Gils-d’Azay (le lieu des),	Niverdière	non		
DT37-02449	Boineaux (le lieu des),	Noëlle	non		
DT37-19305	Paradis (le lieu de),	Noëlle	non		
DT37-03714	Bourouse (la), ou Bourousse,	Nombereaux	non		
DT37-02254	Biroire (la fosse),	Noraie	non		
DT37-08658	Croix-aux-Jeaux (le lieu de la),	Noraie	non		
DT37-00270	Arche de la Ganoire (le lieu de l’),	Notre-Dame-d’Oë	37172		
DT37-18516	Moustière (le lieu de la),	Notre-Dame-d’Oë	37172		
DT37-19780	Perrée (ruisseau de la),	Notre-Dame-d’Oë	37172		
DT37-06245	Chassetière (la),	Notre-Dame-d’Oë	37172		
DT37-17067	Mazières,	Notre-Dame-d’Oë	37172		
DT37-04516	Bure (la),	Notre-Dame-d’Oë	37172		
DT37-06268	Château (le),	Notre-Dame-d’Oë	37172		
DT37-16878	Masières,	Notre-Dame-d’Oë	37172		
DT37-19524	Pavillon (le),	Notre-Dame-d’Oë	37172		
DT37-00804	Baraudière (la),	Notre-Dame-d’Oë	37172		
DT37-01745	Bellevue,	Notre-Dame-d’Oë	37172		
DT37-02115	Bévenières (les),	Notre-Dame-d’Oë	37172		
DT37-03112	Borde (la Petite-),	Notre-Dame-d’Oë	37172		
