Article,Vedette,Localisation,INSEE_corrigé,Nom_corrigé,Commentaire
DT15-07900,Giraude (La),Condat,15054,,
DT15-07901,Giraude-de-Marvaud (La),Condat,15054,,
DT15-07911,Gironde (La),Eglise,15013,Auriac-l’Église,
DT15-07921,Gladines,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07922,Gladines,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07924,Glaize (La),Condat,15054,,
DT15-07928,Glauzels (Les),Ally,15003,,Commune non reconnue dans le DT
DT15-07930,Glébende (La),Collandres,15052,,
DT15-07941,Glinade (La),Collandres,15052,,
DT15-07943,Glizial (Le Puy de),Mandailles-Saint-Julien,15113,,
DT15-07944,Gliziou (Le),Mandailles-Saint-Julien,15113,,
DT15-07945,Go (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-07945,Go (Le),Saint-Mamet-Ia-Salvetat,15196,Saint-Mamet-la-Salvetat,
DT15-07946,Gobias,Champagnac-les-Mines,15037,,
DT15-07948,Godivelle (La),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-07958,Gondier (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-07965,Gorbe (La),Collandres,15052,,
DT15-07970,Gorces (Les),Champagnac-les-Mines,15037,,
DT15-07972,Gorgavie (La),Mandailles-Saint-Julien,15113,,
DT15-07983,Goudanges,Ally,15003,,Commune non reconnue dans le DT
DT15-07985,Goudinde,Montmurat,15133,,
DT15-07992,Goul (Le),Jou-sous-Montjou,15081,,
DT15-07992,Goul (Le),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-08007,Gour (Le),Ruynes-en-Margeride,15168,,
DT15-08012,Gourdièges,Pierrefort,non,,
DT15-08015,Gourgaire,Haute-Loire,non,,
DT15-08015,Gourgaire,Nozeyrolles,43015,,
DT15-08022,Gourguerie (La),Mandailles-Saint-Julien,15113,,
DT15-08044,Gouteyrie (La),Collandres,15052,,
DT15-08061,Goutte-Longue (La),Collandres,15052,,
DT15-08070,Gouttes (Les),Collandres,15052,,
DT15-08082,Gouze (La),MAuriac-l'Eglise,15120,Mauriac,
DT15-08091,Grafoulière (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-08099,Grama (Le Suc de),Ghastel-Marlhac,15044,Chastel-Marlhac,
DT15-08116,Grand-Camp (Le),Roufliac,15165,Rouffiac,
DT15-08122,Grandines,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-08133,Grange (La),Labesserette,15084,,
DT15-08137,Grange (La),Jou-sous-Montjou,15081,,
DT15-08154,Grange-Basse (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-08157,Grange-de-Courtilles (La),Condat,15054,,
DT15-08161,Grange-de-Marceau (La),Labesserette,15084,,
DT15-08164,Grange-de-Recubert (La),Labesserette,15084,,
DT15-08165,Grange-des-Bois (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-08166,Grange-d'Hugot (La),Saint-Étienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-08169,Grange-du-Bos (La),Jou-sous-Montjou,15081,,
DT15-08170,Grange-du-Peyrot (La),Capelle-del-Fraysse,15087,,
DT15-08177,Grange-Neuve (La),Champagnac-les-Mines,15037,,
DT15-08182,Grange-Neuve (La),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-08187,Grangeonne (La),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08188,Grangeotte (La),Labesserette,15084,,
DT15-08189,Grangeotte (La),MAuriac-l'Eglise,15120,Mauriac,
DT15-08204,Granges (Les),Labesserette,15084,,
DT15-08214,Granges (Les),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-08215,Granges (Les),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-08221,Granges-de-Lascombes (Les),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08222,Granges-de-Loubinoux (Les),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08229,Gran-Gueos,Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-08240,Granouillère (La),Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-08249,Gratte-Paille,Neussargues-Moissac,15141,,
DT15-08256,Gravaire (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-08275,Greille,Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08276,Greissac,Saignes,15169,,Commune non reconnue dans le DT
DT15-08279,Greleyre (La),Collandres,15052,,
DT15-08280,Grelles,Condat,15054,,
DT15-08282, Grely,Collandres,15052,,
DT15-08285,Greniers (Les),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-08291,Grèze (La),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-08300,Gribaldes (Las),Labesserette,15084,,
DT15-08302,Griffeuille,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-08303,Griffeuilles,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-08304,Griffeuilles,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-08307,Griffou (La),MAuriac-l'Eglise,15120,Mauriac,
DT15-08311,Griffouille,Montvert,15135,,
DT15-08316,Griffoulaire (La),Haute-Loire,non,,
DT15-08316,Griffoulaire (La),Lavoûte-Chilhac,43118,,
DT15-08325,Grillière (La),Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-08332,Griou,Mandailles-Saint-Julien,15113,,
DT15-08333,Griou (Le Puy de),Mandailles-Saint-Julien,15113,,
DT15-08334,Griounot,Mandailles-Saint-Julien,15113,,
DT15-08347,Gronet (Le),Ruynes-en-Margeride,15168,,
DT15-08373,Guarreit,Condat,15054,,
DT15-08374,Guarrigue (La),Labesserette,15084,,
DT15-08383,Guerly,Ruynes-en-Margeride,15168,,
DT15-08384,Guerre (La),Ally,15003,,Commune non reconnue dans le DT
DT15-08390,Guilien,Mandailles-Saint-Julien,15113,,
DT15-08392,Guillaume (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-08393,Guillaume (La),Montvert,15135,,
DT15-08396,Guillaumette (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-08398,Guillet,Ruynes-en-Margeride,15168,,
DT15-08417,Guitardie (La),Fan,15067,Fau,
DT15-08431,Guymontel,Jou-sous-Montjou,15081,,
DT15-08438,Imbert,Arpajon,15012,Arpajon-sur-Cère,
DT15-08439,Imbert (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-08451,Inchairol,Ally,15003,,Commune non reconnue dans le DT
DT15-08453,Inchavaroche (L'),Ally,15003,,Commune non reconnue dans le DT
DT15-08456,Incon,Barriac,15018,,
DT15-08457,Incon (L'),Ally,15003,,Commune non reconnue dans le DT
DT15-08457,Incon (L'),Barriac,15018,,
DT15-08457,Incon (L'),Saint-Christophe,15153,,
DT15-08459,Incournil,Ally,15003,,Commune non reconnue dans le DT
DT15-08465,Ingouire (L'),Saint-Christophe,15153,,
DT15-08467,Inguirade (L'),Saint-Bonnet-de-Marcenat,15173,,
DT15-08468,Inguirade (L'),Saint-Bonnet-de-Marcenat,15173,,
DT15-08469,Inguirades (Les),Saint-Bonnet-de-Marcenat,15173,,
DT15-08475,Intiniergues,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-08480,Irane,Saignes,15169,,Commune non reconnue dans le DT
DT15-08482,Irlandès,Chaudesaigues,15045,Chaudes-Aigues,
DT15-08483,Irlandès (L'),Chaudesaigues,15045,Chaudes-Aigues,
DT15-08499,Issartiau (L'),Arpajon,15012,Arpajon-sur-Cère,
DT15-08508,Issertios (L'),Lieuladès,15106,Lieutadès,
DT15-08513,Labeuradour,Mandailles-Saint-Julien,15113,,
DT15-08519,Labrit,Mandailles-Saint-Julien,15113,,
DT15-08520,Labro,Ally,15003,,Commune non reconnue dans le DT
DT15-08523,Labro,Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08524,Labro,Chanterelle,15040,,Commune non reconnue dans le DT
DT15-08542,Labro,Virargues,15263,,Commune non reconnue dans le DT
DT15-08545,Labro-de-Luc,Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-08547,Labro-sur-Velonnière,Chanet,15001,,Commune non reconnue dans le DT
DT15-08552,Labseyre,Cros,63129,,
DT15-08552,Labseyre,Puy-de-Dôme,non,,
DT15-08553,Lac (Le),Labesserette,15084,,
DT15-08555,Lac (Le),Chatel-sur-Murat,15044,,
DT15-08556,Lac (Le Bois du),Condat,15054,,
DT15-08567,Lac (Le),Condat,15054,,
DT15-08569,Lac (Le),Neussargues-Moissac,15141,,
DT15-08575,Lac (Le),Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-08577,Lac (Le),Trémouille-Marchal,15240,,
DT15-08586,Lac-Boissy (Le),Alagnon,15041,,
DT15-08586,Lac-Boissy (Le),Chapelle,15041,Chapelle-d’Alagnon,
DT15-08606,Lagat,Albepierre-Bredons,15025,,
DT15-08607,Lagat,Monteil,15131,,Commune non reconnue dans le DT
DT15-08615,Lagnon (Le),Albepierre-Bredons,15025,,
DT15-08615,Lagnon (Le),Bredons,15025,,
DT15-08627,Laire,Saignes,15169,,Commune non reconnue dans le DT
DT15-08688,Lanobre,Champs-sur-Tarentaine-Marchal,non,,
DT15-08695,Lapelle,Saint-Pierre,15206,,
DT15-08698,Lappolietz,Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-08710,Larinier,Champs-sur-Tarentaine-Marchal,15038,,
DT15-08717,Larry,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-08727,Lasenaire,Champs-sur-Tarentaine-Marchal,15038,,
DT15-08728,Lasteyrie,Mandailles-Saint-Julien,15113,,
DT15-08773,Laurie,Laurie,15098,,Commune non reconnue dans le DT
DT15-08792,Lavadou (Le),Mandailles-Saint-Julien,15113,,
DT15-08799,Laval,Lacapelle-Viescamp,15088,,
DT15-08801,Laval,Montmurat,15133,,
DT15-08802,Laval,Lot,non,,
DT15-08802,Laval,Montredon,46207,,
DT15-08803,Laval,Neussargues-Moissac,15141,,
DT15-08806,Lavandès,Champagnac-les-Mines,15037,,
DT15-08807,Lavandès (Le),Champagnac-les-Mines,15037,,
DT15-08825,Lavinal,Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-08836,Lazeroux,Monteil,15131,,Commune non reconnue dans le DT
DT15-08857,Lempre,Champagnac-les-Mines,15037,,
DT15-08858,Lempret,Champagnac-les-Mines,15037,,
DT15-08865,Léonard,Saint-Hyppolyte,15190,Saint-Hippolyte,
DT15-08885,Lescure,Mandailles-Saint-Julien,15113,,
DT15-08900,Lessard,Champs-sur-Tarentaine-Marchal,15038,,
DT15-08906,Lestogres,Mandailles-Saint-Julien,15113,,
DT15-08915,Leth,Labesserette,15084,,
DT15-08917,Leucamp,Labesserette,15084,,
DT15-08937,Lextreit,Collandres,15052,,
DT15-08947,Leymarie,Mandailles-Saint-Julien,15113,,
DT15-08962,Lezergues,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-08969,Lhostelie,Mandailles-Saint-Julien,15113,,
DT15-08973,Liadouze,Mandailles-Saint-Julien,15113,,
DT15-08976,Liaucou (Le Puech de),Monteil,15131,,Commune non reconnue dans le DT
DT15-08991,Lieuses,Mandailles-Saint-Julien,15113,,
DT15-08998,Lignes (Las),Collines,non,,
DT15-09002,Ligonnès,Ruynes-en-Margeride,15168,,
DT15-09012,Limon,Saint-Marlin-Cantalès,15200,Saint-Martin-Cantalès,15200
DT15-09019,Linclavade,Condat,15054,,
DT15-09041,Lissou (Le Bois de),Condat,15054,,
DT15-09044,Lizet,Champagnac-les-Mines,15037,,
DT15-09052,Lolm,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09054,Lomandie (La),Collandres,15052,,
DT15-09074,Longevialle,Saint-Rémy-de-Chaudes-aigues,15209,Saint-Rémy-de-Chaudes-Aigues,
DT15-09078,Longiri,Neussargues-Moissac,15141,,
DT15-09106,Lorcières,Ruynes-en-Margeride,non,,
DT15-09114,Loubanaire (La),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-09115,Loubanaire (La),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-09117,Loubaresse,Ruynes-en-Margeride,non,,
DT15-09129,Loubière (La),Labesserette,15084,,
DT15-09133,Loubinoux (Le),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-09135,Loudeau (La),Condat,15054,,
DT15-09137,Loudiè (Le Suc de),Trémouille-Marchal,15240,,
DT15-09146,Loudières-Hautes,Monchamp,15130,Montchamp,
DT15-09156,Loup (Le Cros du),Condat,15054,,
DT15-09163,Louradou,Mandailles-Saint-Julien,15113,,
DT15-09167,Loursaire,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09176,Lozeral,Collandres,15052,,
DT15-09181,Luc,Mandailles-Saint-Julien,15113,,
DT15-09188,Luc,Virargues,15263,,Commune non reconnue dans le DT
DT15-09192,Ludiès,Champagnac-les-Mines,15037,,
DT15-09205,Lusclade (Le Puy de),Mandailles-Saint-Julien,15113,,
DT15-09206,Lesclade,Mandailles-Saint-Julien,15113,,
DT15-09211,Lussaud,Laurie,15098,,Commune non reconnue dans le DT
DT15-09212,Lussaud,Laurie,15098,,Commune non reconnue dans le DT
DT15-09219,Lyricaux,Monteil,15131,,Commune non reconnue dans le DT
DT15-09219,Lyricaux,Saignes,15169,,Commune non reconnue dans le DT
DT15-09225,Maçons (Le Bois des),Condat,15054,,
DT15-09228,Madeuf (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-09229,Madic,Saignes,non,,
DT15-09232,Madunhac,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09240,Magnac,Ally,15003,,Commune non reconnue dans le DT
DT15-09245,Magne,Champagnac-les-Mines,15037,,
DT15-09259,Maiou (La),Lapeyrugue,15093,,
DT15-09262,Maison (La),Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-09302,Maisonnette-de-Malecombe (La),Neussargues-Moissac,15141,,
DT15-09305,Maisonnette-d'Escouffort (La),Neussargues-Moissac,15141,,
DT15-09306,Maisonnette-du-riou-del-Bos (La),Neussargues-Moissac,15141,,
DT15-09311,Maison-Neuve (La),Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-09313,Maison-Neuve (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-09331,Maison-Neuve (La),Saignes,15169,,Commune non reconnue dans le DT
DT15-09342,Maisonobe,Saint-Etienne-de-Carlat,15183,,Commune non reconnue dans le DT
DT15-09343,Maison-Rouge (La),Labesserette,15084,,
DT15-09358,Maisons (Les),Vabres,15245,,Commune non reconnue dans le DT
DT15-09359,Maisons (Les),Vabres,15245,,Commune non reconnue dans le DT
DT15-09366,Maison-Vidal (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09369,Maissac,Ally,15003,,Commune non reconnue dans le DT
DT15-09371,Majaliac,Champagnac-les-Mines,15037,,
DT15-09373,Majou (Le Suc de la),Champs-sur-Tarentaine-Marchal,15038,,
DT15-09400,Malbo,Pierrefort,non,,
DT15-09401,Malbos,Condat,15054,,
DT15-09402,Malboudie (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-09427,Malevergne,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-09429,Malgagnet,Ally,15003,,Commune non reconnue dans le DT
DT15-09433,Malhivernadie (La),Mandailles-Saint-Julien,15113,,
DT15-09444,Mallet,Lafeuillade-en-Vézie,15090,,Commune non reconnue dans le DT
DT15-09445,Mallet (Le Col de),Neussargues-Moissac,15141,,
DT15-09454,Malpas(Le),Montvert,15135,,
DT15-09456,Malpeigné,Saignes,15169,,Commune non reconnue dans le DT
DT15-09468,Malroux,Montmurat,15133,,
DT15-09514,Manouel (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-09521,Maou-Riou (Le),Collandres,15052,,
DT15-09526,Marbex,Lacapelle-Viescamp,15088,,
DT15-09533,Marchal,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09534,Marchal,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09537,Marchandonne (La),Albepierre-Bredons,15025,,
DT15-09541,Marchedial (Le),Ally,15003,,Commune non reconnue dans le DT
DT15-09547,Marcombe,Ruynes-en-Margeride,15168,,
DT15-09569,Margé (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-09574,Margeride (La),Ruynes-en-Margeride,15168,,
DT15-09574,Margeride (La),Vabres,15245,,Commune non reconnue dans le DT
DT15-09580,Margimbaud,Chastel,43065,,
DT15-09580,Margimbaud,Haute-Loire,non,,
DT15-09581,Margnac,Condat,15054,,
DT15-09603,Marlhez,Ally,15003,,Commune non reconnue dans le DT
DT15-09604,Marliou,Collandres,15052,,
DT15-09605,Marliou (Le),Collandres,15052,,
DT15-09613,Marmonteil,Saignes,15169,,Commune non reconnue dans le DT
DT15-09618,Maronne (La),Saint-Christophe,15153,,
DT15-09619,Marot,Ally,15003,,Commune non reconnue dans le DT
DT15-09620,Marquat (Le),Mandailles-Saint-Julien,15113,,
DT15-09623,Marquet (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09626,Marret (Le),Neussargues-Moissac,15141,,
DT15-09633,Marsassaigne,Neussargues-Moissac,15141,,
DT15-09638,Marsillac (Le Bois de),Virargues,15263,,Commune non reconnue dans le DT
DT15-09641,Martal,Lacapelle-Viescamp,15088,,
DT15-09644,Martille (La),Mandailles-Saint-Julien,15113,,
DT15-09648,Martinet (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09669,Martres (Les),Ally,15003,,Commune non reconnue dans le DT
DT15-09670,Martres (Les),Ruynes-en-Margeride,15168,,
DT15-09673,Martulet (Le),Laurie,15098,,Commune non reconnue dans le DT
DT15-09681,Martys (Les),Champagnac-les-Mines,15037,,
DT15-09684,Marvaud,Condat,15054,,
DT15-09697,Mas (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-09705,Mas (Le),Mandailles-Saint-Julien,15113,,
DT15-09714,Mas (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09729,Mas-Cap-Mas (Le),Monlsalvy,15134,Montsalvy,
DT15-09751,Mas-del-Reyt (Le),Labesserette,15084,,
DT15-09768,Mas-Leisseilh (Le),Ally,15003,,Commune non reconnue dans le DT
DT15-09793,Mas-Soubro (Le),Mandailles-Saint-Julien,15113,,
DT15-09797,Mas-Trebuis,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09811,Maubert,Condat,15054,,
DT15-09824,Maunas (Le),Condat,15054,,
DT15-09841,Maurine (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-09844,Maurinie (La),Labesserette,15084,,
DT15-09852,Maurs,Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-09863,Mavet (Le),Condat,15054,,
DT15-09869,Maynial (Le),Mandailles-Saint-Julien,15113,,
DT15-09872,Mazairac,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09874,Mazauriel,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09875,Mazaurielou,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09877,Mazel (Le),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-09891,Mazet (Le),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-09901,Mazeyrac,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-09913,Mazou (Le),Saint-Etienne-de-Chomeil,15185,,
DT15-09916,Mazuc (Le),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-09939,Meillards (La Roche des),Champs-sur-Tarentaine-Marchal,15038,,
DT15-09942,Meissac,Ally,15003,,Commune non reconnue dans le DT
DT15-09964,Ménial (Le),Lacapelle-Viescamp,15088,,
DT15-09974,Mentières,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-09983,Mercœur,Collandres,15052,,
DT15-09984,Mercœur,Condat,15054,,
DT15-09987,Mercurial (La),Montmurat,15133,,
DT15-09988,Mercuriol (Le Puech de),Montmurat,15133,,
DT15-09996,Mérigot,Champs-sur-Tarentaine-Marchal,15038,,
DT15-09999,Merle (Le),Montvert,15135,,
DT15-10000,Merle,Neussargues-Moissac,15141,,
DT15-10022,Messes (Les),Chanet,15001,,Commune non reconnue dans le DT
DT15-10046,Meynial (Le),Monteil,15131,,Commune non reconnue dans le DT
DT15-10047,Meynial (Le),Collandres,15052,,
DT15-10052,Meynial (La Peyre del),Lavaissière,15101,Laveissière,
DT15-10057,Meynial (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-10067,Meyniel,Mandailles-Saint-Julien,15113,,
DT15-10090,Miaille,Ally,15003,,Commune non reconnue dans le DT
DT15-10095,Mialots (Les),Collandres,15052,,
DT15-10098,Michel (Le),Collandres,15052,,
DT15-10118,Mignot,Ally,15003,,Commune non reconnue dans le DT
DT15-10120,Milhac,Monteil,15131,,Commune non reconnue dans le DT
DT15-10121,Milhade (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-10122,Milhanges,Monteil,15131,,Commune non reconnue dans le DT
DT15-10123,Milhanges (La Montagne de),Monteil,15131,,Commune non reconnue dans le DT
DT15-10133,Mimi (Las Plaines de),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10159,Moinac,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10161,Moisit (Le Clau du),Moutboudif,15129,,
DT15-10164,Moissac,Neussargues-Moissac,15141,,
DT15-10166,Moissac-le-Chastel,Neussargues-Moissac,15141,,
DT15-10167,Moissalou (Le),Vezels-Roussy,15257,,Commune non reconnue dans le DT
DT15-10176,Molairie (La),Montmurat,15133,,
DT15-10180,Molède (La),Albepierre-Bredons,15025,,
DT15-10183,Molé-del-Frère (Le),Collandres,15052,,
DT15-10187,Molèdes,Lapeyrugue,15093,,
DT15-10188,Molèdes,Lapeyrugue,15093,,
DT15-10189,Molèdes,Ruynes-en-Margeride,15168,,
DT15-10194,Molès (Las),Collandres,15052,,
DT15-10200,Moleyrie (La),Montmurat,15133,,
DT15-10210,Molles (Les),Saint-Hippotyle,15190,Saint-Hippolyte,
DT15-10214,Monsas,Albepierre-Bredons,15025,,
DT15-10217,Moncendie (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-10224,Monède (La),Badaillac,15017,,
DT15-10236,Mongon (Le),Ruynes-en-Margeride,15168,,
DT15-10236,Mongon (Le),Vabres,15245,,Commune non reconnue dans le DT
DT15-10260,Mons,Virargues,15263,,Commune non reconnue dans le DT
DT15-10262,Monselie (La),Saignes,non,,
DT15-10266,Monsoudès,Champagnac-les-Mines,15037,,
DT15-10289,Montagne (La),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-10291,Montagne (Le Prat de la),Chanterelle,15040,,Commune non reconnue dans le DT
DT15-10292,Montagne (La),Condat,15054,,
DT15-10298,Montagne (La),Montvert,15135,,
DT15-10309,Montagne-du-Serieys (La),Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-10339,Montanioune (La),Collandres,15052,,
DT15-10341,Montarnal,Lacapelle-del-Fraysse,15087,Capelle-del-Fraisse,
DT15-10365,Montcernie (La),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10377,Mont-de-Bellier (Le),Saint-Etienne-de-Chomeil,15185,,
DT15-10380,Monteil (Le),Ally,15003,,Commune non reconnue dans le DT
DT15-10382,Monteil (Le),Albepierre-Bredons,15025,,
DT15-10383,Monteil (Le),Lacapelle-Barrès,15086,Capelle-Barrez,
DT15-10387,Monteil,Monteil,15131,,Commune non reconnue dans le DT
DT15-10390,Monteil (Le),Condat,15054,,
DT15-10402,Monteil (Le),Pierrefort,15152,,Commune non reconnue dans le DT
DT15-10415,Monteil (Le),Vabres,15245,,Commune non reconnue dans le DT
DT15-10419,Monteir,Collandres,15052,,
DT15-10444,Mont-Gon,Ruynes-en-Margeride,15168,,
DT15-10445,Mont-Gon,Ruynes-en-Margeride,15168,,
DT15-10447,Mont-Gourbeix (Le),Saint-Etienne-de-Chomeil,15185,,
DT15-10452,Mont-Haut (Le),Ally,15003,,Commune non reconnue dans le DT
DT15-10465,Montirin-Bas et Haut,Champs-sur-Tarentaine-Marchal,15038,,
DT15-10468,Mont-Jaresse,Champs-sur-Tarentaine-Marchal,15038,,
DT15-10483,Mont-Loubou,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10495,Mont-Méjol,Champagnac-les-Mines,15037,,
DT15-10500,Mont-Mule,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10514,Mont-Redon (Le),Saint-Etienne-de-Chomeil,15185,,
DT15-10521,Mont-Rouge,Pierrefort,15152,,Commune non reconnue dans le DT
DT15-10524,Montruc,Champagnac-les-Mines,15037,,
DT15-10538,Mont-Servey (La Roche de),Chanet,15001,,Commune non reconnue dans le DT
DT15-10545,Mont-Téronnier (Le),Chanet,15001,,Commune non reconnue dans le DT
DT15-10559,Monzil (Le),Ruynes-en-Margeride,15168,,
DT15-10562,Moranges,Chanet,15001,,Commune non reconnue dans le DT
DT15-10564,Morel (La),Collandres,15052,,
DT15-10576,Morle (Le),Ruynes-en-Margeride,15168,,
DT15-10577,Morle (Le),Ruynes-en-Margeride,15168,,
DT15-10587,Morte (La),Condat,15054,,
DT15-10595,Morte-Font (La),Laurie,15098,,Commune non reconnue dans le DT
DT15-10625,Mouguenou,Monteil,15131,,Commune non reconnue dans le DT
DT15-10627,Mouguier,Mandailles-Saint-Julien,15113,,
DT15-10637,Moulède (La),Ally,15003,,Commune non reconnue dans le DT
DT15-10638,Moulède (La),Chanet,15001,,Commune non reconnue dans le DT
DT15-10656,Moulergues,Champagnac-les-Mines,15037,,
DT15-10657,Moulergues,Champagnac-les-Mines,15037,,
DT15-10666,Mouleyre (La),Monteil,15131,,Commune non reconnue dans le DT
DT15-10678,Moulin (Le),Labesserette,15084,,
DT15-10680,Moulin (Le Champ du),Albepierre-Bredons,15025,,
DT15-10682,Moulin (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10683,Moulin (Le),Chanet,15001,,Commune non reconnue dans le DT
DT15-10702,Moulin-à-Vent (Le),Montmurat,15133,,
DT15-10709,Moulin-Bas (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10718,Moulin-Bouzon (Le),Condat,15054,,
DT15-10723,Moulin-Commun (Le),Albepierre-Bredons,15025,,
DT15-10725,Moulin-Daussac (Le),Condat,15054,,
DT15-10730,Moulin-de-Cavy (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10731,Moulin-de-Champs-sur-Tarentaine-Marchal (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10739,Moulin-de-la-Côte (Le),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10756,Moulin-de-Vidal (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10763,Moulin-du-Mineur (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10774,Moulin-Haut (Le),Labesserette,15084,,
DT15-10775,Moulin-Haut (Le),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10803,Moulins (Les),Condat,15054,,
DT15-10818,Mouquire (La),Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10825,Mourcayrols,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10826,Mourcayrols,Roannes-Saint-Mary,15163,,Commune non reconnue dans le DT
DT15-10830,Mouremain (Le Puy de),Champs-sur-Tarentaine-Marchal,15038,,
DT15-10839,Mourgue (La),Vabres,15245,,Commune non reconnue dans le DT
