Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT62-07078	Mouée (La),	Serny	Non		corriger « commune de Serny » en « commune d'Enquin, section  de Serny » (Enquin =62295 )
DT62-02534	Colombier (Le),	Servins	62793		
DT62-02725	Coulombier (Le),	Servins	62793		
DT62-03487	Étrier (L’),	Servins	62793		
DT62-04616	Grand-Servin,	Servins	62793		
DT62-06111	Maisnil (Le),	Servins	62793		
DT62-06114	Maisnil-Bouché,	Servins	62793		
DT62-07876	Petit-Servins (Le),	Servins	62793		
DT62-00067	Acquembronne,	Upen	Non		
DT62-07407	Notre-Dame-de-Liesse,	Vaux	62838		
DT62-07424	Nouvion,	Vendin	62841		
DT62-00211	Arrachy,	Verchin	62843		
DT62-01820	Capelle (La),	Verchin	62843		
DT62-02037	Champ-de-Bataille (Le),	Verchin	62843		
DT62-02299	Châtelet (Le),	Verchin	62843		
DT62-03506	Falempin,	Verchin	62843		
DT62-04659	Griboval,	Verchin	62843		
DT62-05103	Hellebecque,	Verchin	62843		
DT62-05142	Herbecque,	Verchin	62843		
DT62-08084	Point-du-Jour (Le),	Verchin	62843		
DT62-07347	Nocq (Le),	Viel-Hesdin	62850		
DT62-01077	Bois-de-Montauban (Le),	Vitry-en-Artois	62865		
DT62-06357	Marais (Le),	Vitry-en-Artois	62865		
DT62-07577	Pannerie-Bochette (La),	Vitry-en-Artois	62865		
DT62-09843	Tréhout,	Vitry-en-Artois	62865		
DT62-09474	Saulx (Le Bois-de-la),	Wacquinghem	62867		
DT62-01420	Brioche (La),	Warlencourt	62876		
DT62-01618	Butte-de-Warlencourt (La),	Warlencourt	62876		
DT62-07030	Motte (La),	Warlencourt	62876		
DT62-00229	Assinghem,	Wavrans	62882		
DT62-00683	Beauvoir-Rivière,	Wavrans	Non		
DT62-00986	Blanc-Mont (Le),	Wavrans	Non		
DT62-03799	Fief-Lillers (Le),	Wavrans	Non		
DT62-05477	Hunctun,	Wavrans	62882		
DT62-09307	Saint-Martin (Le),	Wavrans	Non		
DT62-05325	Hocquincourt,	Werchin	62843		
DT62-08946	Rubarbe (La),	Werchin	62843		
DT62-04071	Fontaine-Saint-Martin (La),	Werquin	62848		
DT62-04317	Fresnoy,	Wimy	62861		
DT62-07318	Neuvireuil,	Wimy	62861		
DT62-09370	Saint-Quentin,	Wimy	62861		
DT62-01999	Cense-de-tous-les-Diables (La),	Yeuse	Non		Corriger « commune d'Yeuse » en « commune de Landrethun-lez-Ardres, hameau d'Yeuse » (Landrethun-lez-Ardres = 6248)
