Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT51-00994	Champbertrand,	Esternay	51237		
DT51-01013	Champguyon,	Esternay	non		
DT51-01053	Chantemerle,	Esternay	non		
DT51-01131	Charton,	Esternay	51237		
DT51-01225	Châtillon-sur-Morin,	Esternay	non		
DT51-01656	Courgivaux,	Esternay	non		
DT51-01703	Coury (Le),	Esternay	51237		
DT51-01932	Escardes,	Esternay	non		
DT51-01949	Essarts-le-Vicomte (Les),	Esternay	non		
DT51-01950	Essarts-lez-Sézanne (Les),	Esternay	non		
DT51-01954	Esternay-le-Franc,	Esternay	51237		
DT51-02297	Fontaine Saint-Prix,	Esternay	51237		
DT51-02315	Forestière (La),	Esternay	non		
DT51-02358	Fosse-Bénard,	Esternay	51237		
DT51-02393	Foulons (Les),	Esternay	51237		
DT51-02411	Four-à-Chaux (Le),	Esternay	51237		
DT51-02435	Fourneaux (Les),	Esternay	51237		
DT51-03038	Joiselle,	Esternay	non		
DT51-03049	Josaphat,	Esternay	51237		
DT51-03101	Larrons (Les),	Esternay	51237		
DT51-03182	Loge-à-Gault (Forêt de la),	Esternay	51237		
DT51-03458	Maladrerie (La),	Esternay	51237		
DT51-03680	Meix-Saint-Époing (Le),	Esternay	non		
DT51-03916	Montgenost,	Esternay	non		
DT51-04112	Moulin-à-Tan,	Esternay	51237		
DT51-04320	Moulin-de-la-Hart (Le),	Esternay	51237		
DT51-04362	Moulin-de-Lettre (Le),	Esternay	51237		
DT51-04545	Moulin-Neuf (Le),	Esternay	51237		
DT51-04649	Nesle-la-Reposte,	Esternay	non		
DT51-04689	Neuvy-l'Abbesse,	Esternay	non		
DT51-04726	Noue (La),	Esternay	non		
DT51-04815	Pâquis (Le),	Esternay	51237		
DT51-04820	Paradis,	Esternay	51237		
DT51-04847	Pâtis (Le),	Esternay	51237		
DT51-05038	Poncet (Le),	Esternay	51237		
DT51-05086	Potangis,	Esternay	non		
DT51-05276	Retourneloup,	Esternay	51237		
DT51-05281	Réveillon,	Esternay	non		
DT51-05382	Roulot,	Esternay	51237		
DT51-05417	Rue-des-Hallequins (La),	Esternay	51237		
DT51-05482	Saint-Bon,	Esternay	non		
DT51-05551	Saint-Genest,	Esternay	non		
DT51-05717	Saint-Prix,	Esternay	51237		
DT51-05789	Sarrons (Ru de),	Esternay	51237		
DT51-06283	La Vaugirard,	Esternay	51237		
DT51-06446	Vieux-Moulin (Le),	Esternay	51237		
DT51-06477	Vignettes (Les),	Esternay	51237		
DT51-06499	Villeneuve-la-Lionne,	Esternay	non		
DT51-06573	Vivier,	Esternay	51237		
DT51-03972	Mont-Saint-Michel (Le),	Faignières	51242		
DT51-00933	Cense-Flancourt (La),	Faverolles	51245		
DT51-01448	Cohémy,	Faverolles	51245		
DT51-02049	Faverolles-et-Coémy,	Faverolles	non		
DT51-02241	Fontaine aux Ponceaux (Ruisseau de la),	Faverolles	51245		
DT51-04648	Neralle (Ruisseau de),	Faverolles	51245		
DT51-06120	Tuilerie (La),	Faverolles	51245		
DT51-00196	Barbonne-et-Fayel,	Fayel	non		
DT51-00054	Angluzelles,	Fère-Champenoise	non		
DT51-00177	Bannes,	Fère-Champenoise	non		
DT51-00752	Broussy-le-Grand,	Fère-Champenoise	non		
DT51-01202	Châtelots (Les),	Fère-Champenoise	51248		"Commune non reconnue (article id=""DT51-02062"""
DT51-01248	Chaufour (Le),	Fère-Champenoise	51248		
DT51-01501	Connantray-Vaurefroy,	Fère-Champenoise	non		
DT51-01502	Connantre,	Fère-Champenoise	non		
DT51-01570	Corroy,	Fère-Champenoise	non		
DT51-01638	Courcemain,	Fère-Champenoise	non		
DT51-02043	Faux-Fresnay,	Fère-Champenoise	non		
DT51-02148	Folie (La),	Fère-Champenoise	51248		
DT51-02592	Gourgançon,	Fère-Champenoise	non		
DT51-02841	Haussimont,	Fère-Champenoise	non		
DT51-03128	Lenharée,	Fère-Champenoise	non		
DT51-03459	Maladrerie (La),	Fère-Champenoise	51248		
DT51-03562	Marigny-le-Grand,	Fère-Champenoise	non		
DT51-03902	Montépreux,	Fère-Champenoise	non		
DT51-04713	Normée,	Fère-Champenoise	non		
DT51-04765	Œuvy,	Fère-Champenoise	non		
DT51-04769	Ognes,	Fère-Champenoise	non		
DT51-05570	Saint-Gond (Marais de),	Fère-Champenoise	non		
DT51-05612	Saint-Laurent,	Fère-Champenoise	51248		
DT51-05736	Saint-Robert,	Fère-Champenoise	51248		
DT51-05973	Thaas,	Fère-Champenoise	non		
DT51-06252	Vassimont,	Fère-Champenoise	non		
DT51-06291	Vaurefroy,	Fère-Champenoise	non		
DT51-00310	Beaurepaire,	Festigny-les-Hameaux	51249		
DT51-00334	Bel-Air,	Festigny-les-Hameaux	51249		
DT51-00613	Boulonnerie (La),	Festigny-les-Hameaux	51249		
DT51-01344	Chêne-la-Reine,	Festigny-les-Hameaux	51249		
DT51-01872	Échenaux (Les),	Festigny-les-Hameaux	51249		
DT51-02306	Fontenay,	Festigny-les-Hameaux	51249		
DT51-02934	Houx (Bois du),	Festigny-les-Hameaux	51249		
DT51-03314	Maison-d'Enghien,	Festigny-les-Hameaux	51249		
DT51-03725	Mesnil-Hutier (Le),	Festigny-les-Hameaux	51249		
DT51-04665	Neuville (La),	Festigny-les-Hameaux	51249		
DT51-05409	Rue (La),	Festigny-les-Hameaux	51249		
DT51-05702	Saint-Philibert,	Festigny-les-Hameaux	51249		
DT51-06369	Vesserie (La),	Festigny-les-Hameaux	51249		
DT51-06574	Vivier (Le),	Festigny-les-Hameaux	51249		
DT51-00064	Arcis-le-Ponsart,	Fismes	non		
DT51-00221	Baslieux-lez-Fismes,	Fismes	non		
DT51-00662	Bouvancourt,	Fismes	non		
DT51-00701	Breuil,	Fismes	non		
DT51-00732	Briqueterie (Au-dessus de la),	Fismes	51250		"Commune non reconnue (article id=""DT51-02104"""
DT51-01249	Chaufour (Le),	Fismes	51250		
DT51-01335	Chenay,	Fismes	non		
DT51-01377	Chezelles,	Fismes	51250		
DT51-01610	Cour (La),	Fismes	51250		
DT51-01660	Courlandon,	Fismes	non		
DT51-01701	Courville,	Fismes	non		
DT51-01752	Crugny,	Fismes	non		
DT51-02041	Faucour (À),	Fismes	51250		
DT51-02105	Fismette,	Fismes	51250		
DT51-02192	Folie-Lambert (La),	Fismes	51250		
DT51-02199	Folies (Les),	Fismes	51250		
DT51-02305	Fontaine-Verlac (La),	Fismes	51250		
DT51-02344	Forte-Maison (La),	Fismes	51250		
DT51-02454	Francœur (Au Bois-),	Fismes	51250		
DT51-02901	Hermonville,	Fismes	non		
DT51-02932	Hourges,	Fismes	non		
DT51-03043	Jonchery-sur-Vesle,	Fismes	non		
DT51-03089	Landrecy,	Fismes	51250		
DT51-03217	Longerons (Les),	Fismes	51250		
DT51-03266	Magneux,	Fismes	non		
DT51-03460	Maladrerie (La),	Fismes	51250		
DT51-03610	Masure (A la),	Fismes	51250		
DT51-03749	Michaux (Le),	Fismes	51250		
DT51-03820	Le Montcet,	Fismes	51250		
DT51-03934	Montigny-sur-Vesle,	Fismes	non		
DT51-03977	Mont-sur-Courville,	Fismes	non		
DT51-04093	Moulin-à-Eau (Le),	Fismes	51250		
DT51-04113	Moulin-à-Tan,	Fismes	51250		
DT51-04349	Moulin-de-la-Vesle (Le),	Fismes	51250		
DT51-04351	Moulin-de-la-Ville (Le),	Fismes	51250		
DT51-04417	Moulin-des-Roches (Le),	Fismes	51250		
DT51-04421	Moulin-Destrez (Le),	Fismes	51250		
DT51-04462	Moulin-du-Tortoir (Le),	Fismes	51250		
DT51-04523	Moulin-Leroux (Le),	Fismes	51250		
DT51-04539	Moulin-Moineau (Le),	Fismes	51250		
DT51-04546	Moulin-Neuf (Le),	Fismes	51250		
DT51-04562	Moulin-Roland (Le),	Fismes	51250		
DT51-04870	Perles (Ruisseau de),	Fismes	51250		
DT51-04938	Pévy,	Fismes	non		
DT51-05155	Prouilly,	Fismes	non		
DT51-05231	Raoulin-Louvrier (Fief de),	Fismes	51250		
DT51-05340	Romain,	Fismes	non		
DT51-05391	Route-de-Villette (La),	Fismes	51250		
DT51-05536	Sainte-Marie (Ruisseau de),	Fismes	51250		
DT51-05564	Saint-Gilles,	Fismes	non		
DT51-05607	Saint-Ladre,	Fismes	51250		
DT51-05811	Savart (Le),	Fismes	51250		
DT51-05859	Six-Tournures (Les),	Fismes	51250		
DT51-05951	Tannerie-Détrée (La),	Fismes	51250		
DT51-05952	Tannerie-Guillot (A la),	Fismes	51250		
DT51-06013	Tordoir (Le),	Fismes	51250		
DT51-06067	Trigny,	Fismes	non		
DT51-06121	Tuilerie (La),	Fismes	51250		
DT51-06195	Unchair,	Fismes	51250		
DT51-06237	Vandeuil,	Fismes	non		
DT51-06324	Ventelay,	Fismes	non		
DT51-06368	Vesle,	Fismes	51250		
DT51-06407	Vieille-Tannerie (A la),	Fismes	51250		
DT51-06540	Villette,	Fismes	51250		
DT51-00919	Cense-Bethon (La),	Fontaine-Bethon	51056		
DT51-02056	Fays (Le),	Fontaines	51583		
DT51-05077	Populerie (La),	Frêne	51260		
DT51-05189	Quassière (La Motte de),	Frêne	51260		
DT51-05574	Saint-Hilaire,	Frêne	51260		
DT51-00294	Beaune,	Fresne-et-Moivre	51260		
DT51-00335	Bel-Air,	Fresne-et-Moivre	51260		
DT51-01323	Chemin des Gendarmes,	Fresne-et-Moivre	51260		
DT51-03240	Lurault,	Fulaine-Saint-Quentin	51271		
DT51-05799	Saulx (La),	Germay	52218		
DT51-01324	Chemin des Huguenots,	Gionges-Saint-Fergeux	51271		
DT51-02931	Houppe (Bois de la),	Gionges-Saint-Fergeux	51271		
DT51-03301	Maisoncelle (Bois de),	Gionges-Saint-Fergeux	51271		
DT51-04666	Neuvi le (La),	Gionges-Saint-Fergeux	51271		
DT51-01478	Commercy,	Gionges-Saint-Ferjeux	51271		
DT51-01747	Crolière (La),	Gionges-Saint-Ferjeux	51271		
DT51-02481	Fulaine-Saint-Quentin,	Gionges-Saint-Ferjeux	51271		
DT51-03062	Jubercy,	Gionges-Saint-Ferjeux	51271		
DT51-05913	Souriette,	Gionges-Saint-Ferjeux	51271		
DT51-00378	Belval (Forêt de),	Givry	51272		
DT51-02323	Forge (La),	Grandes-Loges	51278		
DT51-05541	Sainte-Pronse (La Haye),	Grandes-Loges	51278		
DT51-05615	Saint-Lazare,	Grandes-Loges	51278		
DT51-05947	Tannerie (La),	Grandes-Loges	51278		
DT51-00871	Carres (Les),	Hancourt	51349		
DT51-02092	Fertés (Les),	Hanteville	51286	Hauteville	
DT51-04172	Moulin-à-Vent (Le),	Hautefeuille	non		
DT51-01336	Chêne (Le),	Hautefontaine	51008		
DT51-03571	Marne (La),	Hautefontaine	51008		
DT51-02694	Grange-Dizy,	Hautvillers-Saint-Hilaire	51287		
DT51-00032	Alliancelles,	Heiltz-le-Maurupt	non		
DT51-00234	Bassu,	Heiltz-le-Maurupt	non		
DT51-00235	Bassuet,	Heiltz-le-Maurupt	non		
DT51-00430	Bettancourt,	Heiltz-le-Maurupt	non		
DT51-00823	Bussy-le-Repos,	Heiltz-le-Maurupt	non		
DT51-01042	Changy,	Heiltz-le-Maurupt	non		
DT51-01116	Charmont,	Heiltz-le-Maurupt	non		
DT51-01769	Cure (La),	Heiltz-le-Maurupt	51289		"Commune non reconnue (article id=""article id=""DT51-02890"""
DT51-01847	Doucey,	Heiltz-le-Maurupt	non		
DT51-02489	Gagnage-de-Dame-Anne (Le Petit-),	Heiltz-le-Maurupt	51289		
DT51-02891	Heiltz-l'Évêque,	Heiltz-le-Maurupt	non		
DT51-03066	Jussécourt,	Heiltz-le-Maurupt	non		
DT51-03412	Maladerie (La),	Heiltz-le-Maurupt	51289		
DT51-03650	Maupas,	Heiltz-le-Maurupt	51289		
DT51-04802	Outrepont,	Heiltz-le-Maurupt	non		
DT51-05081	Possesse,	Heiltz-le-Maurupt	non		
DT51-05358	Rosay,	Heiltz-le-Maurupt	non		
DT51-05593	Saint-Jean-devant-Possesse,	Heiltz-le-Maurupt	non		
DT51-05774	Samerel,	Heiltz-le-Maurupt	51289		
DT51-05861	Sogny-en-l'Angle,	Heiltz-le-Maurupt	non		
DT51-06194	Ulmois,	Heiltz-le-Maurupt	51289		
DT51-06234	Vanault-le-Châtel,	Heiltz-le-Maurupt	non		
DT51-06235	Vanault-les-Dames,	Heiltz-le-Maurupt	non		
DT51-06306	Vavray-le-Grand,	Heiltz-le-Maurupt	non		
DT51-06337	Vernancourt,	Heiltz-le-Maurupt	non		
DT51-06525	Villers-le-Sec,	Heiltz-le-Maurupt	non		
DT51-06610	Vroil,	Heiltz-le-Maurupt	non		
DT51-05310	Rivières-et-Henruel (Les),	Henruel	non		
DT51-01600	Couperie (La),	Humbeauville	51296		
DT51-01882	Écluse des Longues-Roues (L'),	Isses	51301		
DT51-01883	Écluse d'Isses (L'),	Isses	51301		
DT51-01884	Écluse du Champ-Bongarçon (L'),	Isses	51301		
DT51-01885	Écluse du Fossé-Rodez (L'),	Isses	51301		
DT51-01886	Écluse du Pré-Saint-Martin (L'),	Isses	51301		
DT51-03332	Catois,	Isses	51301		
DT51-02972	Ides-de-Bury (Les),	Istres	51301		
DT51-01454	Coizard-Joches,	Joches	non		
DT51-03764	Minecourt,	Jussecourt-Minecourt	51311		
DT51-00155	Baillon (La),	Jussécourt-Minecourt	51311		
DT51-02349	Forts (Les),	Léchelle	51380		
DT51-02854	Hautefeuille,	Léchelle	51380		
DT51-03034	Jivrerie (La),	Léchelle	51380		
DT51-03161	Limosennerie (La),	Léchelle	51380		
DT51-03840	Monjoie (La),	Léchelle	51380		
DT51-04172	Moulin-à-Vent (Le),	Léchelle	51380		
DT51-04738	Noue-la-Sergente (La),	Léchelle	51380		
DT51-04908	Petites-Tuileries (Les),	Léchelle	51380		
DT51-05092	Poterie (La),	Léchelle	51380		
DT51-05293	Rieux (Les),	Léchelle	51380		
DT51-05678	Saint-Met,	Léchelle	51380		
DT51-05840	Serre (La),	Léchelle	51380		
DT51-06128	Tuilerie (La),	Léchelle	51380		
DT51-06539	Villetordrie (La),	Léchelle	51380		
DT51-03137	Levry,	Léchelle-le-Franc	51380		
DT51-01717	Cran-de-Lude (Le),	Lude	51333		
DT51-03247	Luxémont-et-Villotte,	Luxémont	non		
DT51-04728	Noue (La),	Maisons-en-Champagne	51340		
DT51-01307	Chée (La),	Marats	55318		
DT51-00095	Aube (L'),	Marcilly	51343		
DT51-00090	Assecourt (Le Buisson-d'),	Margerie	51349		
DT51-00998	Champ-d'Asile (Le),	Margerie	51349		
DT51-01102	Charbottel,	Margerie	51349		
DT51-01785	Dampierre (Bois de),	Margerie	51349		
DT51-01820	Désirée (La),	Margerie	51349		
DT51-01849	Doutre (La),	Margerie	51349		
DT51-02059	des Gougelots,	Margerie	51349		
DT51-03676	Meixéricourt,	Margerie	51349		
DT51-04069	Moulin (Le),	Margerie	51349		
DT51-04716	Norrois (La),	Margerie	51349		
DT51-04741	Noues (Les),	Margerie	51349		
DT51-05532	Sainte-Marguerite,	Margerie	51349		
DT51-05836	Serigny,	Margerie	51349		
DT51-05948	Tannerie (La),	Margerie	51349		
DT51-06352	Verseil,	Margerie	51349		
DT51-06389	Vieille-Cour (La),	Margerie	51349		
DT51-03531	Maranderie (La),	Marsangy	51353		
DT51-01358	Chepy,	Marson	non		
DT51-01595	Coulonnerie (La),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-01602	Coupéville,	Marson	non		
DT51-01694	Courtisols,	Marson	non		
DT51-01789	Dampierre-sur-Moivre,	Marson	non		
DT51-01792	Danserie (La),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-01921	Épine (L'),	Marson	non		
DT51-01938	Espérance (L'),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-02453	Francheville,	Marson	non		
DT51-02464	Le Fresne-sur-Moivre,	Marson	non		
DT51-03796	Moivre,	Marson	non		
DT51-03825	Moncets,	Marson	non		
DT51-03906	Montfercault (Le Château du),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-03995	Morellerie (La),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-04774	Omey,	Marson	non		
DT51-05009	Pogny,	Marson	non		
DT51-05022	Poix,	Marson	non		
DT51-05432	Ruisseau-de-Marsenet (Le),	Marson	51354		"Commune non reconnue (article id=""DT51-03589"""
DT51-05562	Saint-Germain-la-Ville,	Marson	non		
DT51-05594	Saint-Jean-sur-Moivre,	Marson	non		
DT51-05790	Sarry,	Marson	non		
DT51-05882	Sommevesle,	Marson	non		
DT51-06365	Vésigneul-sur-Marne,	Marson	non		
DT51-03545	Mare-la-Converse (Ruisseau de la),	Maurupt-Montoy	51358		
DT51-05370	Rougecoq,	Meix-Saint-Épain	51360		
DT51-04303	Moulin-de-l'Abbaye (Le),	Meix-Thiercelin	51361		
DT51-04330	Moulin-de-la-Perrière (Le),	Meix-Thiercelin	51361		
DT51-05201	Quiéville,	Meix-Thiercelin	51361		
DT51-04426	Moulin-de-Tourtay (Le),	Méry-Prémecy	51364		
DT51-05496	Saint-Clément,	Méry-Prémecy	51364		
DT51-05929	Surmelin (Le),	Mézy	02484		
DT51-00002	Abbaye de Moncetz (L'),	Moncetz-sur-Marne	51373		
DT51-00716	Brie,	Mondement	51374		
DT51-03835	Mondement-Montgivroux,	Mondement	non		
DT51-03218	Longevas,	Montcets	51372		
DT51-03835	Mondement-Montgivroux,	Montgivroux	non		
DT51-06332	Ruisseau de la Fontaine-Noire,	Montigny-lez-Condé	02515		
DT51-00012	Aigremonts (Les),	Montmirail	51380		"Commune non reconnue (article id=""DT51-03948"""
DT51-00039	Amilly,	Montmirail	51380		
DT51-00328	Behouz-Champeaux (Les),	Montmirail	51380		
DT51-00388	Bergères-sous-Montmirail,	Montmirail	non		
DT51-00520	Bois-Guichard,	Montmirail	51380		
DT51-00544	Boissy,	Montmirail	non		
DT51-01020	Championnerie (La),	Montmirail	51380		
DT51-01109	Charleville,	Montmirail	non		
DT51-01151	Château-Gaillard,	Montmirail	51380		
DT51-01160	Châteauneuf,	Montmirail	51380		
DT51-01391	Choisel,	Montmirail	51380		
DT51-01547	Corfélix,	Montmirail	non		
DT51-01569	Corrobert,	Montmirail	non		
DT51-01621	Courbetaux,	Montmirail	non		
DT51-01633	Courcelles,	Montmirail	51380		
DT51-01839	Dorjaterie (La),	Montmirail	51380		
DT51-01864	Échelle (L'),	Montmirail	non		
DT51-01955	Estrées,	Montmirail	51380		
DT51-02190	Folie-Gobin (La),	Montmirail	51380		
DT51-02373	Fosses (Les),	Montmirail	51380		
DT51-02479	Fromentières,	Montmirail	non		
DT51-02522	Le Gault-la-Forêt,	Montmirail	non		
DT51-03003	Janvilliers,	Montmirail	non		
DT51-03085	Landais (Les),	Montmirail	51380		
DT51-03086	Landais (Les Hauts-),	Montmirail	51380		
DT51-03126	Léchelle,	Montmirail	51380		
DT51-03252	Maclaunay,	Montmirail	non		
DT51-03522	Marais (Les),	Montmirail	51380		
DT51-03556	Margny,	Montmirail	non		
DT51-03669	Mécringes,	Montmirail	non		
DT51-03850	Montagne (La),	Montmirail	51380		
DT51-03887	Montcoupot,	Montmirail	51380		
DT51-04010	Morsains,	Montmirail	non		
DT51-04729	Noue (Le),	Montmirail	51380		
DT51-04930	Petit-Saint-Martin (Le),	Montmirail	51380		
DT51-05085	Potager (Le),	Montmirail	51380		
DT51-05193	Quatre-Vents,	Montmirail	51380		
DT51-05291	Rieux,	Montmirail	non		
DT51-05371	Rouge-Fossé (Forêt de),	Montmirail	51380		
DT51-05616	Saint-Lazare,	Montmirail	51380		
DT51-05802	Sauronnerie (La),	Montmirail	51380		
DT51-05804	Saussat (Le),	Montmirail	51380		
DT51-05862	Soigny,	Montmirail	non		
DT51-05867	Soizy-aux-Bois,	Montmirail	non		
DT51-05992	Thoult-Trosnay (Le),	Montmirail	non		
DT51-05995	Tigecourt,	Montmirail	51380		
DT51-06058	Tréfols,	Montmirail	non		
DT51-06136	Tuilerie (La),	Montmirail	51380		
DT51-06264	Vauchamps,	Montmirail	non		
DT51-06330	Verdon,	Montmirail	non		
DT51-06372	Vézier (Le),	Montmirail	non		
DT51-06500	Villeneuve-lez-Charleville,	Montmirail	non		
DT51-06578	Vogue (Bois de la),	Montmirail	51380		
DT51-00162	Baizil (Le),	Montmort	non		
DT51-00175	Bannay,	Montmort	non		
DT51-00204	Barioterie (La),	Montmort	51381		
DT51-00217	Bas-le-Roi,	Montmort	51381		
DT51-00266	Baye,	Montmort	non		
DT51-00292	Beaunay,	Montmort	non		
DT51-00467	Blancherie (La),	Montmort	51381		
DT51-00530	Bois-le-Roi (Le),	Montmort	51381		
DT51-00537	Bois-Relan,	Montmort	51381		
DT51-00603	Bouleaux (Les),	Montmort	51381		
DT51-00702	Breuil (Le),	Montmort	51381		
DT51-00885	Caure (La),	Montmort	non		
DT51-00936	Cense-Hubeau (La),	Montmort	51381		
DT51-00941	Cense-Pernet (La),	Montmort	51381		
DT51-00982	Chaltrait,	Montmort	non		
DT51-00991	Champaubert-la-Bataille,	Montmort	non		
DT51-01092	Chapelle-sur-Orbais (La),	Montmort	non		
DT51-01126	Charmoye (La),	Montmort	51381		
DT51-01231	Chauderue,	Montmort	51381		
DT51-01454	Coizard-Joches,	Montmort	non		
DT51-01498	Congy,	Montmort	non		
DT51-01566	Corribert,	Montmort	non		
DT51-01658	Courjeonnet,	Montmort	non		
DT51-01948	Essarts-l'Abbé (Les),	Montmort	51381		
DT51-01971	Étang-Claudin (L'),	Montmort	51381		
DT51-02004	Étoges,	Montmort	non		
DT51-02053	Fay (Le),	Montmort	51381		
DT51-02060	Fèrebrianges,	Montmort	non		
DT51-02160	Folie (La),	Montmort	51381		
DT51-02188	Folie-Fallet (La),	Montmort	51381		
DT51-02585	Goujarderie (La),	Montmort	51381		
DT51-02766	Gros-Moulin (Le),	Montmort	51381		
DT51-02846	Haute (La),	Montmort	51381		
DT51-02862	Haute-Pensée,	Montmort	51381		
DT51-03053	Jourdas (Ru des),	Montmort	51381		
DT51-03235	Lucy,	Montmort	non		
DT51-03417	Maladerie (La),	Montmort	51381		
DT51-03539	Mardelles,	Montmort	51381		
DT51-03549	Mareuil-en-Brie,	Montmort	non		
DT51-03593	Marteau-d'Andecy (Le),	Montmort	51381		
DT51-03673	Mehard,	Montmort	51381		
DT51-03699	Merlu (Le),	Montmort	51381		
DT51-03700	Merlu (Ru du),	Montmort	51381		
DT51-03869	Montarmé,	Montmort	51381		
DT51-04115	Moulin-à-Tan,	Montmort	51381		
DT51-04381	Moulin-d'en-Bas (Le),	Montmort	51381		
DT51-04413	Moulin-des-Prés,	Montmort	51381		
DT51-04420	Moulin-des-Roulots (Le),	Montmort	51381		
DT51-04460	Moulin-du-Pont-de-Pierre (Le),	Montmort	51381		
DT51-04548	Moulin-Neuf,	Montmort	51381		
DT51-04553	Moulin-Oudard (Le),	Montmort	51381		
DT51-04564	Moulin-Rouge (Le),	Montmort	51381		
DT51-04613	Muse,	Montmort	51381		
DT51-04751	Nuisement,	Montmort	51381		
DT51-04777	Orbais,	Montmort	non		
DT51-04872	Pernet,	Montmort	51381		
DT51-04906	Petites-Montagnes (Les),	Montmort	51381		
DT51-05259	Renarderie (La),	Montmort	51381		
DT51-05570	Saint-Gond (Marais de),	Montmort	non		
DT51-05708	Saint-Pierre,	Montmort	51381		
DT51-05716	Saint-Prix,	Montmort	non		
DT51-05924	Suisy-le-Franc,	Montmort	non		
DT51-05929	Surmelin (Le),	Montmort	51381		
DT51-06137	Tuilerie (La),	Montmort	51381		
DT51-06175	Tuilerie-des-Petites-Montagnes (La),	Montmort	51381		
DT51-06344	Véronnerie (La),	Montmort	51381		
DT51-06458	Vieux-Moulin (Le),	Montmort	51381		
DT51-06474	Vignette,	Montmort	51381		
DT51-06536	Ville-sous-Orbais (La),	Montmort	non		
DT51-06541	Villevenard,	Montmort	non		
DT51-06549	Villoison,	Montmort	51381		
DT51-04006	Morin (Le Petit-),	Morains-le-Petit	51158		
DT51-00071	Argensolles,	Moslins	51387		
DT51-00599	Boulangerie (La),	Moslins	51387		
DT51-02017	Les Rafins,	Moslins	51387		
DT51-02528	Gautiezterie (La),	Moslins	51387		
DT51-04001	Morianderie,	Nesle-le-Repos	51396		
DT51-02945	Huguenots (Les),	Neuville-aux-Ponts	51399		
DT51-00086	Artillot,	Neuvy	51402		
DT51-00116	Aulnay,	Neuvy	51402		
DT51-00214	Bas-Courty (Le),	Neuvy	51402		
DT51-00303	Beauregard,	Neuvy	51402		
DT51-01029	Champoudot,	Neuvy	51402		
DT51-01133	Chassebœuf,	Neuvy	51402		
DT51-01146	Château-des-Bois (Le),	Neuvy	51402		
DT51-01148	Château-des-Prés (Le),	Neuvy	51402		
DT51-01233	Chaudronnerie (La),	Neuvy	51402		
DT51-01490	Condry,	Neuvy	51402		
DT51-01749	Croquetaires (Les),	Neuvy	51402		
DT51-01806	Débats (Les),	Neuvy	51402		
DT51-02338	Fort (Le),	Neuvy	51402		
DT51-02794	Guidot (Le),	Neuvy	51402		
DT51-03030	Jersey,	Neuvy	51402		
DT51-03131	Lesché-des-Fossés,	Neuvy	51402		
DT51-03879	Montbléru,	Neuvy	51402		
DT51-04700	Nogentel,	Neuvy	51402		
DT51-05125	Prés (Les),	Neuvy	51402		
DT51-05211	Racroche (La),	Neuvy	51402		
DT51-05542	Sainte-Reine,	Neuvy	51402		
DT51-05571	Saint-Grégoire,	Neuvy	51402		
DT51-06081	Tronchot (Le),	Neuvy	51402		
DT51-03513	Maquerelle (La),	Olizy-et-Violaine	51414		
DT51-03613	Masure (La),	Olizy-et-Violaine	51414		
DT51-02003	Étau (L'),	Olizy-Violaine	51414		
DT51-03202	Loletterie (La),	Olizy-Violaine	51414		
DT51-02967	Hurtebise,	Orbais-l’Abbaye	51416		
DT51-06024	Tour (La),	Orbais-l’Abbaye	51416		
DT51-00685	Brandouille (Ru de),	Passy	51425		
DT51-01334	Chênardrie (La),	Passy	51425		
DT51-04827	Pareuil,	Passy	51425		
DT51-05602	Saint-Julien,	Petites-Côtes	51277		
DT51-03189	Logettes (Les),	Petites-Loges	51428		
DT51-03731	Métairie (La),	Petites-Loges	51428		
DT51-03892	Mont-de-Billy (Le),	Petites-Loges	51428		
DT51-04925	Petit-Paris (Le),	Petites-Loges	51428		
DT51-01871	Échelle (L'),	Reuil-sur-Marne	51457		
DT51-05814	Savarts (Bois des),	Reuil-sur-Marne	51457		
DT51-03001	Jameray,	Rivières	51463		
DT51-03509	Mandres (Les),	Rivières	51463		
DT51-05310	Rivières-et-Henruel (Les),	Rivières	non		
DT51-00704	Breuille (La),	Rivières-Henruel	51463		
DT51-00505	Bois-d'Épense (Le),	S	51507	Sainte-Menehould 	
DT51-02812	Hacoterie (La),	Saint-Amand-sur-Fion	51472		
DT51-01635	Courcelles,	Saint-Brice	51474		
DT51-03486	Malle (La),	Saint-Brice	51474		
DT51-04338	Moulin-de-l'Archevêque (Le),	Saint-Brice	51474		
DT51-05070	Ponton (Le),	Saint-Brice	51474		
DT51-05472	Saint-Avertin,	Saint-Brice	51474		
DT51-02168	Folie (La),	Saint-Brice-Courcelles	51474		
DT51-04306	Moulin-de-l'Abbesse (Le),	Saint-Brice-Courcelles	51474		
DT51-03894	Mont-de-l'Aube (Le),	Saint-Étienne	51476		
DT51-00078	Arne (L'),	Saint-Étienne-à-Arne	08379		
DT51-01410	Clairizet,	Saint-Euphraize	51479		
DT51-03874	Montbayen,	Saint-Martin-d'Ablois	51002		
DT51-01834	Domprot,	Saint-Ouen-Domprot	51508		
DT51-01923	Épine (L'),	Saint-Ouen-et-Domprot	51508		
