id,type,vedette,insee,NCCENR,longitude,latitude
1,commune,L'Albère,66001,Albère (L'),2.892474359,42.47219885
2,,Sant Cristau,66001,Albère (L'),2.892474359,42.47219885
3,commune,Alénya,66002,Alénya ,2.980458382,42.64296279
4,,Boaçà,66002,Alénya ,2.980458382,42.64296279
389,commune,Amélie-les-Bains,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
391,,El Gau,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
390,,Les Boixedes,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
392,,Montdony i Montalbà,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
458,commune,Palalda,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
393,,Puig Alduc,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
394,,Puig dels Banys,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
395,,Santa Engràcia,66003,Amélie-les-Bains-Palalda ,2.677717523,42.4506195
845,commune,Les Angles,66004,Angles (Les),2.022431422,42.58152381
846,,Mercadal,66004,Angles (Les),2.022431422,42.58152381
847,,Vallsera,66004,Angles (Les),2.022431422,42.58152381
864,commune,Angoustrine,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
865,,"La Bollosa, Boneshores",66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
866,,Lanós,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
941,,Les Escaldes,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
867,,Pasquers del Carlit i del Tosal Colomer,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
868,,Puig Perich,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
869,,Sant Martí d’Envalls,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
940,commune,Villeneuve-des-Escaldes,66005,Angoustrine-Villeneuve-des-Escaldes ,1.966239187,42.55276878
1080,commune,Ansignan,66006,Ansignan ,2.523275366,42.76194073
554,commune,Arboussols,66007,Arboussols ,2.50684973,42.66147824
555,,Marcèvol,66007,Arboussols ,2.50684973,42.66147824
556,,"Nossa, Coma Calenta",66007,Arboussols ,2.50684973,42.66147824
557,,"Oltrera, Dotrera",66007,Arboussols ,2.50684973,42.66147824
5,commune,Argelès-sur-Mer,66008,Argelès-sur-Mer ,3.030470267,42.5230322
7,,L’Olla,66008,Argelès-sur-Mer ,3.030470267,42.5230322
6,,La Massana,66008,Argelès-sur-Mer ,3.030470267,42.5230322
8,,La Pava,66008,Argelès-sur-Mer ,3.030470267,42.5230322
9,,Puig d’Orfila,66008,Argelès-sur-Mer ,3.030470267,42.5230322
10,,Pujols,66008,Argelès-sur-Mer ,3.030470267,42.5230322
11,,Sant Bernat,66008,Argelès-sur-Mer ,3.030470267,42.5230322
13,,Sant Jeroni,66008,Argelès-sur-Mer ,3.030470267,42.5230322
14,,Sant Julià de Rohar,66008,Argelès-sur-Mer ,3.030470267,42.5230322
15,,Sant Llorenç del Mont,66008,Argelès-sur-Mer ,3.030470267,42.5230322
18,,Sant Pere,66008,Argelès-sur-Mer ,3.030470267,42.5230322
16,,Santa Magdalena,66008,Argelès-sur-Mer ,3.030470267,42.5230322
17,,Santa Maria del Prat,66008,Argelès-sur-Mer ,3.030470267,42.5230322
19,,Tatzó d’Avall,66008,Argelès-sur-Mer ,3.030470267,42.5230322
20,,Torneules,66008,Argelès-sur-Mer ,3.030470267,42.5230322
21,,Ultrera,66008,Argelès-sur-Mer ,3.030470267,42.5230322
23,,Vall de Nous,66008,Argelès-sur-Mer ,3.030470267,42.5230322
22,,Vallbona,66008,Argelès-sur-Mer ,3.030470267,42.5230322
24,,Vallmalenya,66008,Argelès-sur-Mer ,3.030470267,42.5230322
25,,Vila Vella,66008,Argelès-sur-Mer ,3.030470267,42.5230322
374,,Aiguabella,66009,Arles-sur-Tech ,2.618613667,42.45530153
372,commune,Arles-sur-Tech,66009,Arles-sur-Tech ,2.618613667,42.45530153
376,,Bonabosch,66009,Arles-sur-Tech ,2.618613667,42.45530153
377,,Castanyer,66009,Arles-sur-Tech ,2.618613667,42.45530153
379,,Codalet,66009,Arles-sur-Tech ,2.618613667,42.45530153
380,,Cugussach,66009,Arles-sur-Tech ,2.618613667,42.45530153
381,,Felgars,66009,Arles-sur-Tech ,2.618613667,42.45530153
382,,Fontanills,66009,Arles-sur-Tech ,2.618613667,42.45530153
383,,Freixà,66009,Arles-sur-Tech ,2.618613667,42.45530153
375,,La Batllia,66009,Arles-sur-Tech ,2.618613667,42.45530153
378,,La Clota,66009,Arles-sur-Tech ,2.618613667,42.45530153
384,,La Guàrdia,66009,Arles-sur-Tech ,2.618613667,42.45530153
373,,Les Abadies,66009,Arles-sur-Tech ,2.618613667,42.45530153
385,,Les Llasseres,66009,Arles-sur-Tech ,2.618613667,42.45530153
386,,Mas d’En Ploma,66009,Arles-sur-Tech ,2.618613667,42.45530153
388,,Sant Pere de Riuferrer,66009,Arles-sur-Tech ,2.618613667,42.45530153
387,,Santa Creu de Quercorb,66009,Arles-sur-Tech ,2.618613667,42.45530153
552,commune,Ayguatébia,66010,Ayguatébia-Talau ,2.192980088,42.55694618
787,,Cabrils,66010,Ayguatébia-Talau ,2.192980088,42.55694618
789,,Els Plans,66010,Ayguatébia-Talau ,2.192980088,42.55694618
788,,Moncles,66010,Ayguatébia-Talau ,2.192980088,42.55694618
790,,Serramitjana,66010,Ayguatébia-Talau ,2.192980088,42.55694618
786,commune,Talau,66010,Ayguatébia-Talau ,2.192980088,42.55694618
553,,Trappa,66010,Ayguatébia-Talau ,2.192980088,42.55694618
791,,Tuèvol,66010,Ayguatébia-Talau ,2.192980088,42.55694618
792,,Vall del Feu,66010,Ayguatébia-Talau ,2.192980088,42.55694618
26,commune,Bages,66011,Bages ,2.886955893,42.60398464
27,,Bajoles,66011,Bages ,2.886955893,42.60398464
28,,Sant Joan de Reart,66011,Bages ,2.886955893,42.60398464
29,commune,Baho,66012,Baho ,2.822982051,42.70380436
803,commune,Baillestavy,66013,Baillestavy ,2.521860667,42.5669545
804,,Les Cases,66013,Baillestavy ,2.521860667,42.5669545
805,,Llebrera,66013,Baillestavy ,2.521860667,42.5669545
806,,Marich,66013,Baillestavy ,2.521860667,42.5669545
807,,Mesons,66013,Baillestavy ,2.521860667,42.5669545
808,,Tellet,66013,Baillestavy ,2.521860667,42.5669545
30,commune,Baixas,66014,Baixas ,2.805914872,42.74803128
31,,Santa Caterina,66014,Baixas ,2.805914872,42.74803128
32,commune,Banyuls-dels-Aspres,66015,Banyuls-dels-Aspres ,2.859804537,42.56756787
34,,Fontclara,66015,Banyuls-dels-Aspres ,2.859804537,42.56756787
35,,La Guàrdia,66015,Banyuls-dels-Aspres ,2.859804537,42.56756787
36,,Vila Vella,66015,Banyuls-dels-Aspres ,2.859804537,42.56756787
39,,Alamanys,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
40,,"Armen, Elmes",66016,Banyuls-sur-Mer ,3.122209845,42.47071272
37,commune,Banyuls-sur-Mer,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
41,,Castell Ferrer,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
42,,Castell Serradillo,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
45,,La Roma,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
38,,Les Abelles,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
43,,Paulilles,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
44,,Puig del Mas,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
46,,Sant Joan de la Vassa,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
47,,Vall Auger,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
48,,Vallauria,66016,Banyuls-sur-Mer ,3.122209845,42.47071272
49,commune,Le Barcarès,66017,Barcarès (Le),3.031688095,42.7950856
51,,Castell de Cristall,66018,Bastide (La),2.577170763,42.53650794
50,commune,La Bastide,66018,Bastide (La),2.577170763,42.53650794
52,,Santa Anna dels Quatre Termes,66018,Bastide (La),2.577170763,42.53650794
1081,commune,Bélesta,66019,Bélesta ,2.635551832,42.72706851
1082,,Caladroer,66019,Bélesta ,2.635551832,42.72706851
1083,,Jonqueroles,66019,Bélesta ,2.635551832,42.72706851
1084,,Llebrers,66019,Bélesta ,2.635551832,42.72706851
870,commune,Bolquère,66020,Bolquère ,2.071921106,42.51942428
53,commune,Bompas,66021,Bompas ,2.944541341,42.73013146
54,,Canomals,66021,Bompas ,2.944541341,42.73013146
58,,Arsós,66022,Boule-d'Amont ,2.595511321,42.59183491
57,commune,Boule-d'Amont,66022,Boule-d'Amont ,2.595511321,42.59183491
59,,Casals,66022,Boule-d'Amont ,2.595511321,42.59183491
60,,Civenach,66022,Boule-d'Amont ,2.595511321,42.59183491
63,,El Monistrol,66022,Boule-d'Amont ,2.595511321,42.59183491
67,,El Vilar,66022,Boule-d'Amont ,2.595511321,42.59183491
64,,L’Oratori,66022,Boule-d'Amont ,2.595511321,42.59183491
65,,La Salvetat,66022,Boule-d'Amont ,2.595511321,42.59183491
61,,Lausich,66022,Boule-d'Amont ,2.595511321,42.59183491
62,,Mas d’en Taix,66022,Boule-d'Amont ,2.595511321,42.59183491
66,,Serrabona,66022,Boule-d'Amont ,2.595511321,42.59183491
69,,Altanach,66023,Bouleternère ,2.583743889,42.64576667
68,commune,Bouleternère,66023,Bouleternère ,2.583743889,42.64576667
70,,Marsugà,66023,Bouleternère ,2.583743889,42.64576667
71,,Mas Vernós,66023,Bouleternère ,2.583743889,42.64576667
72,,Sant Nazari de Barbadell,66023,Bouleternère ,2.583743889,42.64576667
353,commune,Le Boulou,66024,Boulou (Le),2.8348044,42.52528027
354,,Molars,66024,Boulou (Le),2.8348044,42.52528027
355,,Ursigà,66024,Boulou (Le),2.8348044,42.52528027
871,commune,Caldégas,66025,Bourg-Madame ,1.96612371,42.43513823
872,,Onzès,66025,Bourg-Madame ,1.96612371,42.43513823
55,commune,Brouilla,66026,Brouilla ,2.891988909,42.58105864
56,,Darnach (Mas Tardiu),66026,Brouilla ,2.891988909,42.58105864
558,commune,La Cabanasse,66027,Cabanasse (La),2.112877455,42.50510218
559,,La Perxa,66027,Cabanasse (La),2.112877455,42.50510218
560,,Pujol,66027,Cabanasse (La),2.112877455,42.50510218
73,commune,Cabestany,66028,Cabestany ,2.942931358,42.67636889
74,,Carles,66028,Cabestany ,2.942931358,42.67636889
75,,Guardiola,66028,Cabestany ,2.942931358,42.67636889
76,commune,Caixas,66029,Caixas ,2.657286886,42.60336974
77,,Fontcoberta,66029,Caixas ,2.657286886,42.60336974
78,,Les Illes,66029,Caixas ,2.657286886,42.60336974
79,,Nostra Senyora del Coll,66029,Caixas ,2.657286886,42.60336974
80,commune,Calce,66030,Calce ,2.752773958,42.74494833
81,,Cavanach,66030,Calce ,2.752773958,42.74494833
82,,Les Fonts,66030,Calce ,2.752773958,42.74494833
83,commune,Calmeilles,66032,Calmeilles ,2.668856364,42.54811809
85,,Carcase,66032,Calmeilles ,2.668856364,42.54811809
84,,La Balma,66032,Calmeilles ,2.668856364,42.54811809
86,commune,Camélas,66033,Camélas ,2.689598849,42.63871568
561,commune,Campôme,66034,Campôme ,2.388892143,42.64857651
562,,Fornols,66034,Campôme ,2.388892143,42.64857651
563,,Paracolls,66034,Campôme ,2.388892143,42.64857651
1085,commune,Campoussy,66035,Campoussy ,2.457153117,42.7000561
1086,,Palmes,66035,Campoussy ,2.457153117,42.7000561
564,commune,Canaveilles,66036,Canaveilles ,2.224500485,42.53320524
565,,Castell de Niovol,66036,Canaveilles ,2.224500485,42.53320524
567,,"Erola, Cerola",66036,Canaveilles ,2.224500485,42.53320524
566,,Les Caussines,66036,Canaveilles ,2.224500485,42.53320524
568,,Llar,66036,Canaveilles ,2.224500485,42.53320524
91,commune,Canet-en-Roussillon,66037,Canet-en-Roussillon ,3.013608867,42.68650753
92,,L’Esparró,66037,Canet-en-Roussillon ,3.013608867,42.68650753
93,,Sant Miquel de Forques,66037,Canet-en-Roussillon ,3.013608867,42.68650753
94,,Vilarnau,66037,Canet-en-Roussillon ,3.013608867,42.68650753
95,commune,Canohès,66038,Canohès ,2.835643243,42.65091838
96,,Mas de les Coves,66038,Canohès ,2.835643243,42.65091838
1087,commune,Caramany,66039,Caramany ,2.5628218,42.7338767
97,commune,Casefabre,66040,Casefabre ,2.615253153,42.61738748
98,,Sant Ponç de Candell,66040,Casefabre ,2.615253153,42.61738748
99,commune,Cases-de-Pène,66041,Cases-de-Pène ,2.785336719,42.78288719
1088,commune,Cassagnes,66042,Cassagnes ,2.626362208,42.74105351
1089,,Cuixós,66042,Cassagnes ,2.626362208,42.74105351
1090,,Pleus,66042,Cassagnes ,2.626362208,42.74105351
569,commune,Casteil,66043,Casteil ,2.416623372,42.50163221
570,,Pla Guillem,66043,Casteil ,2.416623372,42.50163221
571,,Sant Martí de Canigó,66043,Casteil ,2.416623372,42.50163221
572,,Torre de Goa,66043,Casteil ,2.416623372,42.50163221
100,commune,Castelnou,66044,Castelnou ,2.70863405,42.61309485
101,,Cubrí,66044,Castelnou ,2.70863405,42.61309485
102,,Santa Maria del Mercadal,66044,Castelnou ,2.70863405,42.61309485
573,commune,Catllar,66045,Catllar ,2.426973793,42.6375246
574,,La Illa,66045,Catllar ,2.426973793,42.6375246
575,,Nostra Senyora de Riquer,66045,Catllar ,2.426973793,42.6375246
576,,Sant Jaume de Calahons,66045,Catllar ,2.426973793,42.6375246
1091,commune,Caudiès-de-Fenouillèdes,66046,Caudiès-de-Fenouillèdes ,2.381472696,42.8173547
1092,,Io Bouich,66046,Caudiès-de-Fenouillèdes ,2.381472696,42.8173547
1093,,Nostro Dono de la Val,66046,Caudiès-de-Fenouillèdes ,2.381472696,42.8173547
1094,,Sant Jaume,66046,Caudiès-de-Fenouillèdes ,2.381472696,42.8173547
577,commune,Caudiès-de-Conflent,66047,Caudiès-de-Conflent ,2.14420661,42.55960678
103,commune,Cerbère,66048,Cerbère ,3.159821492,42.44669008
104,,Queroig,66048,Cerbère ,3.159821492,42.44669008
401,commune,Céret,66049,Céret ,2.74540289,42.4833872
402,,Lasertet ou Les Costes,66049,Céret ,2.74540289,42.4833872
403,,Mas del Parer,66049,Céret ,2.74540289,42.4833872
404,,"Palol, Palau",66049,Céret ,2.74540289,42.4833872
405,,Sant Ferriol,66049,Céret ,2.74540289,42.4833872
406,,Sant Jordi,66049,Céret ,2.74540289,42.4833872
105,commune,Claira,66050,Claira ,2.94593266,42.75824979
578,commune,Clairà,66050,Claira ,2.94593266,42.75824979
106,,Combusta,66050,Claira ,2.94593266,42.75824979
579,,Orgeres,66050,Claira ,2.94593266,42.75824979
107,,Peracals,66050,Claira ,2.94593266,42.75824979
580,,Sant Esteve de Pomers,66050,Claira ,2.94593266,42.75824979
108,,Sant Pere del Vilar,66050,Claira ,2.94593266,42.75824979
581,,Villerach,66050,Claira ,2.94593266,42.75824979
582,commune,Codalet,66052,Codalet ,2.413089868,42.60222474
583,,Sant Joan de Dosserons,66052,Codalet ,2.413089868,42.60222474
584,,Sant Miquel de Cuixà,66052,Codalet ,2.413089868,42.60222474
121,commune,Collioure,66053,Collioure ,3.077711048,42.51758048
122,,El Mirador,66053,Collioure ,3.077711048,42.51758048
129,,La Vila Vella,66053,Collioure ,3.077711048,42.51758048
123,,Nostra Senyora de Consolació,66053,Collioure ,3.077711048,42.51758048
124,,Port d’Amunt,66053,Collioure ,3.077711048,42.51758048
125,,Port d’Avall,66053,Collioure ,3.077711048,42.51758048
126,,Sant Elm,66053,Collioure ,3.077711048,42.51758048
127,,Torre de l’Estela,66053,Collioure ,3.077711048,42.51758048
128,,Torre de la Colomina,66053,Collioure ,3.077711048,42.51758048
586,,Arletes,66054,Conat ,2.340152,42.61836786
585,commune,Conat,66054,Conat ,2.340152,42.61836786
587,,Eroles,66054,Conat ,2.340152,42.61836786
588,,Nabilles,66054,Conat ,2.340152,42.61836786
589,,Santa Creu,66054,Conat ,2.340152,42.61836786
590,,Santa Margarida,66054,Conat ,2.340152,42.61836786
591,,Vellans,66054,Conat ,2.340152,42.61836786
111,commune,Corbère,66055,Corbère ,2.662434022,42.65264163
112,,Els Cortals,66055,Corbère ,2.662434022,42.65264163
113,,Sant Julià de Vallventosa,66055,Corbère ,2.662434022,42.65264163
114,,Sant Pere del Bosch,66055,Corbère ,2.662434022,42.65264163
115,commune,Corbère-les-Cabanes,66056,Corbère-les-Cabanes ,2.680497857,42.65995143
116,,Font de la Dou,66056,Corbère-les-Cabanes ,2.680497857,42.65995143
592,commune,Corneilla-de-Conflent,66057,Corneilla-de-Conflent ,2.383345641,42.58046974
593,,Embullà,66057,Corneilla-de-Conflent ,2.383345641,42.58046974
594,,Les Molleres,66057,Corneilla-de-Conflent ,2.383345641,42.58046974
595,,"Sant Climent de Sagamà, ou de la Serra",66057,Corneilla-de-Conflent ,2.383345641,42.58046974
117,commune,Corneilla-la-Rivière,66058,Corneilla-la-Rivière ,2.73188213,42.70864417
118,,Cornellanell,66058,Corneilla-la-Rivière ,2.73188213,42.70864417
408,,Arlelles,66060,Corsavy ,2.559599912,42.48030482
410,,Batera,66060,Corsavy ,2.559599912,42.48030482
407,commune,Corsavy,66060,Corsavy ,2.559599912,42.48030482
412,,Gusach,66060,Corsavy ,2.559599912,42.48030482
417,,La Talleda,66060,Corsavy ,2.559599912,42.48030482
418,,La Torre d’Anglars,66060,Corsavy ,2.559599912,42.48030482
414,,Leca,66060,Corsavy ,2.559599912,42.48030482
409,,Les Balmes,66060,Corsavy ,2.559599912,42.48030482
411,,Les Beges,66060,Corsavy ,2.559599912,42.48030482
413,,Llanser,66060,Corsavy ,2.559599912,42.48030482
415,,Perduts,66060,Corsavy ,2.559599912,42.48030482
416,,Pla de Rodes,66060,Corsavy ,2.559599912,42.48030482
419,,Uxes,66060,Corsavy ,2.559599912,42.48030482
420,,Vilalta,66060,Corsavy ,2.559599912,42.48030482
422,,Castell Falcó,66061,Coustouges ,2.629385676,42.35905292
421,commune,Coustouges,66061,Coustouges ,2.629385676,42.35905292
423,,Vilaroja,66061,Coustouges ,2.629385676,42.35905292
873,commune,Dorres,66062,Dorres ,1.933937939,42.50452595
874,,Nostra Senyora de Belloch,66062,Dorres ,1.933937939,42.50452595
109,commune,Les Cluses,66063,Cluses (Les),2.845855227,42.48290966
110,,Sant Pere de Sureda,66063,Cluses (Les),2.845855227,42.48290966
875,commune,Égat,66064,Égat ,2.016664118,42.50060853
131,,Bonit,66065,Elne ,2.971938429,42.60521457
132,,Buada,66065,Elne ,2.971938429,42.60521457
130,commune,Elne,66065,Elne ,2.971938429,42.60521457
133,,Mossellons,66065,Elne ,2.971938429,42.60521457
134,,Palol d’Amunt,66065,Elne ,2.971938429,42.60521457
135,,Palol d’Avall,66065,Elne ,2.971938429,42.60521457
137,,Sant Martí de la Riba,66065,Elne ,2.971938429,42.60521457
136,,Santa Eugènia de Tresmals,66065,Elne ,2.971938429,42.60521457
138,,Senadors,66065,Elne ,2.971938429,42.60521457
877,,Bèna,66066,Enveitg ,1.896899706,42.48348341
878,,Brangolí,66066,Enveitg ,1.896899706,42.48348341
876,commune,Entveitg,66066,Enveitg ,1.896899706,42.48348341
879,,Feners,66066,Enveitg ,1.896899706,42.48348341
882,,La Vinyola,66066,Enveitg ,1.896899706,42.48348341
880,,Llaura,66066,Enveitg ,1.896899706,42.48348341
881,,Maura,66066,Enveitg ,1.896899706,42.48348341
883,commune,Err,66067,Err ,2.061701319,42.41401319
598,,Aigues Caldes,66068,Escaro ,2.31207925,42.54001037
599,,Aituà,66068,Escaro ,2.31207925,42.54001037
596,commune,Escaro,66068,Escaro ,2.31207925,42.54001037
597,,Sant Jaume de Camerola,66068,Escaro ,2.31207925,42.54001037
600,,Vall Marsana,66068,Escaro ,2.31207925,42.54001037
601,,Veïnat d’Amunt,66068,Escaro ,2.31207925,42.54001037
602,,Veïnat d’Avall,66068,Escaro ,2.31207925,42.54001037
139,commune,Espira-de-l'Agly,66069,Espira-de-l'Agly ,2.816612326,42.78943221
140,,Mas de la Dona Morta,66069,Espira-de-l'Agly ,2.816612326,42.78943221
141,,Nastes,66069,Espira-de-l'Agly ,2.816612326,42.78943221
604,,Brandi,66070,Espira-de-Conflent ,2.495114744,42.62036397
603,commune,Espira-de-Conflent,66070,Espira-de-Conflent ,2.495114744,42.62036397
605,,Gujach,66070,Espira-de-Conflent ,2.495114744,42.62036397
608,,La Vall d’Espirà,66070,Espira-de-Conflent ,2.495114744,42.62036397
607,,Les Penades,66070,Espira-de-Conflent ,2.495114744,42.62036397
606,,Noda,66070,Espira-de-Conflent ,2.495114744,42.62036397
609,,Vallorrera,66070,Espira-de-Conflent ,2.495114744,42.62036397
142,commune,Estagel,66071,Estagel ,2.702446964,42.77458036
143,,Sant Vicenç,66071,Estagel ,2.702446964,42.77458036
885,,Bajanda,66072,Estavar ,2.008310361,42.47456663
886,,Callastre,66072,Estavar ,2.008310361,42.47456663
884,commune,Estavar,66072,Estavar ,2.008310361,42.47456663
887,,Palmanill,66072,Estavar ,2.008310361,42.47456663
610,commune,Estoher,66073,Estoher ,2.481766218,42.5726384
611,,Llech,66073,Estoher ,2.481766218,42.5726384
612,,Sant Joan de Seners,66073,Estoher ,2.481766218,42.5726384
614,,Cavalera,66074,Eus ,2.452587095,42.64914534
615,,Coma,66074,Eus ,2.452587095,42.64914534
616,,Costeirague,66074,Eus ,2.452587095,42.64914534
613,commune,Eus,66074,Eus ,2.452587095,42.64914534
617,,Interrius,66074,Eus ,2.452587095,42.64914534
618,,Planiols,66074,Eus ,2.452587095,42.64914534
619,,Stanyils,66074,Eus ,2.452587095,42.64914534
620,,Terrades,66074,Eus ,2.452587095,42.64914534
621,,Torrent,66074,Eus ,2.452587095,42.64914534
888,commune,Eyne,66075,Eyne ,2.10766098,42.45482059
1098,commune,Feilluns,66076,Felluns ,2.488611429,42.7564781
1099,commune,Fenouillet,66077,Fenouillet ,2.378986618,42.78417618
1101,,Sabardà,66077,Fenouillet ,2.378986618,42.78417618
1102,,Tullà,66077,Fenouillet ,2.378986618,42.78417618
623,,Coll de Milleres,66078,Fillols ,2.418470921,42.5611175
624,,Fangà,66078,Fillols ,2.418470921,42.5611175
622,commune,Fillols,66078,Fillols ,2.418470921,42.5611175
625,,Ligirà,66078,Fillols ,2.418470921,42.5611175
626,,Sant Pere,66078,Fillols ,2.418470921,42.5611175
628,,Casamals,66079,Finestret ,2.518055772,42.60540497
627,commune,Finestret,66079,Finestret ,2.518055772,42.60540497
629,,Marbet,66079,Finestret ,2.518055772,42.60540497
630,,Massà,66079,Finestret ,2.518055772,42.60540497
631,,Quers,66079,Finestret ,2.518055772,42.60540497
632,,Sahilla,66079,Finestret ,2.518055772,42.60540497
634,,Aigues,66080,Fontpédrouse ,2.18780848,42.47744908
633,commune,Fontpédrouse,66080,Fontpédrouse ,2.18780848,42.47744908
635,,Prats Balaguer,66080,Fontpédrouse ,2.18780848,42.47744908
636,,Sant Romà,66080,Fontpédrouse ,2.18780848,42.47744908
637,,Sant Tomàs,66080,Fontpédrouse ,2.18780848,42.47744908
849,,Esposolla,66081,Fontrabiouse ,2.057169671,42.63984638
848,commune,Fontrabiouse,66081,Fontrabiouse ,2.057169671,42.63984638
851,,Caselles,66082,Formiguères ,2.069204967,42.6264582
850,commune,Formiguères,66082,Formiguères ,2.069204967,42.6264582
852,,Vall de Galba,66082,Formiguères ,2.069204967,42.6264582
853,,Vilanova,66082,Formiguères ,2.069204967,42.6264582
1103,commune,Fosse,66083,Fosse ,2.433839,42.78632367
1104,,Les Cabanes,66083,Fosse ,2.433839,42.78632367
1105,,Perles,66083,Fosse ,2.433839,42.78632367
146,,Darrera el Castell,66084,Fourques ,2.779069281,42.58445043
144,commune,Fourques,66084,Fourques ,2.779069281,42.58445043
147,,La Montadella,66084,Fourques ,2.779069281,42.58445043
145,,Les Campanes,66084,Fourques ,2.779069281,42.58445043
148,,Reixach,66084,Fourques ,2.779069281,42.58445043
149,,Sant Miquel,66084,Fourques ,2.779069281,42.58445043
150,,Sant Sebastià,66084,Fourques ,2.779069281,42.58445043
151,,Sant Vicenç,66084,Fourques ,2.779069281,42.58445043
152,,Tàpies,66084,Fourques ,2.779069281,42.58445043
639,,Badabany,66085,Fuilla ,2.358547742,42.57103371
640,,Batipalma,66085,Fuilla ,2.358547742,42.57103371
642,,"Cassanet, ou Veinat del Mig",66085,Fuilla ,2.358547742,42.57103371
643,,"Cercet, ou Veinat d’Amunt",66085,Fuilla ,2.358547742,42.57103371
645,,Els Inferms,66085,Fuilla ,2.358547742,42.57103371
644,,Era,66085,Fuilla ,2.358547742,42.57103371
638,commune,Fuilla,66085,Fuilla ,2.358547742,42.57103371
641,,La Bulella,66085,Fuilla ,2.358547742,42.57103371
646,,Sant Pere de la Roca,66085,Fuilla ,2.358547742,42.57103371
648,,Arenyanes,66086,Glorianes ,2.549163252,42.59754245
649,,Foixà,66086,Glorianes ,2.549163252,42.59754245
647,commune,Glorianes,66086,Glorianes ,2.549163252,42.59754245
650,,Mas de l’Alsina,66086,Glorianes ,2.549163252,42.59754245
651,,Sofrunys,66086,Glorianes ,2.549163252,42.59754245
154,,Annes,66088,Ille-sur-Têt ,2.627646931,42.67148148
155,,Cases Noves,66088,Ille-sur-Têt ,2.627646931,42.67148148
153,commune,Ille-sur-Têt,66088,Ille-sur-Têt ,2.627646931,42.67148148
156,,Reglella,66088,Ille-sur-Têt ,2.627646931,42.67148148
158,,Sant Maurici de Greulera,66088,Ille-sur-Têt ,2.627646931,42.67148148
157,,Santa Maria del Remei,66088,Ille-sur-Têt ,2.627646931,42.67148148
159,,Talaçà,66088,Ille-sur-Têt ,2.627646931,42.67148148
652,commune,Joch,66089,Joch ,2.526950841,42.61574243
654,,Claranell,66090,Jujols ,2.284518182,42.58527136
653,commune,Jujols,66090,Jujols ,2.284518182,42.58527136
655,,Santa Coloma del Castelló,66090,Jujols ,2.284518182,42.58527136
430,commune,Lamanère,66091,Lamanère ,2.517253581,42.36189297
431,,Les Estanoses,66091,Lamanère ,2.517253581,42.36189297
432,,Mas de la Serra,66091,Lamanère ,2.517253581,42.36189297
433,,Pla del Boix,66091,Lamanère ,2.517253581,42.36189297
434,,Santa Cristina,66091,Lamanère ,2.517253581,42.36189297
1106,commune,Lansac,66092,Lansac ,2.566227353,42.76364088
247,,Alamanys,66093,Laroque-des-Albères ,2.934250707,42.52428343
246,commune,Laroque-des-Albères,66093,Laroque-des-Albères ,2.934250707,42.52428343
248,,Mas Montariol,66093,Laroque-des-Albères ,2.934250707,42.52428343
249,,Mas Sant Julià,66093,Laroque-des-Albères ,2.934250707,42.52428343
250,,Nostra Senyora de Tanyà,66093,Laroque-des-Albères ,2.934250707,42.52428343
251,,Sant Fructuós de Roca Vella,66093,Laroque-des-Albères ,2.934250707,42.52428343
320,commune,Latour-Bas-elne,66094,Latour-Bas-Elne ,3.005379167,42.60198306
321,,Martí,66094,Latour-Bas-Elne ,3.005379167,42.60198306
929,,Cedret i Llinars,66095,Latour-de-Carol ,1.879572479,42.47106314
930,,Iravals,66095,Latour-de-Carol ,1.879572479,42.47106314
928,commune,Latour-de-Carol,66095,Latour-de-Carol ,1.879572479,42.47106314
931,,Quers,66095,Latour-de-Carol ,1.879572479,42.47106314
932,,Riutès,66095,Latour-de-Carol ,1.879572479,42.47106314
933,,Salit,66095,Latour-de-Carol ,1.879572479,42.47106314
934,,Santa Eulària,66095,Latour-de-Carol ,1.879572479,42.47106314
1138,commune,Latour-de-France,66096,Latour-de-France ,2.654634405,42.77024726
