66062,REG_91,DEP_66,AR_66-3,CT_66-13,Dorres,"","(1.9339379389312974, 42.50452595419848)",3021015,Q1093077,https://fr.wikipedia.org/wiki/Dorres,ark:/12148/cb15270973b,233925578,,2814309,
66063,REG_91,DEP_66,AR_66-1,CT_66-03,Cluses,(Les),"(2.845855227272727, 42.48290965909089)",6617394,Q730422,https://fr.wikipedia.org/wiki/Les_Cluses,ark:/12148/cb15270974p,,,2768133,
66064,REG_91,DEP_66,AR_66-3,CT_66-13,Égat,"","(2.0166641176470588, 42.50060852941175)",6450537,Q1163187,https://fr.wikipedia.org/wiki/%C3%89gat,ark:/12148/cb152709751,131081666,,54461,
66065,REG_91,DEP_66,AR_66-2,CT_66-28,Elne,"","(2.971938428571428, 42.605214571428576)",3020281,Q23073,https://fr.wikipedia.org/wiki/Elne,ark:/12148/cb15270976c,235554630,167968095,18417,fbc4e822-daa1-42a8-92c9-a6502af76505
66066,REG_91,DEP_66,AR_66-3,CT_66-13,Enveitg,"","(1.896899705882354, 42.4834834117647)",6450538,Q752263,https://fr.wikipedia.org/wiki/Enveitg,ark:/12148/cb15270977q,237474490,,74308,
66067,REG_91,DEP_66,AR_66-3,CT_66-13,Err,"","(2.061701319444446, 42.41401319444446)",6450539,Q1369252,https://fr.wikipedia.org/wiki/Err_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb152709782,,,123160,
66068,REG_91,DEP_66,AR_66-3,CT_66-07,Escaro,"","(2.312079250000001, 42.540010374999994)",6450540,Q578495,https://fr.wikipedia.org/wiki/Escaro,ark:/12148/cb15270979d,,,2913461,
66069,REG_91,DEP_66,AR_66-2,CT_66-12,Espira-de-l'Agly,"","(2.8166123255813957, 42.789432209302326)",6450541,Q1110218,https://fr.wikipedia.org/wiki/Espira-de-l%27Agly,ark:/12148/cb15270980m,243840937,,23763,
66070,REG_91,DEP_66,AR_66-3,CT_66-18,Espira-de-Conflent,"","(2.4951147435897427, 42.620363974358966)",6450542,Q190160,https://fr.wikipedia.org/wiki/Espira-de-Conflent,ark:/12148/cb15270981z,,,2862615,
66071,REG_91,DEP_66,AR_66-2,CT_66-04,Estagel,"","(2.702446964285714, 42.77458035714286)",6450543,Q669539,https://fr.wikipedia.org/wiki/Estagel,ark:/12148/cb152709829,244324023,,1920758,
66072,REG_91,DEP_66,AR_66-3,CT_66-13,Estavar,"","(2.008310361445783, 42.474566626506025)",6613078,Q190407,https://fr.wikipedia.org/wiki/Estavar,ark:/12148/cb15270983n,,,51547,66bf3a43-4baf-462e-bae9-060d856b65a1
66073,REG_91,DEP_66,AR_66-3,CT_66-18,Estoher,"","(2.4817662184873948, 42.57263840336136)",6450545,Q199805,https://fr.wikipedia.org/wiki/Estoher,ark:/12148/cb152709840,,,2865282,
66074,REG_91,DEP_66,AR_66-3,CT_66-10,Eus,"","(2.4525870945945942, 42.64914533783786)",6450546,Q919415,https://fr.wikipedia.org/wiki/Eus,ark:/12148/cb15270985b,,,2820388,
66075,REG_91,DEP_66,AR_66-3,CT_66-13,Eyne,"","(2.1076609803921564, 42.45482058823529)",6450547,Q290830,https://fr.wikipedia.org/wiki/Eyne,ark:/12148/cb15270986p,,,409749,
66076,REG_91,DEP_66,AR_66-3,CT_66-16,Felluns,"","(2.4886114285714287, 42.75647809523808)",6450548,Q1445576,https://fr.wikipedia.org/wiki/Felluns,ark:/12148/cb152709871,,,2816521,
66077,REG_91,DEP_66,AR_66-2,CT_66-15,Fenouillet,"","(2.3789866176470587, 42.78417617647059)",6455223,Q747561,https://fr.wikipedia.org/wiki/Fenouillet_(Pyr%C3%A9n%C3%A9es-Orientales),ark:/12148/cb15270988c,,,22323,
66078,REG_91,DEP_66,AR_66-3,CT_66-10,Fillols,"","(2.418470921052631, 42.56111750000001)",6450549,Q1369389,https://fr.wikipedia.org/wiki/Fillols,ark:/12148/cb15270989q,,,2862762,
66079,REG_91,DEP_66,AR_66-3,CT_66-18,Finestret,"","(2.51805577181208, 42.605404966442975)",6450550,Q727456,https://fr.wikipedia.org/wiki/Finestret,ark:/12148/cb15270990x,,,2858774,
66080,REG_91,DEP_66,AR_66-3,CT_66-06,Fontpédrouse,"","(2.187808479999999, 42.47744908000002)",6450551,Q1093130,https://fr.wikipedia.org/wiki/Fontp%C3%A9drouse,ark:/12148/cb152709918,235200927,,2854137,
66081,REG_91,DEP_66,AR_66-3,CT_66-06,Fontrabiouse,"","(2.0571696713615024, 42.63984638497653)",6450552,Q1071929,https://fr.wikipedia.org/wiki/Fontrabiouse,ark:/12148/cb15270992m,,,2814982,
66082,REG_91,DEP_66,AR_66-3,CT_66-06,Formiguères,"","(2.069204967320262, 42.626458202614394)",6450553,Q1094347,https://fr.wikipedia.org/wiki/Formigu%C3%A8res,ark:/12148/cb15270993z,,,2815058,
