Article	Vedette	Localisation	INSEE_corrigé	Nom_corrigé	Commentaire
DT42-11948	Tussieu,	Olme	42087	Écotay-l’Olme	
DT42-06319	Janieu,	Ondaine	non		
DT42-09504	Pontcharra,	Ondaine	non		
DT42-09601	Pont-du-Sauze,	Ondaine	non		
DT42-11543	Tartarin,	Oublette	non		
DT42-09586	Pont-d'Oude,	Oudan	non		
DT42-09608	Pontet (Le),	Oudan	non		
DT42-08510	Ondaine (L'),	Palle	non		
DT42-08222	Mulcent,	Parisis	non		
DT42-11381	Solego,	Paroire	non		
DT42-09496	Pontady,	Passafol	non		
DT42-07979	Mont-Viol,	Pauze	non		
DT42-11291	Semuz (Goutte).	Pavillon	non		
DT42-09702	Postuneu,	Payet	non		
DT42-05364	Gaysi (La),	Pêcher	non		
DT42-08303	Nanta,	Pelletière	non		
DT42-11292	Senailla (La),	Pelletière	non		
DT42-07285	Martorey (Au),	Penable	non		
DT42-08799	Péragut (Le),	Péragut	non		
DT42-11488	Sury,	Perretière	non		
DT42-00102	Ambroysel,	Perrier	non		
DT42-11096	Salet,	Perrier	non		
DT42-09698	Possafol.	Perrieux	non		
DT42-02541	Chastellard (Le),	Petit-Meyrieu	non		
DT42-08663	Panissières (Ruisseau de).	Petit-Panissières	non		
DT42-07573	Milhana,	Petit-Vernay	non		
DT42-08313	Narse,	Petite-Pierre-Basanne	non		
DT42-02935	Chezeau,	Piney	42171		
DT42-05069	Franchise (La),	Piney	non		
DT42-05189	Gampaloup,	Piolard	non		
DT42-02065	Chaléat,	Pizay	non		
DT42-09140	Pilloritz (Le),	Places	non		
DT42-10850	Sainte-Anne,	Places	non		
DT42-02415	Chareysieu,	Placieu	non		
DT42-09353	Planil (Le),	Plagnette	non		
DT42-09299	Plaigne (Goutte de).	Plaigne	non		
DT42-00168	Arcs-de-Planaise (Les),	Planaise	non		
DT42-09337	Planches (Ruisseau des).	Planches	non		
DT42-06406	Jeusse,	Planet	non		
DT42-09355	Planiol, (Ruisseau de).	Planiol	non		
DT42-09360	Plantay (Ruisseau du).	Plantay	non		
DT42-01151	Bois-des-Folhes,	Plantes	non		
DT42-07942	Montrataud,	Platon	non		
DT42-09447	Pommaraise (Ruisseau de).	Pommaraise	non		
DT42-09452	Pommerol (Ruisseau de).	Pommerol	non		
DT42-07013	Maladière (La),	Pont	non		
DT42-09494	Pont (Ruisseau du).	Pont	non		
DT42-05362	Gaysi (La),	Pont-Bayard	non		
DT42-07989	Mordon (Goutte).	Pont-Mordon	non		
DT42-09705	Poterant (Ruisseau de).	Pont-Saint-Rambert	non		
DT42-09611	Pontet (Le),	Pontet	non		
DT42-04892	Forches (Les),	Pontin	non		
DT42-03599	Crappono,	Ponts	non		
DT42-09642	Poque (Ruisseau de).	Poque	non		
DT42-04776	Fontaine-du-Lignon.	Porcher	non		
DT42-04986	Fouillouse (La),	Pouay	non		
DT42-09716	Pouilleux (Ruisseau de).	Pouilleux	non		
DT42-03161	Col-des-Aillets,	Poule	69160		
DT42-08970	Peu Agu,	Prélions	non		
DT42-06996	Maladière (La),	Prépieux	non		
DT42-03938	Curreiry (Rivus de).	Presle	non		
DT42-07353	Massée,	Priel	non		
DT42-09865	Probois (Ruisseau de).	Probois	non		
DT42-02119	Chambon (Le),	Provenchères	non		
DT42-04665	Final,	Provenchères	non		
DT42-04560	Faye (Ruisseau de la).	Puy-de-Dôme	non		
DT42-12577	Volveoz.	Puy-Marcel	non		
DT42-02532	Chastellard (Le),	Quincé	non		
DT42-08586	Oyes (Goutte des).	Raffin	non		
DT42-11393	Solémieux,	Rajasse	69110		
DT42-07610	Miribel,	Rajat	non		
DT42-10009	Ramarey (Ruisseau de).	Ramarey	non		
DT42-06255	Ile (L'),	Randans	non		
DT42-08321	Nerciacus,	Randans	non		
DT42-10037	Rangon (Le),	Rangon	non		
DT42-08625	Palais (Le),	Rapine	non		
DT42-09599	Pont-du-Rat,	Rat	non		
DT42-08649	Pallieu,	Razoux	non		
DT42-10134	Reigneux (Goutte de),	Reigneux	non		
DT42-10141	Relange (Goutte),	Relange	non		
DT42-00035	Aguiseu,	Renards	non		
DT42-08961	Petra Acuta,	Retaval	non		
DT42-02030	Chaintre (La),	Reveux	non		
DT42-10196	Revoute (Ruisseau de la).	Revoute	non		
DT42-09667	Port (Le),	Rhône	non		
DT42-09681	Port-Vieux,	Rhône	non		
DT42-07475	Merdeyrael,	Rigny	non		
DT42-12462	Villeneuve,	Rigny	non		
DT42-08966	Petra Madefacta.	Rivaux	non		
DT42-02538	Chastellard (Le),	Rives	non		
DT42-10357	Rivoire (Ruisseau de la).	Rivoire	non		
DT42-03929	Cunacus,	Roannais	non		
DT42-11411	Soulodro,	Roannais	non		
DT42-08015	Mornant,	Roche-Béranne	non		
DT42-02292	Chantelove,	Rochigneux	non		
DT42-00617	Beauthin,	Roisey	42191		
DT42-00760	Berger,	Roisey	42191		
DT42-00847	Bessières (Les),	Roisey	42191		
DT42-01031	Bois (Le),	Roisey	42191		
DT42-01372	Boucharie,	Roisey	42191		
DT42-01421	Bourbourey,	Roisey	42191		
DT42-01445	Bourgeat (Chez),	Roisey	42191		
DT42-01592	Briat (Le),	Roisey	42191		
DT42-01660	Brossin,	Roisey	42191		
DT42-01858	Caillat,	Roisey	42191		
DT42-01859	Caillat (Le),	Roisey	42191		
DT42-02801	Chavardey,	Roisey	42191		
DT42-02904	Chevalet,	Roisey	42191		
DT42-03249	Combe (La),	Roisey	42191		
DT42-03289	Combes (Aux),	Roisey	42191		
DT42-03559	Couroule,	Roisey	42191		
DT42-03637	Crêt-de-l'Œillon,	Roisey	42191		
DT42-04514	Faury (La),	Roisey	42191		
DT42-05163	Gagogne (La),	Roisey	42191		
DT42-05191	Gampaloup,	Roisey	42191		
DT42-05234	Garde (La),	Roisey	42191		
DT42-05565	Goutasson,	Roisey	42191		
DT42-05856	Grange-de-Bas-Fils,	Roisey	42191		
DT42-06292	Jacquets (Les),	Roisey	42191		
DT42-06965	Maison-Neuve (La),	Roisey	42191		
DT42-07248	Marthoret (Le),	Roisey	42191		
DT42-07265	Martines (Aux),	Roisey	42191		
DT42-07297	Martouret,	Roisey	42191		
DT42-07933	Mont-Pilat,	Roisey	42191		
DT42-08499	Ollagnières (Les),	Roisey	42191		
DT42-08721	Pataud (Chez),	Roisey	42191		
DT42-09035	Pic-des-Trois-Dents,	Roisey	42191		
DT42-09190	Pinoix,	Roisey	42191		
DT42-09397	Plâtres (Les),	Roisey	42191		
DT42-09893	Puits-des-Fées,	Roisey	42191		
DT42-10363	Rivory (La),	Roisey	42191		
DT42-10740	Sagne-Morte,	Roisey	42191		
DT42-10795	Saint-Antoine (Chapelle),	Roisey	42191		
DT42-11229	Savarin,	Roisey	42191		
DT42-11869	Trois-Dents (Les),	Roisey	42191		
DT42-11880	Tronchiat (La),	Roisey	42191		
DT42-12014	Valet (Chez),	Roisey	42191		
DT42-01356	Botéonz,	Ronchivoux	non		
DT42-10590	Rossary (Le),	Rossary	non		
DT42-10629	Rouillère (Ruisseau de la).	Rouillère	non		
DT42-10672	Royon (Ruisseau de).	Royon	non		
DT42-09422	Poimonial,	Rue	non		
DT42-10721	Sabonnaires (Ruisseau de).	Sabonnaires	non		
DT42-10729	Sac (Goutte du).	Sac	non		
DT42-00344	Baleias,	Sagnes	non		
DT42-10762	Sagnols (Ruisseau des).	Sagnol	non		
DT42-10778	Saillant (Goutte de).	Saillant	non		
DT42-05437	Gimel,	Sainct-Sauveur-en-Rue	42287		
DT42-05520	Gorges-de-la-Goutte-Fière.	Saint	42205	Saint-Bonnet-le-Courreau	
DT42-08860	Perrier,	Saint-Agathe-la-Bouteresse	42197		
DT42-00104	Amies (Les),	Saint-Alban	42198		
DT42-00750	Bératard,	Saint-Alban	42198		
DT42-02545	Chastellart (Le),	Saint-Alban	42198		
DT42-02844	Chazelles,	Saint-Alban	42198		
DT42-03768	Croix-des-Lièvres,	Saint-Alban	42198		
DT42-03854	Cros (Le),	Saint-Alban	42198		
DT42-04191	Échaux (Les),	Saint-Alban	42198		
DT42-05495	Gonaud (Goutte),	Saint-Alban	42198		
DT42-05507	Gonnaux (Les),	Saint-Alban	42198		
DT42-08973	Peupeuilh,	Saint-André-d	42199		
DT42-11177	Sarrasins (Les),	Saint-Clément	non		
DT42-05153	Gace (La),	Saint-Didier-sous-Rochefort	42217		
DT42-00312	Badouillère (La),	Saint-Étienne	42218		
DT42-00526	Bâtie (La),	Saint-Étienne	42218		
DT42-00579	Beaubrun,	Saint-Étienne	42218		
DT42-00598	Beaulieu,	Saint-Étienne	42218		
DT42-00601	Beaume (La),	Saint-Étienne	42218		
DT42-00669	Bel-Air,	Saint-Étienne	42218		
DT42-00709	Bellevue,	Saint-Étienne	42218		
DT42-00748	Bérardière (La),	Saint-Étienne	42218		
DT42-00782	Bernarie,	Saint-Étienne	42218		
DT42-00785	Bernay (Le),	Saint-Étienne	42218		
DT42-00798	Bertail,	Saint-Étienne	42218		
DT42-00822	Bertrand.	Saint-Étienne	42218		
DT42-00827	Besanson,	Saint-Étienne	42218		
DT42-00828	Bessard (Le),	Saint-Étienne	42218		
DT42-00830	Bessèle (La),	Saint-Étienne	42218		
DT42-00953	Bizillon,	Saint-Étienne	42218		
DT42-01067	Bois-d'Aveise,	Saint-Étienne	42218		
DT42-01135	Bois-de-Mornieu,	Saint-Étienne	42218		
DT42-01151	Bois-des-Folhes,	Saint-Étienne	42218		
DT42-01152	Bois-des-Fougères,	Saint-Étienne	42218		
DT42-01178	Bois-du-Four,	Saint-Étienne	42218		
DT42-01215	Bois-Monzil,	Saint-Étienne	42218		
DT42-01218	Bois-Noir (Le),	Saint-Étienne	42218		
DT42-01230	Bois-Rolland,	Saint-Étienne	42218		
DT42-01328	Borne (La),	Saint-Étienne	42218		
DT42-01437	Bourg-Argental,	Saint-Étienne	non		
DT42-01679	Brulé (Le),	Saint-Étienne	42218		
DT42-01686	Brunandière,	Saint-Étienne	42218		
DT42-01696	Brutéon,	Saint-Étienne	42218		
DT42-01766	Buffières,	Saint-Étienne	42218		
DT42-01943	Castrum Vetus,	Saint-Étienne	42218		
DT42-02031	Chaintres (Les),	Saint-Étienne	42218		
DT42-02064	Chaléassière (La),	Saint-Étienne	42218		
DT42-02124	Chambon (Rue du),	Saint-Étienne	42218		
DT42-02125	Chambon-Feugerolles (Le),	Saint-Étienne	non		
DT42-02144	Champ (Le),	Saint-Étienne	42218		
DT42-02146	Champagne (Rue de),	Saint-Étienne	42218		
DT42-02161	Champ-Blanc,	Saint-Étienne	42218		
DT42-02162	Champbonnet,	Saint-Étienne	42218		
DT42-02185	Champrond (Rue du),	Saint-Étienne	42218		
DT42-02206	Chana (La),	Saint-Étienne	42218		
DT42-02257	Chantalouette,	Saint-Étienne	42218		
DT42-02278	Chantegrillet,	Saint-Étienne	42218		
DT42-02585	Château-Creux,	Saint-Étienne	42218		
DT42-02611	Château-Rond,	Saint-Étienne	42218		
DT42-02713	Chaumassière,	Saint-Étienne	42218		
DT42-02731	Chauvetière (La),	Saint-Étienne	42218		
DT42-02748	Chaux (Les),	Saint-Étienne	42218		
DT42-02766	Chavanelet,	Saint-Étienne	42218		
DT42-02767	Chavanelet (Le),	Saint-Étienne	42218		
DT42-02768	Chavanelle,	Saint-Étienne	42218		
DT42-02807	Chavassieux,	Saint-Étienne	42218		
DT42-02918	Chèvre (La),	Saint-Étienne	42218		
DT42-03069	Clapier (Le),	Saint-Étienne	42218		
DT42-03141	Coin (Le),	Saint-Étienne	42218		
DT42-03431	Corre (La),	Saint-Étienne	42218		
DT42-03492	Côte-Chaude,	Saint-Étienne	42218		
DT42-03493	Côte-Chaude,	Saint-Étienne	42218		
DT42-03580	Coustanges,	Saint-Étienne	42218		
DT42-03638	Crêt-de-Montaud,	Saint-Étienne	42218		
DT42-03639	Crêt-de-Roch,	Saint-Étienne	42218		
DT42-03642	Crêt-des-Fougères,	Saint-Étienne	42218		
DT42-03645	Crêt-du-Loup,	Saint-Étienne	42218		
DT42-03730	Croix-Courette.	Saint-Étienne	42218		
DT42-03753	Croix-de-l'Orme,	Saint-Étienne	42218		
DT42-03757	Croix-de-Mission,	Saint-Étienne	42218		
DT42-03784	Croix-de-Trêve,	Saint-Étienne	42218		
DT42-03921	Culatte (La),	Saint-Étienne	42218		
DT42-03969	Dame-Blanche (La),	Saint-Étienne	42218		
DT42-04033	Devey (Le),	Saint-Étienne	42218		
DT42-04045	Digonnière (La),	Saint-Étienne	42218		
DT42-04170	Eaux-Jaunes (Les),	Saint-Étienne	42218		
DT42-04229	Égalerie (L'),	Saint-Étienne	42218		
DT42-04267	Éparre (L'),	Saint-Étienne	42218		
DT42-04359	Estra (L'),	Saint-Étienne	42218		
DT42-04395	Étang-du-Cros,	Saint-Étienne	42218		
DT42-04419	Étivallière (L'),	Saint-Étienne	42218		
DT42-04618	Ferrandière (La),	Saint-Étienne	42218		
DT42-04688	Flaches (Les),	Saint-Étienne	42218		
DT42-04743	Fons de la Fay,	Saint-Étienne	42218		
DT42-04867	Font Oysel,	Saint-Étienne	42218		
DT42-04935	Forges (Les),	Saint-Étienne	42218		
DT42-04976	Fougères (Les),	Saint-Étienne	42218		
DT42-05090	Fressenage,	Saint-Étienne	42218		
DT42-05113	Fromage,	Saint-Étienne	42218		
DT42-05133	Furan (Le),	Saint-Étienne	42218		
DT42-05136	Valfuret,	Saint-Étienne	42218		
DT42-05139	Furettes (Les),	Saint-Étienne	42218		
DT42-05192	Gampaloup,	Saint-Étienne	42218		
DT42-05239	Garde (La),	Saint-Étienne	42218		
DT42-05286	Garenne (Rue de la),	Saint-Étienne	42218		
DT42-05343	Gauds (Les),	Saint-Étienne	42218		
DT42-05392	Genevrière (La),	Saint-Étienne	42218		
DT42-05451	Girardière,	Saint-Étienne	42218		
DT42-05531	Gouffre-d'Enfer (Le),	Saint-Étienne	non		
DT42-05745	Grand-Coin (Le),	Saint-Étienne	42218		
DT42-05780	Grandes-Molières,	Saint-Étienne	42218		
DT42-05789	Grand-Gonnet.	Saint-Étienne	42218		
DT42-05845	Grange-aux-Bœufs,	Saint-Étienne	42218		
DT42-05859	Grange-de-l'Œuvre (Rue de la),	Saint-Étienne	42218		
DT42-05883	Grange-Neuve (La),	Saint-Étienne	42218		
DT42-05912	Granges (Les),	Saint-Étienne	42218		
DT42-06161	Heurton (L'),	Saint-Étienne	42218		
DT42-06209	Hôpital (L'),	Saint-Étienne	42218		
DT42-06256	Ile (Rue de l'),	Saint-Étienne	42218		
DT42-06271	Isérable (Rue de l').	Saint-Étienne	42218		
DT42-06273	Isérable (L'),	Saint-Étienne	42218		
DT42-06335	Jardin-des-Plantes,	Saint-Étienne	42218		
DT42-06337	Jardins (Rue des),	Saint-Étienne	42218		
DT42-06431	Jomayère (La),	Saint-Étienne	42218		
DT42-06631	Laya,	Saint-Étienne	42218		
DT42-06883	Lyon (Rue de).	Saint-Étienne	42218		
DT42-06979	Maisons-Rouges,	Saint-Étienne	42218		
DT42-06987	Malacussy,	Saint-Étienne	42218		
DT42-07128	Marais (Le),	Saint-Étienne	42218		
DT42-07141	Marandinière (La),	Saint-Étienne	42218		
DT42-07143	Marandon,	Saint-Étienne	42218		
DT42-07250	Marthourey,	Saint-Étienne	42218		
DT42-07251	Marthorey (Le),	Saint-Étienne	42218		
DT42-07252	Marthorey (Le),	Saint-Étienne	42218		
DT42-07292	Martorey (Le),	Saint-Étienne	42218		
DT42-07450	Méonet,	Saint-Étienne	42218		
DT42-07451	Méons,	Saint-Étienne	42218		
DT42-07467	Merdaret (Le),	Saint-Étienne	42218		
DT42-07469	Merdary (Le),	Saint-Étienne	42218		
DT42-07509	Métare (La),	Saint-Étienne	42218		
DT42-07541	Mi-Carême,	Saint-Étienne	42218		
DT42-07558	Michaudière (La),	Saint-Étienne	42218		
DT42-07561	Michon,	Saint-Étienne	42218		
DT42-07648	Molina,	Saint-Étienne	42218		
DT42-07658	Mollière (La),	Saint-Étienne	42218		
DT42-07667	Momey,	Saint-Étienne	42218		
DT42-07716	Mont (Le),	Saint-Étienne	42218		
DT42-07762	Montat (La),	Saint-Étienne	42218		
DT42-07766	Montaud,	Saint-Étienne	42218		
DT42-07795	Montchalus (Crest de),	Saint-Étienne	42218		
DT42-07816	Mont-d'Or (Rue du).	Saint-Étienne	42218		
DT42-07824	Monteil,	Saint-Étienne	42218		
DT42-07853	Montferré (Le Crêt de).	Saint-Étienne	42218		
DT42-07869	Monthieu,	Saint-Étienne	42218		
DT42-07898	Montmartre,	Saint-Étienne	42218		
DT42-07941	Montrambert (Puits),	Saint-Étienne	42218		
DT42-08046	Mottetières (Aux).	Saint-Étienne	42218		
DT42-08221	Mulatière (La),	Saint-Étienne	42218		
DT42-08299	Naiz,	Saint-Étienne	42218		
DT42-08335	Neuve (Rue).	Saint-Étienne	42218		
DT42-08347	Neysieu,	Saint-Étienne	42218		
DT42-08409	de La Montat,	Saint-Étienne	42218		
DT42-08443	Noyers (Les),	Saint-Étienne	42218		
DT42-08581	Outre-Furan,	Saint-Étienne	42218		
DT42-08583	Ovides (Les),	Saint-Étienne	42218		
DT42-08644	Palle (La),	Saint-Étienne	42218		
DT42-08656	Panassa.	Saint-Étienne	42218		
DT42-08701	Parisses (Les),	Saint-Étienne	42218		
DT42-08711	Pas-du-Riot,	Saint-Étienne	non		
DT42-08727	Patroa,	Saint-Étienne	42218		
DT42-08790	Pélussin,	Saint-Étienne	non		
DT42-08889	Pertuset,	Saint-Étienne	42218		
DT42-08910	Petit-Cabaret (Le),	Saint-Étienne	42218		
DT42-08917	Petit-Coin (Le),	Saint-Étienne	42218		
DT42-08940	Le Bernay,	Saint-Étienne	42218		
DT42-08964	Petra de Pirafol.	Saint-Étienne	42218		
DT42-08989	Peyrard (Chez),	Saint-Étienne	42218		
DT42-09136	Pignolenchi (La),	Saint-Étienne	42218		
DT42-09365	Planterre (La),	Saint-Étienne	42218		
DT42-09437	Polignais,	Saint-Étienne	42218		
DT42-09535	Pont de la Mare,	Saint-Étienne	42218		
DT42-09537	Pont-de-l'Ane,	Saint-Étienne	42218		
DT42-09602	Pont-du-Vorzey,	Saint-Étienne	non		
DT42-09683	Portail-Rouge,	Saint-Étienne	42218		
DT42-09714	Pouilleuse (La),	Saint-Étienne	42218		
DT42-09826	Pré-de-la-Foire,	Saint-Étienne	42218		
DT42-09937	Quadragésime,	Saint-Étienne	42218		
DT42-09942	Quartier-Gaillard,	Saint-Étienne	42218		
DT42-10096	Rebaud (L'Étang),	Saint-Étienne	42218		
DT42-10136	Réjaillière (La),	Saint-Étienne	42218		
DT42-10171	Repozore,	Saint-Étienne	42218		
DT42-10215	Rez (Le),	Saint-Étienne	42218		
DT42-10239	Richanieu,	Saint-Étienne	42218		
DT42-10244	Richelandière (La),	Saint-Étienne	42218		
DT42-10276	Riom,	Saint-Étienne	42218		
DT42-10309	Rive-de-Gier,	Saint-Étienne	non		
DT42-10316	Rives (Les),	Saint-Étienne	42218		
DT42-10333	Rivière (La),	Saint-Étienne	42218		
DT42-10374	Roannelle,	Saint-Étienne	42218		
DT42-10377	Roassieux,	Saint-Étienne	42218		
DT42-10439	Roche (La).	Saint-Étienne	42218		
DT42-10467	Roche-du-Soleil,	Saint-Étienne	42218		
DT42-10473	Rochefort,	Saint-Étienne	42218		
DT42-10501	Rochetaillée,	Saint-Étienne	non		
DT42-10511	Rochettes (Les),	Saint-Étienne	42218		
DT42-10514	Rochiforneaulx,	Saint-Étienne	42218		
DT42-10587	Rosiers (Puits des),	Saint-Étienne	42218		
DT42-10682	Rue-Froide,	Saint-Étienne	42218		
DT42-10711	Sable (Le),	Saint-Étienne	42218		
DT42-10726	Sabot (Le),	Saint-Étienne	42218		
DT42-10763	Sagny (La),	Saint-Étienne	42218		
DT42-10813	Saint-Chamond,	Saint-Étienne	non		
DT42-10843	Sainte Agathe,	Saint-Étienne	42218		
DT42-10854	Sainte-Barbe,	Saint-Étienne	42218		
DT42-10863	Sainte-Chapelle,	Saint-Étienne	42218		
DT42-10912	Saint-Genest-Malifaux,	Saint-Étienne	non		
DT42-10928	Saint-Héand,	Saint-Étienne	non		
DT42-10947	Saint-Jean-Bonnefonds,	Saint-Étienne	non		
DT42-11051	Saint Roch,	Saint-Étienne	42218		
DT42-11181	Sarrazinière (La),	Saint-Étienne	42218		
DT42-11380	Solaure,	Saint-Étienne	42218		
DT42-11386	Soleil (Le),	Saint-Étienne	42218		
DT42-11469	Suelz (El),	Saint-Étienne	42218		
DT42-11512	Talaudière (La),	Saint-Étienne	non		
DT42-11532	Tarentaise,	Saint-Étienne	42218		
DT42-11588	Terrasse (La),	Saint-Étienne	42218		
DT42-11605	Terrenoire,	Saint-Étienne	non		
DT42-11608	Terrenoire,	Saint-Étienne	42218		
DT42-11732	Tour (La),	Saint-Étienne	42218		
DT42-11815	Treuil (Le),	Saint-Étienne	42218		
DT42-11850	Treyve (Le),	Saint-Étienne	42218		
DT42-11996	Valbenoite,	Saint-Étienne	42218		
DT42-12024	Valette (La),	Saint-Étienne	42218		
DT42-12035	Valfuret,	Saint-Étienne	42218		
DT42-12085	Varenna (La),	Saint-Étienne	42218		
DT42-12250	Vernay,	Saint-Étienne	42218		
DT42-12400	Vignasse (La),	Saint-Étienne	42218		
DT42-12407	Vigne,	Saint-Étienne	42218		
DT42-12408	Vigne de la Faye,	Saint-Étienne	42218		
DT42-12409	Vigne de Sayn,	Saint-Étienne	42218		
DT42-12448	Villebœuf,	Saint-Étienne	42218		
DT42-12479	Villes (Les),	Saint-Étienne	42218		
DT42-12542	Vivaraise (La),	Saint-Étienne	42218		
DT42-12601	Voute (La),	Saint-Étienne	42218		
DT42-00616	Beaussies,	Saint-Forgeux-Lespinasse	42220		
DT42-00634	Bécajat,	Saint-Forgeux-Lespinasse	42220		
DT42-00684	Belins,	Saint-Forgeux-Lespinasse	42220		
DT42-00806	Berthière,	Saint-Forgeux-Lespinasse	42220		
DT42-01124	Bois-de-l'Espinasse,	Saint-Forgeux-Lespinasse	42220		
DT42-01285	Bonnefond,	Saint-Forgeux-Lespinasse	42220		
DT42-01464	Bournat,	Saint-Forgeux-Lespinasse	42220		
DT42-01739	Bruyères (Les),	Saint-Forgeux-Lespinasse	42220		
DT42-01811	Buret,	Saint-Forgeux-Lespinasse	42220		
DT42-08324	Néronde,	Saint-Forgeux-Lespinasse	42220		
DT42-09898	Punelier,	Saint-Forgeux-Lespinasse	42220		
DT42-04047	Digue-de-Pinay,	Saint-Georges-de-Baroilles	42226		
DT42-00011	Abreuvoir (L'),	Saint-Georges-Haute-Ville	42228		"Commune non reconnue (article id=""DT42-10919"""
DT42-00853	Bessonnes (Les),	Saint-Georges-Haute-Ville	42228		
DT42-00854	Bessonnes (Ruisseau des).	Saint-Georges-Haute-Ville	42228		
DT42-01270	Bonnaire,	Saint-Georges-Haute-Ville	42228		
DT42-03142	Coin (Le),	Saint-Georges-Haute-Ville	42228		
DT42-03903	Cruchain (Ruisseau de).	Saint-Georges-Haute-Ville	42228		
DT42-04535	Faviers,	Saint-Georges-Haute-Ville	42228		
DT42-05282	Garenne (La),	Saint-Georges-Haute-Ville	42228		
DT42-05779	Grandes-Marguerites (Les),	Saint-Georges-Haute-Ville	42228		
DT42-06213	Hôpital (L'),	Saint-Georges-Haute-Ville	42228		
DT42-06679	Lestra,	Saint-Georges-Haute-Ville	42228		
DT42-07098	Malval (Ruisseau de).	Saint-Georges-Haute-Ville	42228		
DT42-07284	Martorey (Au),	Saint-Georges-Haute-Ville	42228		
DT42-07480	Mérigneux,	Saint-Georges-Haute-Ville	42228		
DT42-07698	Monsupt,	Saint-Georges-Haute-Ville	42228		
DT42-07812	Montclaret,	Saint-Georges-Haute-Ville	42228		
DT42-08361	Nizeys (Les),	Saint-Georges-Haute-Ville	42228		
DT42-08996	Peyrons (Les),	Saint-Georges-Haute-Ville	42228		
DT42-10442	Roche (La),	Saint-Georges-Haute-Ville	42228		
DT42-10696	Ruisseau (Le),	Saint-Georges-Haute-Ville	42228		
DT42-10888	Sainte-Marie-Madeleine,	Saint-Georges-Haute-Ville	42228		
DT42-11116	Salles (Les),	Saint-Georges-Haute-Ville	42228		
DT42-11853	Treyves (Les),	Saint-Georges-Haute-Ville	42228		
DT42-00611	Beauregard,	Saint-Germain-Lespinasse	42231		
DT42-00976	Blanchardon,	Saint-Germain-Lespinasse	42231		
DT42-01303	Bonnier,	Saint-Germain-Lespinasse	42231		
DT42-01409	Bouquet,	Saint-Germain-Lespinasse	42231		
DT42-06433	Jonard,	Saint-Germain-Lespinasse	42231		
DT42-06648	Legras,	Saint-Germain-Lespinasse	42231		
DT42-10245	Richerdière,	Saint-Germain-Lespinasse	42231		
DT42-10844	Sainte-Agathe-du-Collet (Chapelle),	Saint-Laurent-sous-Rochefort	42252		
DT42-03178	Collet,	Saint-Laurent-sur-Rochefort	42252		
DT42-04773	Fontaine-de-Saint-Léonard,	Saint-Léonard-de-la-Brèche	non		
DT42-10644	Rousset (Chez),	Saint-Martin-l'Estra	42261		
DT42-12264	Vernay (Le),	Saint-Martin-l'Estra	42261		
DT42-01365	Boucariat (Goutte),	Saint-Martin-La-Sauveté	42260		
DT42-10222	Rhône (Le),	Saint-Pierre-de-B	non		
DT42-00844	Bessie,	Saint-Priest-Laprugne	42276		
DT42-01231	Bois-Roman,	Saint-Priest-Laprugne	42276		
DT42-00116	Andrézieux,	Saint-Rambert	non		
DT42-00463	Barques (Les),	Saint-Rambert	42279		
DT42-00629	Bébieux,	Saint-Rambert	42279		
DT42-01242	Boisset-le-Cerizet,	Saint-Rambert	non		
DT42-01305	Bonson,	Saint-Rambert	non		
DT42-01306	Bonson (Le),	Saint-Rambert	42279		
DT42-01443	Bourg-Chorier.	Saint-Rambert	42279		
DT42-01681	Brulhieu,	Saint-Rambert	42279		
DT42-01877	Calvaire (Le),	Saint-Rambert	42279		
DT42-02049	Chaizeneuve,	Saint-Rambert	42279		
DT42-02110	Chambles,	Saint-Rambert	non		
DT42-02603	Château-Gaillard,	Saint-Rambert	42279		
DT42-02752	Chavagneux,	Saint-Rambert	42279		
DT42-02805	Chavas,	Saint-Rambert	42279		
DT42-02916	Chévieux,	Saint-Rambert	42279		
DT42-03044	Cérizieux,	Saint-Rambert	42279		
DT42-03234	Combatier,	Saint-Rambert	42279		
DT42-03405	Cordeyron,	Saint-Rambert	42279		
DT42-03441	Cossanges,	Saint-Rambert	42279		
DT42-03502	Côte-Paradis,	Saint-Rambert	42279		
DT42-03518	Côtes (Les),	Saint-Rambert	42279		
DT42-03594	Craintilleux,	Saint-Rambert	non		
DT42-03734	Croix de Beauvoir,	Saint-Rambert	42279		
DT42-03865	Crottes,	Saint-Rambert	42279		
DT42-03939	Curtieu,	Saint-Rambert	42279		
DT42-03974	Dances (Aux),	Saint-Rambert	42279		
DT42-04377	Étang-David,	Saint-Rambert	42279		
DT42-04747	Fons del Tou,	Saint-Rambert	42279		
DT42-04821	Fonchoz,	Saint-Rambert	42279		
DT42-04948	Fortunière (La),	Saint-Rambert	42279		
DT42-04990	Fouillousette,	Saint-Rambert	42279		
DT42-05081	Frécon,	Saint-Rambert	42279		
DT42-05812	Cirizieux,	Saint-Rambert	42279		
DT42-05962	Grenet,	Saint-Rambert	42279		
DT42-06002	Grillet,	Saint-Rambert	42279		
DT42-06223	Hôpital (L'),	Saint-Rambert	42279		
DT42-06338	Jareison,	Saint-Rambert	42279		
DT42-06562	Lande (La),	Saint-Rambert	42279		
DT42-07130	Marais (Le),	Saint-Rambert	42279		
DT42-07161	Marcieu,	Saint-Rambert	42279		
DT42-07183	Mare (La),	Saint-Rambert	non		
DT42-07856	Montfurmier,	Saint-Rambert	42279		
DT42-07857	Montfurmier (Ruisseau de).	Saint-Rambert	42279		
