article_id,vedette,vedette_orig,localisationco,localisationco_orig,NCCENR_orig,insee_code,id,old-id,label,definition_typologie,definition_localisation,insee,method_dicotopo,localisationde,dpt_code,canton_code,method,reference
PO8-00317,Chamaret,Chamaret,none,none,Chamaret,Chamaret (26070),,,,,,,nulle,Drôme,26,Grignan,dpt_exact,     Chamaret     Drôme     con de Grignan       Chamaretum  capellania Beati Bartholomei  229 a  curatus  229 a    
PO8-00318,Chambremont,Chambremont,Arles,Arles,Arles,Arles (13004),,,,,,,nulle,Bouches-du-Rhône,13,Arles,dpt_exact,     Chambremont     Bouches du Rhône     con d Arles     cne d Arles       Terra Bertrandi Bermundi  138 c    
PO8-00319,Champ Barras,Champ-de-Barras,Auribeau,Auribeau,,04177,,,,,,,nulle,Basses-Alpes,04,Digne,nulle,     Champ de Barras     Basses Alpes     con de Digne     cne d Auribeau       Barrassium  256 f    
PO8-00320,Champcella,Champcella,none,none,Champcella,Champcella (05031),,,,,,,nulle,Hautes-Alpes,05,Guillestre,dpt_exact,     Champcella     Hautes Alpes     con de Guillestre       Chacelata  capellanus  246 h    
PO8-00321,Champoleon,Champoléon,none,none,Champoléon,Champoleon (05032),,,,,,,nulle,Hautes-Alpes,05,Orcières,dpt_exact,     Champoléon     Hautes Alpes     con d Orcières       Campolinum  99 a  capellanus  77 b  85 b    
PO8-00322,Champourcin,Champourcin,Blegiers,Blégiers,,04155,,,,,,,nulle,Basses-Alpes,04,la Javie,nulle,     Champourcin     Basses Alpes     con de la Javie     cne de Blégiers       Camporcinum  capellanus  256 d      Camporsinum  capellanus  259 d      Campus Porcinus  256 var  m    
PO8-00323,Champsaur,Champsaur,none,none,,,,,,,,,nulle,none,none,none,nulle,     Champsaur  le      archiprêtré du diocèse de Gap       Campus Saurus  77 78  86 a  archipresbiter  78 b  archipresbiteratus  84 86  93  98 100      Voir Motte  la   Saint Bonnet  Saint Julien    
PO8-00324,Champtercier,Champtercier,none,none,Champtercier,Champtercier (04047),,,,,,,nulle,Basses-Alpes,04,Digne,dpt_exact,     Champtercier     Basses Alpes     con de Digne       Campus Tercerius  capellanus  256 f      Campus Terserius  capellanus  258 c    
PO8-00325,Chane,Chane,Vaumeilh,Vaumeilh,Vaumeilh,Vaumeilh (04233),,,,,,,nulle,Basses-Alpes,04,la Motte,dpt_exact,     Chane     Basses Alpes     con de la Motte     cne de Vaumeilh       Chanoa  capellanus  76 c  80 e  eccl   76 f  prior  89 d  94 c    
PO8-00326,Chanolles,Chanolles,Blegiers,Blégiers,,04155,,,,,,,nulle,Basses-Alpes,04,la Javie,nulle,     Chanolles     Basses Alpes     con de la Javie     cne de Blégiers       Cannola  capellanus  259 d      Chanola  capellanus  256 d    
PO8-00327,Chanousse,Chanousse,none,none,Chanousse,Chanousse (05033),,,,,,,nulle,Hautes-Alpes,05,Rosans,dpt_exact,     Chanousse     Hautes Alpes     con de Rosans       Canossa  capellanus  75 c      Chanossa  capellanus  92 a  eccl   86 b  rector  86 b      Chanossia  101 c    
PO8-00328,Chanteloube,Chanteloube,Saint Crepin,Saint-Crépin,Saint-Crépin,Saint Crepin (05136),,,,,,,nulle,Hautes-Alpes,05,Guillestre,dpt_exact,     Chanteloube     Hautes Alpes     con de Guillestre     cne de Saint Crépin       Cantalupa  preceptor  251 c    
PO8-00329,Chantemerle,Chantemerle,none,none,,26073,,,,,,,nulle,Drôme,26,Grignan,dpt_fuzzy,     Chantemerle     Drôme     con de Grignan       Cantameruli  Sanctus Mauricius  prior  231 d      Cantamerulium  prior  226 c    
PO8-00330,Chapelle,Chapelle,Clemence Ambel,Clémence-d’Ambel,,05064,P44178407,DT05-01756,Chapelle  La  ,village,commune de Clémence-d'Ambel,05064,localisationco_fuzzy,,,,,
PO8-00330,Chapelle,Chapelle,Clemence Ambel,Clémence-d’Ambel,,05064,P17002478,DT05-01759,Chapelle  La  ,écart,commune de Guillaume-Pérouse,05064,localisationco_fuzzy,,,,,
PO8-00331,Charbillac,Charbillac,Benevent et Charbillac,Bénévent-et-Charbillac,Bénévent-et-Charbillac,Benevent et Charbillac (05020),,,,,,,nulle,Hautes-Alpes,05,Saint-Bonnet,dpt_exact,     Charbillac     Hautes Alpes     con de Saint Bonnet     cne de Bénévent et Charbillac       Charbelliacum  99 c      Charbillac  capellanus  77 e    
PO8-00332,Charbonnieres,Charbonnières,Salignac,Salignac,Salignac,Salignac (04200),,,,,,,nulle,Basses-Alpes,04,Volonne,dpt_exact,     Charbonnières     Basses Alpes     con de Volonne     cne de Salignac       Carbonerie  capellanus  81 a  eccl   81 a  89 e  rector  89 e      Charbonerie  rector  94 d    
PO8-00333,Charce,Charce,none,none,Charce,Charce (26075),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Charce  la      Drôme     con de Rémuzat       xlviii        Carcer  100 d      Carceres  capellanus  80 d    
PO8-00334,Chardavon,Chardavon,Saint Geniez,Saint-Geniez,Saint-Geniez,Saint Geniez (04179),,,,,,,nulle,Basses-Alpes,04,Sisteron,dpt_exact,     Chardavon     Basses Alpes     con de Sisteron     cne de Saint Geniez       Cardaonum  prepositus  76 a  89 a  244 a  252 d  253 a  sacrista  89 a      Chardaonum  monasterium  95  prepositus  94 a  sacrista  94 a    
PO8-00335,Chardavon,Chardavon,Seyne,Seyne,Seyne,Seyne (04205),,,,,,,nulle,Basses-Alpes,04,Seyne,dpt_exact,     Chardavon     Basses Alpes     con de Seyne     cne de Seyne       Hec que habet prepositus Cardaonensis in Sedena  244 a  253 a    
PO8-00336,Chartreuse,Chartreuse,Avignon,Avignon,Avignon,Avignon (84007),,,,,,,nulle,Vaucluse,84,Avignon,dpt_exact,     Chartreuse  la  de Bonpas     Vaucluse     con d Avignon     cne d Avignon       Conventus Cartussiensis Bonipassus  183 c    
PO8-00338,Chasteuil,Chasteuil,none,none,,04023,,,,,,,nulle,Basses-Alpes,04,Castellane,nulle,     Chasteuil     Basses Alpes     con de Castellane       Castonium  eccl   290 g  293 c      Chastonium  295 a    
PO8-00339,Chateau,Château,Piarre,la Piarre,Piarre,Piarre (05102),,,,,,,nulle,Hautes-Alpes,05,Serres,dpt_exact_simple,     Château  le      Hautes Alpes     con de Serres     cne de la Piarre       Castrum de Petra  capellanus  72 c  84 f    
PO8-00340,Chateau,Château,Folcalquier,Folcalquier,,04088,,,,,,,nulle,Basses-Alpes,04,Folcalquier,nulle,     Château  le      Basses Alpes     con de Folcalquier     cne de Folcalquier       Castrum Forchalquerii  capella  119 d    
PO8-00341,Chateau,Château,Manosque,Manosque,Manosque,Manosque (04112),,,,,,,nulle,Basses-Alpes,04,Manosque,dpt_exact,     Château  le      au Mont d Or     Basses Alpes     con de Manosque     cne de Manosque       Castrum Manuasce  123 c      Castrum de Manuascha  117 f    
PO8-00342,Chateau Arnoux,Château-Arnoux,none,none,,Chateau Arnoux Auban (04049) - Château-Arnoux-Saint-Auban,,,,,,,nulle,Basses-Alpes,04,Volonne,dpt_fuzzy,     Château Arnoux     Basses Alpes     con de Volonne       Castrum Arnulfi  Sanctus Petrus  eccl   115 b      Castrum Arnulfum  prior  124 d      Castrum Arnulphi  capellanus  120 a  eccl   120 a      Castrum Arnulphum  eccl   127 f    
PO8-00343,Chateaudouble,Châteaudouble,none,none,Châteaudouble,Chateaudouble (83038),,,,,,,nulle,Var,83,Callas,dpt_exact,     Châteaudouble     Var     con de Callas       Castrum Duplum  59 b  vicaria  67 g    
PO8-00344,Chateaufort,Châteaufort,none,none,Châteaufort,Chateaufort (04050),,,,,,,nulle,Basses-Alpes,04,la Motte,dpt_exact,     Châteaufort     Basses Alpes     con de la Motte       Castrum Forte  120 d  Beatus Jacobus  eccl   76 b  rector  76 b  prior  89 b  94 b    
PO8-00345,Chateau Gombert,Château-Gombert,Marseille,Marseille,Marseille,Marseille (13055),,,,,,,nulle,Bouches-du-Rhône,13,Marseille,dpt_exact,     Château Gombert     Bouches du Rhône     con de Marseille     cne de Marseille       Castellum Gomberti  capellanus curatus  217 c  eccl   217 c    
PO8-00346,Chateauneuf,Châteauneuf,none,none,,06038,,,,,,,nulle,Alpes-Maritimes,06,Bar,dpt_fuzzy,     Châteauneuf     Alpes Maritimes     con du Bar       Castrum Novum  eccl   269 b  prior  274 b  276 c e    
PO8-00347,Chateauneuf,Châteauneuf,none,none,,06039,,,,,,,nulle,Alpes-Maritimes,06,Contes,dpt_fuzzy,     Châteauneuf     Alpes Maritimes     con de Contes       Castelnou  277 e      Castelnovum  281 c    
PO8-00348,Chateauneuf,Châteauneuf,Mane,Mane,Mane,Mane (04111),,,,,,,nulle,Basses-Alpes,04,Forcalquier,dpt_exact,     Châteauneuf     Basses Alpes     con de Forcalquier     cne de Mane       Castrum Novum  eccl   116 c  127 f      Castrum Novum Charbonarium  prior  124 d    
PO8-00349,Chateauneuf,Châteauneuf,Pierrevert,Pierrevert,Pierrevert,Pierrevert (04152),,,,,,,nulle,Basses-Alpes,04,Manosque,dpt_exact,     Châteauneuf     Basses Alpes     con de Manosque     cne de Pierrevert       Castrum Novum  eccl   27 e    
PO8-00350,Chateauneuf,Châteauneuf,Volonne,Volonne,Volonne,Volonne (04244),,,,,,,nulle,Basses-Alpes,04,Volonne,dpt_exact,     Châteauneuf     Basses Alpes     con de Volonne     cne de Volonne       Castrum Novum  eccl   76 b  prior  88 f  rector  76 b      Castrum Novum supra Volonam  prior  93 e    
PO8-00351,Chateauneuf de Bordette,Châteauneuf-de-Bordette,none,none,Châteauneuf-de-Bordette,Chateauneuf de Bordette (26082),,,,,,,nulle,Drôme,26,Nyons,dpt_exact,     Châteauneuf de Bordette     Drôme     con de Nyons       Castrum Novum de Bordeta  prior  238 a      Castrum Novum Bordetum  curatus  240 b    
PO8-00352,Chateauneuf de Chabre,Châteauneuf-de-Chabre,none,none,Châteauneuf-de-Chabre,Chateauneuf de Chabre (05034),,,,,,,nulle,Hautes-Alpes,05,Ribiers,dpt_exact,     Châteauneuf de Chabre     Hautes Alpes     con de Ribiers       Castrum Novum de Capra  capellanus  75 d  86 d    
PO8-00353,Chateauneuf d Entraunes,Châteauneuf-d’Entraunes,none,none,Châteauneuf-d'Entraunes,Chateauneuf d Entraunes (06040),,,,,,,nulle,Alpes-Maritimes,06,Guillaumes,dpt_exact,     Châteauneuf d Entraunes     Alpes Maritimes     con de Guillaumes       Castrum Novum  eccl   261 c  264 a      Castrum Novum de Autraunis  eccl   267 a    
PO8-00354,Chateauneuf de Gadagne,Châteauneuf-de-Gadagne,none,none,Châteauneuf-de-Gadagne,Chateauneuf de Gadagne (84036),,,,,,,nulle,Vaucluse,84,l’Isle-sur-la-Sorgue,dpt_exact,     Châteauneuf de Gadagne     Vaucluse     con de l Isle sur la Sorgue       lxxxvii  xcvii        Castrum Novum  prior  212 a  prioratus  209 c    
PO8-00355,Chateauneuf lez Martigues,Châteauneuf-lez-Martigues,none,none,,13026,,,,,,,nulle,Bouches-du-Rhône,13,Martigues,nulle,     Châteauneuf lez Martigues     Bouches du Rhône     con de Martigues       Castellum Novum  Sancta Maria  capellanus  156 b  eccl   137 c      Castrum Novum  eccl   147 e  150 d      Castrum Novum de Martico  163 a    
PO8-00356,Chateauneuf Miravail,Châteauneuf-Miravail,none,none,Châteauneuf-Miravail,Chateauneuf Miravail (04051),,,,,,,nulle,Basses-Alpes,04,Noyers-sur-Jabron,dpt_exact,     Châteauneuf Miravail     Basses Alpes     con de Noyers sur Jabron       Castrum Novum  Sanctus Marius  prior  126 a      Castrum Novum prope Sanctum Vincentium  Sanctus Marius  eccl   119 a  opus eccl   119 a    
PO8-00357,Chateauneuf Moustiers,Châteauneuf-les-Moustiers,none,none,,04144,,,,,,,nulle,Basses-Alpes,04,Moustiers-Sainte-Marie,nulle,     Châteauneuf les Moustiers     Basses Alpes     con de Moustiers Sainte Marie       Castrum Novum  conversi de Balmis  106 a  eccl   112 a  prior  107 c    
PO8-00358,Chateau Neuf Oze,Château-Neuf-d’Oze,none,none,,05035,P25105928,DT05-01898,Chateau Chappa  Le  ,ferme,commune de Chatillon-le-Désert,05035,communes_fuzzy,,,,,
PO8-00358,Chateau Neuf Oze,Château-Neuf-d’Oze,none,none,,05035,P24532090,DT05-02020,Chazal  Le  ,hameau,commune de Châteauneuf-d'Oze,05035,communes_fuzzy,,,,,
PO8-00358,Chateau Neuf Oze,Château-Neuf-d’Oze,none,none,,05035,P80047030,DT05-01899,Chateau Cueiller ,bois,commune de Châteauneuf-d'Oze,05035,communes_fuzzy,,,,,
PO8-00359,Chateauneuf du Pape,Châteauneuf-du-Pape,none,none,Châteauneuf-du-Pape,Chateauneuf du Pape (84037),,,,,,,nulle,Vaucluse,84,Orange,dpt_exact,     Châteauneuf du Pape     Vaucluse     con d Orange       Castrum Novum  vicarius  166 c      Castrumnovum Calcernerii  eccl   190 d  193 b    
PO8-00360,Chateauneuf du Rhone,Châteauneuf-du-Rhône,none,none,Châteauneuf-du-Rhône,Chateauneuf du Rhone (26085),,,,,,,nulle,Drôme,26,Montélimar,dpt_exact,     Châteauneuf du Rhône     Drôme     con de Montélimar       Castrum ad Roddanum  capellanie  230 d  curatus  230 c  prior  230 c    
PO8-00361,Chateauneuf le Rouge,Châteauneuf-le-Rouge,none,none,Châteauneuf-le-Rouge,Chateauneuf le Rouge (13025),,,,,,,nulle,Bouches-du-Rhône,13,Trets,dpt_exact,     Châteauneuf le Rouge     Bouches du Rhône     con de Trets       Castrum Novum  eccl   38 d  44 c  prior  129 a      Castrum Novum Vallis de Trictu  eccl   25 e    
PO8-00362,Chateauredon,Châteauredon,none,none,Châteauredon,Chateauredon (04054),,,,,,,nulle,Basses-Alpes,04,Mézel,dpt_exact,     Châteauredon     Basses Alpes     con de Mézel       liii  cxxxviii        Cornetum  eccl   111 d  prior  107 c  Sanctus Johannes  eccl   109 b  rector  112 variante l    
PO8-00363,Chateaurenard Provence,Châteaurenard-Provence,none,none,,13027,,,,,,,nulle,Bouches-du-Rhône,13,none,nulle,     Châteaurenard Provence     Bouches du Rhône     arr  d Arles       Castrum Raynardi  175 c  Beata Maria  eccl   191 d  eccl   192 f  prior  166 c  Sanctus Martinus  eccl   191 d  Sanctus Petrus  eccl   191 d      Castrum Renardi  altare Beati Ludovici  189 b  altare Sancte Magdalenes  189 c  altare Sancte Marthe  189 c  altare Sancti Anthonii  189 b  altare Sancti Johannis  189 b  altare Sancti Michaelis  189 c  altare Sancti Stephani  189 c  eccl   189 a      Castrum Reynardi  181 a b et var  a  189 a    
PO8-00364,Chateauroux,Châteauroux,none,none,,Chateauroux Alpes (05036) - Châteauroux-les-Alpes,,,,,,,nulle,Hautes-Alpes,05,Embrun,dpt_fuzzy,     Châteauroux ou Châteauroux les Alpes     Hautes Alpes     con d Embrun       Castrum Radulphum  capellanus  251 c      Castrum Rodulfum  prior  246 a    
PO8-00365,Chateau Royal,Château-Royal,Carnoules,Carnoules,Carnoules,Carnoules (83033),,,,,,,nulle,Var,83,Cuers,dpt_exact,     Château Royal     Var     con de Cuers     cne de Carnoules       Castrum Regale  eccl   235 c  prior  234 c    
PO8-00366,Chateauvert,Châteauvert,none,none,Châteauvert,Chateauvert (83039),,,,,,,nulle,Var,83,Barjols,dpt_exact,     Châteauvert     Var     con de Barjols       Castrum Verum  eccl   2 b  3 a  5 c  12 a  17 a  31 b  35 a  hospitale  17 a      Castrum Veyrum  eccl   41 a    
PO8-00367,Chateauvieux,Châteauvieux,none,none,Châteauvieux,Chateauvieux (05037),,,,,,,nulle,Hautes-Alpes,05,Tallard,dpt_exact,     Châteauvieux     Hautes Alpes     con de Tallard       Castrum Vetus  97 a    
PO8-00368,Chateau Vieux,Château-Vieux,Veynes,Veynes,Veynes,Veynes (05179),,,,,,,nulle,Hautes-Alpes,05,Veynes,dpt_exact,     Château Vieux     Hautes Alpes     con de Veynes     cne de Veynes       Castrum Vetus super Veynetum  98 b    
PO8-00369,Chateauvieux,Châteauvieux,Signes,Signes,Signes,Signes (83127),,,,,,,nulle,Var,83,Beausset,dpt_exact,     Châteauvieux     Var     con du Beausset     cne de Signes       Castrum Vetus  eccl   215 a  217 d  prior  217 d    
PO8-00370,Chateauvieux,Châteauvieux,none,none,Châteauvieux,Chateauvieux (83040),,,,,,,nulle,Var,83,Comps,dpt_exact,     Châteauvieux     Var     con de Comps       xxxvi        Castrum Vetus  60 d  prioratus  66 f  vicaria  68 b    
PO8-00371,Chatillon Desert,Châtillon-le-Désert,none,none,,05035,P80047030,DT05-01899,Chateau Cueiller ,bois,commune de Châteauneuf-d'Oze,05035,communes_fuzzy,,,,,
PO8-00371,Chatillon Desert,Châtillon-le-Désert,none,none,,05035,P21848566,DT05-09308,Vallon  Le  ,ferme,commune de Chatillon-le-Désert,05035,communes_fuzzy,,,,,
PO8-00373,Chaudol,Chaudol,Saint Pierre,Saint-Pierre,Saint-Pierre,Saint Pierre (04194),,,,,,,nulle,Basses-Alpes,04,Entrevaux,dpt_exact,     Chaudol     Basses Alpes     con d Entrevaux     cne de Saint Pierre       Caudolum  eccl   265 d      Chaudoli  eccl   268 a    
PO8-00374,Chaudon,Chaudon,none,none,,Chaudon Norante (04055) - Chaudon-Norante,,,,,,,nulle,Basses-Alpes,04,Barrême,dpt_fuzzy,     Chaudon     Basses Alpes     con de Barrême       Chaudonum  eccl   289 a  292 a      Chaudonus  294 d    
PO8-00375,Chaudun,Chaudun,Gap,Gap,Gap,Gap (05061),,,,,,,nulle,Hautes-Alpes,05,Gap,dpt_exact,     Chaudun     Hautes Alpes     con de Gap     cne de Gap       Caudunium  capellanus  85 h      Caudunum  capellanus  77 f    
PO8-00376,Chauvac,Chauvac,none,none,,26091,P41970316,DT26-01883,Chamouse ,paroisse,commune de Chauvac,26091,communes_fuzzy,,,,,
PO8-00376,Chauvac,Chauvac,none,none,,26091,P34303574,DT26-02365,Chauvac ,ruisseau,Laux-Montaux,26091,communes_fuzzy,,,,,
PO8-00376,Chauvac,Chauvac,none,none,,26091,P80152018,DT26-02782,Col de Chauvac  Le  ,montagne et passage,communes de Chauvac et de Montauban,26091,communes_fuzzy,,,,,
PO8-00376,Chauvac,Chauvac,none,none,,26091,P63945480,DT26-02015,Chanseau ,hameau,commune de Laux-Montaux,26091,communes_fuzzy,,,,,
PO8-00377,Chauvet,Chauvet,Chateauneuf Moustiers,Châteauneuf-les-Moustiers,,04144,,,,,,,nulle,Basses-Alpes,04,Moustiers-Sainte-Marie,nulle,     Chauvet     Basses Alpes     con de Moustiers Sainte Marie     cne de Châteauneuf les Moustiers       Chalvetum  hospitalarius  105 d  106 a    
PO8-00378,Chauvet,Chauvet,Gap,Gap,Gap,Gap (05061),,,,,,,nulle,Hautes-Alpes,05,Gap,dpt_exact,     Chauvet     Hautes Alpes     con de Gap     cne de Gap       Calvetum  domus elemosinarie  73 c  magister  71 d  84 f      Chalvetum  magister  93 a    
PO8-00379,Chenerilles,Chénerilles,none,none,,04108,,,,,,,nulle,Basses-Alpes,04,Mées,nulle,     Chénerilles     Basses Alpes     con des Mées       Canalille  111 variante l      Cananille  eccl   111 d      Cananilhe  prior  106 h  vicarius  106 h    
PO8-00380,Chorges,Chorges,none,none,Chorges,Chorges (05040),,,,,,,nulle,Hautes-Alpes,05,none,dpt_exact,     Chorges     Hautes Alpes     arr  d Embrun       Caturice  hospitale  250 c  prior  245 a  250 c    
PO8-00381,Cians,Cians,none,none,,,,,,,,,nulle,none,none,none,nulle,     Cians  le      affluent de gauche du Var        Canz  280 e      Chancium  286 e  287 a      Sanchium  283 e    
PO8-00382,Cipieres,Cipières,none,none,Cipières,Cipieres (06041),,,,,,,nulle,Alpes-Maritimes,06,Coursegoules,dpt_exact,     Cipières     Alpes Maritimes     con de Coursegoules       Ceperie  271 var  k      Ciperie  308 b  315 h  eccl   271 c  prior  274 c  276 a      Siperie  274 var  a    
PO8-00383,Citelle,Citelle,Montjoyer,Montjoyer,Montjoyer,Montjoyer (26203),,,,,,,nulle,Drôme,26,Grignan,dpt_exact,     Citelle     Drôme     con de Grignan     cne de Montjoyer       cxv        Citelle  curatus  231 d    
PO8-00384,Claire Combe,Claire-Combe,Ribiers,Ribiers,Ribiers,Ribiers (05118),,,,,,,nulle,Hautes-Alpes,05,Ribiers,dpt_exact,     Claire Combe     Hautes Alpes     con de Ribiers     cne de Ribiers       Claracumba  abbas  118 b      Clarecombe  abbas  75 d    
PO8-00385,Clamensane,Clamensane,none,none,Clamensane,Clamensane (04057),,,,,,,nulle,Basses-Alpes,04,la Motte,dpt_exact,     Clamensane     Basses Alpes     con de la Motte       Clamensana  103 c      Clemensana  capellanus  76 f  88 f  eccl   93 d  prior  76 f  88 g  93 d    
PO8-00386,Clans,Clans,none,none,Clans,Clans (06042),,,,,,,nulle,Alpes-Maritimes,06,Saint-Sauveur,dpt_exact,     Clans     Alpes Maritimes     con de Saint Sauveur       Clancium  archipresbiter  286 c      Clancius  278 b      Clanz  280 d      Glansium  archipresbiter  283 f    
PO8-00387,Clansayes,Clansayes,none,none,Clansayes,Clansayes (26093),,,,,,,nulle,Drôme,26,Saint-Paul-Trois-Châteaux,dpt_exact,     Clansayes     Drôme     con de Saint Paul Trois Châteaux       Clansans  prior  226 b      Clansays  curatus  228 e  Sanctus Michael  prior  228 e    
PO8-00388,Claret,Claret,none,none,Claret,Claret (04058),,,,,,,nulle,Basses-Alpes,04,la Motte,dpt_exact,     Claret     Basses Alpes     con de la Motte       Claretum  103 e    
PO8-00389,Clausonne,Clausonne,Saix,Saix,Saix,Saix (05158),,,,,,,nulle,Hautes-Alpes,05,Veynes,dpt_exact,     Clausonne     Hautes Alpes     con de Veynes     cne du Saix       Clausona  abbas  73 b  84 a  91 g  sacrista  73 b    
PO8-00390,Clausonne,Clausonne,Meynes,Meynes,Meynes,Meynes (30166),,,,,,,nulle,Gard,30,Aramon,dpt_exact,     Clausonne     Gard     con d Aramon     cne de Meynes       lxxiv        Clausona  Sanctum Cepulcrum  capellanus  155 a      Clausonna  Sanctum Sepulcrum  eccl   139 a  147 c  prior  143 a    
PO8-00392,Claviers,Claviers,none,none,Claviers,Claviers (83041),,,,,,,nulle,Var,83,Callas,dpt_exact,     Claviers     Var     con de Callas       Claverium  57 c  vicaria  68 b    
PO8-00393,Clermont,Clermont,Chateauneuf,Châteauneuf,,06038,,,,,,,nulle,Alpes-Maritimes,06,Bar,dpt_fuzzy,     Clermont     Alpes Maritimes     con du Bar     cne de Châteauneuf       Clarmons  269 var  b      Clarusmons  eccl   269 a    
PO8-00394,Clermont,Clermont,Verclause,Verclause,Verclause,Verclause (26369),,,,,,,nulle,Drôme,26,Rémuzat,dpt_exact,     Clermont     Drôme     con de Rémuzat     cne de Verclause       Clarusmons  capellanus  74 b c  87 g  92 d    
PO8-00395,Clucheret,Clucheret,Beaujeu,Beaujeu,Beaujeu,Beaujeu (04024),,,,,,,nulle,Basses-Alpes,04,la Javie,dpt_exact,     Clucheret     Basses Alpes     con de la Javie     cne de Beaujeu       Cloquerium  prior  256 a  259 c    
PO8-00396,Clues,Clues,Barles,Barles,Barles,Barles (04020),,,,,,,nulle,Basses-Alpes,04,Seynes,dpt_exact,     Clues  les      Basses Alpes     con de Seynes     cne de Barles       Clusa  hospitale  257 d    
PO8-00397,Clumanc,Clumanc,none,none,Clumanc,Clumanc (04059),,,,,,,nulle,Basses-Alpes,04,Barrême,dpt_exact,     Clumanc     Basses Alpes     con de Barrême       Clumancies  294 c      Clumancum  eccl   289 b  292 a    
PO8-00398,Cluny,Cluny,none,none,Cluny,Cluny (71137),,,,,,,nulle,Saône-et-Loire,71,none,dpt_exact,     Cluny     Saône et Loire     arr  de Mâcon       Cluniacenses  81 b      Cluniacensis ordo  50 c  121 c    
PO8-00399,Cluse,Cluse,none,none,Cluse,Cluse (05042),,,,,,,nulle,Hautes-Alpes,05,Saint-Étienne-en-Dévoluy,dpt_exact,     Cluse  la      Hautes Alpes     con de Saint Étienne en Dévoluy       Clusa  100 a  capellanus  84 d  rector ecclesie  71 a  Sanctus Michael  monachi  81 b    
PO8-00400,Coaraze,Coaraze,none,none,Coaraze,Coaraze (06043),,,,,,,nulle,Alpes-Maritimes,06,Contes,dpt_exact,     Coaraze     Alpes Maritimes     con de Contes       Cauda Rasa  279 a  prior  285 c      Coda Rasa  281 c    
PO8-00401,Cogolin,Cogolin,none,none,Cogolin,Cogolin (83042),,,,,,,nulle,Var,83,Grimaud,dpt_exact,     Cogolin     Var     con de Grimaud       Cogollinum  domus Sancti Johannis Jherosolimitani  69 b    
PO8-00402,Colle Michel,Colle-Saint-Michel,none,none,,04219,,,,,,,nulle,Basses-Alpes,04,Saint-André-de-Méouilles,nulle,     Colle Saint Michel  la      Basses Alpes     con de Saint André de Méouilles       cxlii  clvii        Colla Sancti Michaelis  eccl   265 d      Sanctus Michael de Colla  eccl   262 d    
